Rk,Player,Team,Conf,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards,First_Name,Last_Name,Team_Norm,Stat_Type,Roster_Index,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Y/G,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Rushing_Y/G,Scrimmage_Plays,Scrimmage_Yds,Scrimmage_Avg,Scrimmage_TD
336.0,Juice Vereen,Connecticut,Ind,9.0,,,,,,,,,,,,,,,juice,vereen,connecticut,Receiving,5899,17.0,259.0,15.2,4.0,28.8,0.0,0.0,,0.0,0.0,17.0,259.0,15.2,4.0
337.0,Malik McClain,Arizona State,Big 12,9.0,,,,,,,,,,,,,,,malik,mcclain,arizona state,Receiving,228,15.0,259.0,17.3,0.0,28.8,0.0,0.0,,0.0,0.0,15.0,259.0,17.3,0.0
338.0,Wayne Harris,Kent State,MAC,9.0,,,,,,,,,,,,,,,wayne,harris,kent state,Receiving,8249,26.0,256.0,9.8,1.0,28.4,2.0,2.0,1.0,0.0,0.2,28.0,258.0,9.2,1.0
339.0,Lotzeir Brooks,Alabama,SEC,7.0,,,,,,,,,,,,,,,lotzeir,brooks,alabama,Receiving,3584,16.0,255.0,15.9,0.0,36.4,0.0,0.0,,0.0,0.0,16.0,255.0,15.9,0.0
340.0,Desmond Reid,Pitt,ACC,6.0,,,,,,,,,,,,,,,desmond,reid,pittsburgh,Receiving,294,17.0,254.0,14.9,2.0,42.3,55.0,266.0,4.8,2.0,44.3,72.0,520.0,7.2,4.0
341.0,Jake Thaw,Delaware,CUSA,6.0,,,,,,,,,,,,,,,jake,thaw,delaware,Receiving,,20.0,254.0,12.7,1.0,42.3,0.0,0.0,,0.0,0.0,20.0,254.0,12.7,1.0
342.0,Keelan Marion,Miami (FL),ACC,8.0,,,,,,,,,,,,,,,keelan,marion,miami (fl),Receiving,9357,23.0,253.0,11.0,0.0,31.6,2.0,35.0,17.5,0.0,4.4,25.0,288.0,11.5,0.0
343.0,Dorian Fleming,Maryland,Big Ten,8.0,,,,,,,,,,,,,,,dorian,fleming,maryland,Receiving,954,29.0,252.0,8.7,2.0,31.5,0.0,0.0,,0.0,0.0,29.0,252.0,8.7,2.0
344.0,Chris Hunter,Arizona,Big 12,8.0,,,,,,,,,,,,,,,chris,hunter,arizona,Receiving,3784,18.0,251.0,13.9,2.0,31.4,0.0,0.0,,0.0,0.0,18.0,251.0,13.9,2.0
345.0,CJ Brown,Arkansas,SEC,9.0,,,,,,,,,,,,,,,cj,brown,arkansas,Receiving,3956,23.0,251.0,10.9,3.0,27.9,0.0,0.0,,0.0,0.0,23.0,251.0,10.9,3.0
346.0,Jonathan Bibbs,Louisiana-Monroe,Sun Belt,9.0,,,,,,,,,,,,,,,jonathan,bibbs,louisiana monroe,Receiving,8752,18.0,250.0,13.9,2.0,27.8,7.0,26.0,3.7,0.0,2.9,25.0,276.0,11.0,2.0
347.0,Miles Kitselman,Tennessee,SEC,9.0,,,,,,,,,,,,,,,miles,kitselman,tennessee,Receiving,13584,25.0,250.0,10.0,2.0,27.8,1.0,2.0,2.0,0.0,0.2,26.0,252.0,9.7,2.0
348.0,Shamar Rigby,Oklahoma State,Big 12,9.0,,,,,,,,,,,,,,,shamar,rigby,oklahoma state,Receiving,11565,16.0,250.0,15.6,1.0,27.8,0.0,0.0,,0.0,0.0,16.0,250.0,15.6,1.0
349.0,D'Andre Rogers,Texas Christian,Big 12,8.0,,,,,,,,,,,,,,,d'andre,rogers,texas christian,Receiving,13820,26.0,249.0,9.6,2.0,31.1,0.0,0.0,,0.0,0.0,26.0,249.0,9.6,2.0
350.0,Luke Wysong,Arizona,Big 12,8.0,,,,,,,,,,,,,,,luke,wysong,arizona,Receiving,3785,18.0,249.0,13.8,2.0,31.1,1.0,-1.0,-1.0,0.0,-0.1,19.0,248.0,13.1,2.0
351.0,Ethan Conner,Troy,Sun Belt,9.0,,,,,,,,,,,,,,,ethan,conner,troy,Receiving,14215,19.0,248.0,13.1,1.0,27.6,1.0,0.0,0.0,0.0,0.0,20.0,248.0,12.4,1.0
352.0,Jordan King,California,ACC,9.0,,,,,,,,,,,,,,,jordan,king,california,Receiving,5138,20.0,248.0,12.4,2.0,27.6,0.0,0.0,,0.0,0.0,20.0,248.0,12.4,2.0
353.0,Myles Butler,Middle Tennessee State,CUSA,8.0,,,,,,,,,,,,,,,myles,butler,middle tennessee state,Receiving,9726,26.0,248.0,9.5,0.0,31.0,2.0,-21.0,-10.5,0.0,-2.6,28.0,227.0,8.1,0.0
354.0,Noah Jennings,Cincinnati,Big 12,9.0,,,,,,,,,,,,,,,noah,jennings,cincinnati,Receiving,5439,18.0,247.0,13.7,0.0,27.4,0.0,0.0,,0.0,0.0,18.0,247.0,13.7,0.0
355.0,Jacob Petersen,Toledo,MAC,9.0,,,,,,,,,,,,,,,jacob,petersen,toledo,Receiving,14106,18.0,246.0,13.7,1.0,27.3,0.0,0.0,,0.0,0.0,18.0,246.0,13.7,1.0
356.0,DJ Black,UCF,Big 12,8.0,,,,,,,,,,,,,,,dj,black,central florida,Receiving,14625,18.0,244.0,13.6,2.0,30.5,0.0,0.0,,0.0,0.0,18.0,244.0,13.6,2.0
357.0,Solomon Beebe,UAB,American,8.0,,,,,,,,,,,,,,,solomon,beebe,alabama-birmingham,Receiving,14507,24.0,244.0,10.2,0.0,30.5,34.0,249.0,7.3,5.0,31.1,58.0,493.0,8.5,5.0
358.0,Richie Hoskins,Vanderbilt,SEC,9.0,,,,,,,,,,,,,,,richie,hoskins,vanderbilt,Receiving,15306,21.0,243.0,11.6,2.0,27.0,1.0,15.0,15.0,0.0,1.7,22.0,258.0,11.7,2.0
359.0,Xavier Townsend,Iowa State,Big 12,9.0,,,,,,,,,,,,,,,xavier,townsend,iowa state,Receiving,7644,18.0,243.0,13.5,0.0,27.0,5.0,18.0,3.6,1.0,2.0,23.0,261.0,11.3,1.0
360.0,Noah Meyers,Western Kentucky,CUSA,7.0,,,,,,,,,,,,,,,noah,meyers,western kentucky,Receiving,16017,21.0,242.0,11.5,1.0,34.6,0.0,0.0,,0.0,0.0,21.0,242.0,11.5,1.0
361.0,Titus Mokiao-Atimalala,UCLA,Big Ten,8.0,,,,,,,,,,,,,,,titus,mokiao-atimalala,ucla,Receiving,14714,18.0,240.0,13.3,3.0,30.0,0.0,0.0,,0.0,0.0,18.0,240.0,13.3,3.0
362.0,Eugene Wilson III,Florida,SEC,8.0,,,,,,,,,,,,,,,eugene,wilson,florida,Receiving,910,27.0,239.0,8.9,3.0,29.9,3.0,12.0,4.0,0.0,1.5,30.0,251.0,8.4,3.0
363.0,Toby Payne,Marshall,Sun Belt,8.0,,,,,,,,,,,,,,,toby,payne,marshall,Receiving,592,23.0,239.0,10.4,2.0,29.9,1.0,0.0,0.0,0.0,0.0,24.0,239.0,10.0,2.0
364.0,Qian Magwood,Ball State,MAC,9.0,,,,,,,,,,,,,,,qian,magwood,ball state,Receiving,4428,13.0,238.0,18.3,1.0,26.4,2.0,-6.0,-3.0,0.0,-0.7,15.0,232.0,15.5,1.0
365.0,Corey Smith,Purdue,Big Ten,9.0,,,,,,,,,,,,,,,corey,smith,purdue,Receiving,1282,14.0,237.0,16.9,1.0,26.3,0.0,0.0,,0.0,0.0,14.0,237.0,16.9,1.0
366.0,David Amador II,UTSA,American,7.0,,,,,,,,,,,,,,,david,amador,utsa,Receiving,15208,28.0,237.0,8.5,2.0,33.9,2.0,-3.0,-1.5,0.0,-0.4,30.0,234.0,7.8,2.0
367.0,Kaelan Chudzinski,Boston College,ACC,9.0,,,,,,,,,,,,,,,kaelan,chudzinski,boston,Receiving,4715,16.0,237.0,14.8,3.0,26.3,0.0,0.0,,0.0,0.0,16.0,237.0,14.8,3.0
368.0,Kyron Ware-Hudson,Penn State,Big Ten,8.0,,,,,,,,,,,,,,,kyron,ware-hudson,penn state,Receiving,1685,20.0,236.0,11.8,2.0,29.5,0.0,0.0,,0.0,0.0,20.0,236.0,11.8,2.0
369.0,J. Michael Sturdivant,Florida,SEC,8.0,,,,,,,,,,,,,,,j.,michael sturdivant,florida,Receiving,,17.0,235.0,13.8,1.0,29.4,0.0,0.0,,0.0,0.0,17.0,235.0,13.8,1.0
370.0,Trevon Tate,UTEP,CUSA,8.0,,,,,,,,,,,,,,,trevon,tate,utep,Receiving,15092,22.0,235.0,10.7,1.0,29.4,2.0,-4.0,-2.0,0.0,-0.5,24.0,231.0,9.6,1.0
371.0,Troy Omeire,Nevada-Las Vegas,MWC,8.0,,,,,,,,,,,,,,,troy,omeire,nevada las vegas,Receiving,263,19.0,235.0,12.4,2.0,29.4,0.0,0.0,,0.0,0.0,19.0,235.0,12.4,2.0
372.0,Tyler King,New Mexico State,CUSA,4.0,,,,,,,,,,,,,,,tyler,king,new mexico state,Receiving,10653,15.0,235.0,15.7,0.0,58.8,7.0,21.0,3.0,0.0,5.3,22.0,256.0,11.6,0.0
373.0,Wayne Knight,James Madison,Sun Belt,8.0,,,,,,,,,,,,,,,wayne,knight,james madison,Receiving,7845,25.0,234.0,9.4,0.0,29.3,106.0,659.0,6.2,5.0,82.4,131.0,893.0,6.8,5.0
374.0,Ja'Carree Kelly,Delaware,CUSA,8.0,,,,,,,,,,,,,,,ja'carree,kelly,delaware,Receiving,,25.0,233.0,9.3,1.0,29.1,1.0,-8.0,-8.0,0.0,-1.0,26.0,225.0,8.7,1.0
375.0,Richie Anderson III,Fresno State,MWC,9.0,,,,,,,,,,,,,,,richie,anderson,fresno state,Receiving,6678,24.0,233.0,9.7,2.0,25.9,0.0,0.0,,0.0,0.0,24.0,233.0,9.7,2.0
376.0,Tre Williams,North Texas,American,9.0,,,,,,,,,,,,,,,tre,williams,north texas,Receiving,10937,21.0,233.0,11.1,3.0,25.9,0.0,0.0,,0.0,0.0,21.0,233.0,11.1,3.0
377.0,Kobe Paysour,North Carolina,ACC,8.0,,,,,,,,,,,,,,,kobe,paysour,north carolina,Receiving,10736,14.0,232.0,16.6,1.0,29.0,0.0,0.0,,0.0,0.0,14.0,232.0,16.6,1.0
378.0,Matt Lauter,Boise State,MWC,8.0,,,,,,,,,,,,,,,matt,lauter,boise state,Receiving,4604,24.0,232.0,9.7,1.0,29.0,0.0,0.0,,0.0,0.0,24.0,232.0,9.7,1.0
379.0,Trebor Pena,Penn State,Big Ten,8.0,,,,,,,,,,,,,,,trebor,pena,penn state,Receiving,275,26.0,232.0,8.9,1.0,29.0,10.0,67.0,6.7,0.0,8.4,36.0,299.0,8.3,1.0
380.0,Chris Reed,Sam Houston,CUSA,8.0,,,,,,,,,,,,,,,chris,reed,sam houston,Receiving,12517,17.0,231.0,13.6,2.0,28.9,0.0,0.0,,0.0,0.0,17.0,231.0,13.6,2.0
381.0,Chrishon McCray,Michigan State,Big Ten,8.0,,,,,,,,,,,,,,,chrishon,mccray,michigan state,Receiving,9623,16.0,231.0,14.4,1.0,28.9,1.0,0.0,0.0,0.0,0.0,17.0,231.0,13.6,1.0
382.0,Joshua Manning,Missouri,SEC,8.0,,,,,,,,,,,,,,,joshua,manning,missouri,Receiving,9992,22.0,231.0,10.5,1.0,28.9,1.0,-7.0,-7.0,0.0,-0.9,23.0,224.0,9.7,1.0
383.0,Karsyn Pupunu,Hawaii,MWC,9.0,,,,,,,,,,,,,,,karsyn,pupunu,hawaii,Receiving,7177,28.0,231.0,8.3,0.0,25.7,0.0,0.0,,0.0,0.0,28.0,231.0,8.3,0.0
384.0,Landon Sims,Hawaii,MWC,9.0,,,,,,,,,,,,,,,landon,sims,hawaii,Receiving,7160,30.0,231.0,7.7,2.0,25.7,94.0,439.0,4.7,3.0,48.8,124.0,670.0,5.4,5.0
385.0,Mason Williams,Ohio,MAC,9.0,,,,,,,,,,,,,,,mason,williams,ohio,Receiving,1128,21.0,231.0,11.0,2.0,25.7,0.0,0.0,,0.0,0.0,21.0,231.0,11.0,2.0
386.0,Lyndon Ravare,Kennesaw State,CUSA,8.0,,,,,,,,,,,,,,,lyndon,ravare,kennesaw state,Receiving,8150,20.0,230.0,11.5,1.0,28.8,0.0,0.0,,0.0,0.0,20.0,230.0,11.5,1.0
387.0,Bralon Brown,Southern Mississippi,Sun Belt,8.0,,,,,,,,,,,,,,,bralon,brown,southern mississippi,Receiving,13207,19.0,229.0,12.1,2.0,28.6,0.0,0.0,,0.0,0.0,19.0,229.0,12.1,2.0
388.0,Jayvontay Conner,East Carolina,American,8.0,,,,,,,,,,,,,,,jayvontay,conner,east carolina,Receiving,2048,13.0,229.0,17.6,2.0,28.6,2.0,6.0,3.0,0.0,0.8,15.0,235.0,15.7,2.0
389.0,Seydou Traore,Mississippi State,SEC,9.0,,,,,,,,,,,,,,,seydou,traore,mississippi state,Receiving,363,22.0,229.0,10.4,4.0,25.4,0.0,0.0,,0.0,0.0,22.0,229.0,10.4,4.0
390.0,Cade Keith,New Mexico,MWC,9.0,,,,,,,,,,,,,,,cade,keith,new mexico,Receiving,10542,19.0,228.0,12.0,2.0,25.3,0.0,0.0,,0.0,0.0,19.0,228.0,12.0,2.0
391.0,Tommy Maher,Colorado State,MWC,8.0,,,,,,,,,,,,,,,tommy,maher,colorado state,Receiving,5799,21.0,228.0,10.9,0.0,28.5,0.0,0.0,,0.0,0.0,21.0,228.0,10.9,0.0
392.0,Jaylen Sargent,Wyoming,MWC,9.0,,,,,,,,,,,,,,,jaylen,sargent,wyoming,Receiving,16324,19.0,227.0,11.9,0.0,25.2,0.0,0.0,,0.0,0.0,19.0,227.0,11.9,0.0
393.0,Jeremiyah Love,Notre Dame,Ind,8.0,,,,,,,,,,,,,,,jeremiyah,love,notre dame,Receiving,549,23.0,227.0,9.9,3.0,28.4,141.0,894.0,6.3,11.0,111.8,164.0,1121.0,6.8,14.0
394.0,PJ Johnson III,New Mexico State,CUSA,8.0,,,,,,,,,,,,,,,pj,johnson,new mexico state,Receiving,10652,16.0,227.0,14.2,3.0,28.4,2.0,-4.0,-2.0,0.0,-0.5,18.0,223.0,12.4,3.0
395.0,Terrill Davis,Oklahoma State,Big 12,9.0,,,,,,,,,,,,,,,terrill,davis,oklahoma state,Receiving,11564,17.0,227.0,13.4,0.0,25.2,0.0,0.0,,0.0,0.0,17.0,227.0,13.4,0.0
396.0,Keontez Lewis,Oklahoma,SEC,6.0,,,,,,,,,,,,,,,keontez,lewis,oklahoma,Receiving,11463,19.0,226.0,11.9,2.0,37.7,0.0,0.0,,0.0,0.0,19.0,226.0,11.9,2.0
397.0,Noah Short,Army,American,8.0,,,,,,,,,,,,,,,noah,short,army,Receiving,4204,17.0,226.0,13.3,1.0,28.3,63.0,362.0,5.7,0.0,45.3,80.0,588.0,7.4,1.0
398.0,Aveion Chenault,Western Michigan,MAC,9.0,,,,,,,,,,,,,,,aveion,chenault,western michigan,Receiving,16124,17.0,225.0,13.2,2.0,25.0,1.0,25.0,25.0,0.0,2.8,18.0,250.0,13.9,2.0
399.0,Jackson Canaan,San Jose State,MWC,8.0,,,,,,,,,,,,,,,jackson,canaan,san jose state,Receiving,12701,23.0,225.0,9.8,0.0,28.1,0.0,0.0,,0.0,0.0,23.0,225.0,9.8,0.0
400.0,Tommy McIntosh,Central Michigan,MAC,9.0,,,,,,,,,,,,,,,tommy,mcintosh,central michigan,Receiving,5242,14.0,225.0,16.1,1.0,25.0,0.0,0.0,,0.0,0.0,14.0,225.0,16.1,1.0
401.0,Brett Norfleet,Missouri,SEC,8.0,,,,,,,,,,,,,,,brett,norfleet,missouri,Receiving,584,26.0,224.0,8.6,5.0,28.0,0.0,0.0,,0.0,0.0,26.0,224.0,8.6,5.0
402.0,RJ Maryland,SMU,ACC,9.0,,,,,,,,,,,,,,,rj,maryland,southern methodist,Receiving,1644,20.0,224.0,11.2,2.0,24.9,0.0,0.0,,0.0,0.0,20.0,224.0,11.2,2.0
403.0,Mikey Matthews,UCLA,Big Ten,8.0,,,,,,,,,,,,,,,mikey,matthews,ucla,Receiving,562,17.0,223.0,13.1,1.0,27.9,0.0,0.0,,0.0,0.0,17.0,223.0,13.1,1.0
404.0,Dylan Wade,UCF,Big 12,7.0,,,,,,,,,,,,,,,dylan,wade,central florida,Receiving,14620,23.0,222.0,9.7,1.0,31.7,0.0,0.0,,0.0,0.0,23.0,222.0,9.7,1.0
405.0,Roman Mothershead,Troy,Sun Belt,9.0,,,,,,,,,,,,,,,roman,mothershead,troy,Receiving,14222,22.0,222.0,10.1,1.0,24.7,0.0,0.0,,0.0,0.0,22.0,222.0,10.1,1.0
406.0,Anthony Brown,Tulane,American,8.0,,,,,,,,,,,,,,,anthony,brown,tulane,Receiving,14327,18.0,220.0,12.2,1.0,27.5,1.0,0.0,0.0,0.0,0.0,19.0,220.0,11.6,1.0
407.0,Jamari Person,Liberty,CUSA,8.0,,,,,,,,,,,,,,,jamari,person,liberty,Receiving,8445,18.0,218.0,12.1,0.0,27.3,0.0,0.0,,0.0,0.0,18.0,218.0,12.1,0.0
408.0,Julian Gray,Liberty,CUSA,8.0,,,,,,,,,,,,,,,julian,gray,liberty,Receiving,8422,18.0,218.0,12.1,1.0,27.3,17.0,102.0,6.0,1.0,12.8,35.0,320.0,9.1,2.0
409.0,Keenan Jackson,North Carolina State,ACC,9.0,,,,,,,,,,,,,,,keenan,jackson,north carolina state,Receiving,10842,21.0,218.0,10.4,2.0,24.2,0.0,0.0,,0.0,0.0,21.0,218.0,10.4,2.0
410.0,Marcello Bussey,Memphis,American,9.0,,,,,,,,,,,,,,,marcello,bussey,memphis,Receiving,9278,19.0,218.0,11.5,0.0,24.2,0.0,0.0,,0.0,0.0,19.0,218.0,11.5,0.0
411.0,Rodney Fields Jr.,Oklahoma State,Big 12,7.0,,,,,,,,,,,,,,,rodney,fields,oklahoma state,Receiving,11538,22.0,218.0,9.9,1.0,31.1,91.0,476.0,5.2,1.0,68.0,113.0,694.0,6.1,2.0
412.0,Winston Watkins,Ole Miss,SEC,9.0,,,,,,,,,,,,,,,winston,watkins,mississippi,Receiving,2801,13.0,218.0,16.8,0.0,24.2,2.0,14.0,7.0,0.0,1.6,15.0,232.0,15.5,0.0
413.0,Andrel Anthony,Duke,ACC,8.0,,,,,,,,,,,,,,,andrel,anthony,duke,Receiving,9,21.0,217.0,10.3,4.0,27.1,0.0,0.0,,0.0,0.0,21.0,217.0,10.3,4.0
414.0,Jonah Dawson,Air Force,MWC,4.0,,,,,,,,,,,,,,,jonah,dawson,air force,Receiving,3393,9.0,217.0,24.1,1.0,54.3,0.0,0.0,,0.0,0.0,9.0,217.0,24.1,1.0
415.0,Ashton Bethel-Roman,Texas A&M,SEC,8.0,,,,,,,,,,,,,,,ashton,bethel-roman,texas a&m,Receiving,1159,10.0,216.0,21.6,1.0,27.0,0.0,0.0,,0.0,0.0,10.0,216.0,21.6,1.0
416.0,Jeremiah McClellan,Oregon,Big Ten,8.0,,,,,,,,,,,,,,,jeremiah,mcclellan,oregon,Receiving,1241,14.0,216.0,15.4,1.0,27.0,0.0,0.0,,0.0,0.0,14.0,216.0,15.4,1.0
417.0,Devin Mockobee,Purdue,Big Ten,8.0,,,,,,,,,,,,,,,devin,mockobee,purdue,Receiving,12176,18.0,215.0,11.9,1.0,26.9,125.0,521.0,4.2,4.0,65.1,143.0,736.0,5.1,5.0
418.0,Harold Mack,Eastern Michigan,MAC,3.0,,,,,,,,,,,,,,,harold,mack,eastern michigan,Receiving,6212,9.0,215.0,23.9,2.0,71.7,1.0,1.0,1.0,0.0,0.3,10.0,216.0,21.6,2.0
419.0,Jett Carpenter,Nevada,MWC,7.0,,,,,,,,,,,,,,,jett,carpenter,nevada,Receiving,10342,19.0,215.0,11.3,0.0,30.7,0.0,0.0,,0.0,0.0,19.0,215.0,11.3,0.0
420.0,Aaron Turner,Rice,American,9.0,,,,,,,,,,,,,,,aaron,turner,rice,Receiving,12297,32.0,214.0,6.7,1.0,23.8,22.0,119.0,5.4,2.0,13.2,54.0,333.0,6.2,3.0
421.0,Semaj Morgan,Michigan,Big Ten,9.0,,,,,,,,,,,,,,,semaj,morgan,michigan,Receiving,749,19.0,214.0,11.3,1.0,23.8,4.0,22.0,5.5,0.0,2.4,23.0,236.0,10.3,1.0
422.0,Tama Uiliata,Hawaii,MWC,9.0,,,,,,,,,,,,,,,tama,uiliata,hawaii,Receiving,7178,25.0,214.0,8.6,0.0,23.8,1.0,2.0,2.0,0.0,0.2,26.0,216.0,8.3,0.0
423.0,Donovan Olugbode,Missouri,SEC,8.0,,,,,,,,,,,,,,,donovan,olugbode,missouri,Receiving,2407,17.0,213.0,12.5,1.0,26.6,0.0,0.0,,0.0,0.0,17.0,213.0,12.5,1.0
424.0,Luke Reynolds,Penn State,Big Ten,8.0,,,,,,,,,,,,,,,luke,reynolds,penn state,Receiving,1020,21.0,213.0,10.1,0.0,26.6,1.0,0.0,0.0,0.0,0.0,22.0,213.0,9.7,0.0
425.0,Arhmad Branch,Purdue,Big Ten,8.0,,,,,,,,,,,,,,,arhmad,branch,purdue,Receiving,12193,14.0,212.0,15.1,2.0,26.5,0.0,0.0,,0.0,0.0,14.0,212.0,15.1,2.0
426.0,Rodney Gallagher,West Virginia,Big 12,9.0,,,,,,,,,,,,,,,rodney,gallagher,west virginia,Receiving,15919,25.0,212.0,8.5,0.0,23.6,9.0,63.0,7.0,0.0,7.0,34.0,275.0,8.1,0.0
427.0,Broc Lane,Utah State,MWC,8.0,,,,,,,,,,,,,,,broc,lane,utah state,Receiving,14985,17.0,211.0,12.4,2.0,26.4,0.0,0.0,,0.0,0.0,17.0,211.0,12.4,2.0
428.0,Kylen Evans,Texas State,Sun Belt,8.0,,,,,,,,,,,,,,,kylen,evans,texas state,Receiving,2305,15.0,211.0,14.1,1.0,26.4,0.0,0.0,,0.0,0.0,15.0,211.0,14.1,1.0
429.0,Tanook Hines,USC,Big Ten,8.0,,,,,,,,,,,,,,,tanook,hines,southern california,Receiving,14790,17.0,211.0,12.4,1.0,26.4,0.0,0.0,,0.0,0.0,17.0,211.0,12.4,1.0
430.0,Max Klare,Ohio State,Big Ten,8.0,,,,,,,,,,,,,,,max,klare,ohio state,Receiving,539,21.0,210.0,10.0,1.0,26.3,0.0,0.0,,0.0,0.0,21.0,210.0,10.0,1.0
431.0,Myles Walker,Akron,MAC,9.0,,,,,,,,,,,,,,,myles,walker,akron,Receiving,3503,20.0,209.0,10.5,0.0,23.2,1.0,7.0,7.0,0.0,0.8,21.0,216.0,10.3,0.0
432.0,Raiden Vines-Bright,Washington,Big Ten,8.0,,,,,,,,,,,,,,,raiden,vines-bright,washington,Receiving,15696,18.0,209.0,11.6,0.0,26.1,1.0,1.0,1.0,0.0,0.1,19.0,210.0,11.1,0.0
433.0,Willie Rodriguez,Kentucky,SEC,8.0,,,,,,,,,,,,,,,willie,rodriguez,kentucky,Receiving,8329,15.0,209.0,13.9,1.0,26.1,0.0,0.0,,0.0,0.0,15.0,209.0,13.9,1.0
434.0,EJ Horton,Purdue,Big Ten,8.0,,,,,,,,,,,,,,,ej,horton,purdue,Receiving,12192,19.0,208.0,10.9,0.0,26.0,0.0,0.0,,0.0,0.0,19.0,208.0,10.9,0.0
435.0,Eni Falayi,Wake Forest,ACC,7.0,,,,,,,,,,,,,,,eni,falayi,wake forest,Receiving,15598,15.0,208.0,13.9,2.0,29.7,0.0,0.0,,0.0,0.0,15.0,208.0,13.9,2.0
436.0,Dontae McMillan,Eastern Michigan,MAC,9.0,,,,,,,,,,,,,,,dontae,mcmillan,eastern michigan,Receiving,6202,24.0,206.0,8.6,2.0,22.9,126.0,723.0,5.7,2.0,80.3,150.0,929.0,6.2,4.0
437.0,Hayden Eligon II,Northwestern,Big Ten,7.0,,,,,,,,,,,,,,,hayden,eligon,northwestern,Receiving,11157,15.0,206.0,13.7,2.0,29.4,0.0,0.0,,0.0,0.0,15.0,206.0,13.7,2.0
438.0,Nic Trujillo,Louisiana-Monroe,Sun Belt,5.0,,,,,,,,,,,,,,,nic,trujillo,louisiana monroe,Receiving,8753,16.0,206.0,12.9,2.0,41.2,0.0,0.0,,0.0,0.0,16.0,206.0,12.9,2.0
439.0,Deondre Johnson,Jacksonville State,CUSA,8.0,,,,,,,,,,,,,,,deondre,johnson,jacksonville state,Receiving,7752,9.0,204.0,22.7,2.0,25.5,0.0,0.0,,0.0,0.0,9.0,204.0,22.7,2.0
440.0,Sam Phillips,Iowa,Big Ten,8.0,,,,,,,,,,,,,,,sam,phillips,iowa,Receiving,7540,12.0,204.0,17.0,0.0,25.5,0.0,0.0,,0.0,0.0,12.0,204.0,17.0,0.0
441.0,Josh Cuevas,Alabama,SEC,8.0,,,,,,,,,,,,,,,josh,cuevas,alabama,Receiving,3575,20.0,203.0,10.2,3.0,25.4,0.0,0.0,,0.0,0.0,20.0,203.0,10.2,3.0
442.0,Eric Willis III,UTEP,CUSA,8.0,,,,,,,,,,,,,,,eric,willis,utep,Receiving,15094,16.0,202.0,12.6,0.0,25.3,2.0,10.0,5.0,0.0,1.3,18.0,212.0,11.8,0.0
443.0,Maguire Anderson,Florida International,CUSA,8.0,,,,,,,,,,,,,,,maguire,anderson,florida international,Receiving,6506,17.0,202.0,11.9,0.0,25.3,1.0,3.0,3.0,0.0,0.4,18.0,205.0,11.4,0.0
444.0,Malik Rutherford,Georgia Tech,ACC,8.0,,,,,,,,,,,,,,,malik,rutherford,georgia tech,Receiving,7073,23.0,202.0,8.8,2.0,25.3,4.0,18.0,4.5,0.0,2.3,27.0,220.0,8.1,2.0
445.0,Emmett Mosley V,Texas,SEC,5.0,,,,,,,,,,,,,,,emmett,mosley v,texas,Receiving,13646,15.0,201.0,13.4,3.0,40.2,0.0,0.0,,0.0,0.0,15.0,201.0,13.4,3.0
446.0,Javen Jacobs,Utah State,MWC,8.0,,,,,,,,,,,,,,,javen,jacobs,utah state,Receiving,14969,24.0,201.0,8.4,2.0,25.1,47.0,242.0,5.1,2.0,30.3,71.0,443.0,6.2,4.0
447.0,Anthony Eager,South Alabama,Sun Belt,9.0,,,,,,,,,,,,,,,anthony,eager,south alabama,Receiving,12914,28.0,199.0,7.1,1.0,22.1,0.0,0.0,,1.0,0.0,28.0,199.0,7.1,2.0
448.0,Cam Barfield,Hawaii,MWC,9.0,,,,,,,,,,,,,,,cam,barfield,hawaii,Receiving,7163,19.0,199.0,10.5,2.0,22.1,44.0,205.0,4.7,3.0,22.8,63.0,404.0,6.4,5.0
449.0,Jaden Platt,Arkansas,SEC,9.0,,,,,,,,,,,,,,,jaden,platt,arkansas,Receiving,1111,14.0,199.0,14.2,1.0,22.1,0.0,0.0,,0.0,0.0,14.0,199.0,14.2,1.0
450.0,Hayden Hansen,Florida,SEC,8.0,,,,,,,,,,,,,,,hayden,hansen,florida,Receiving,6289,22.0,198.0,9.0,1.0,24.8,0.0,0.0,,0.0,0.0,22.0,198.0,9.0,1.0
451.0,Bryson Graves,Coastal Carolina,Sun Belt,8.0,,,,,,,,,,,,,,,bryson,graves,coastal carolina,Receiving,5621,21.0,197.0,9.4,1.0,24.6,0.0,0.0,,0.0,0.0,21.0,197.0,9.4,1.0
452.0,Emmett Johnson,Nebraska,Big Ten,9.0,,,,,,,,,,,,,,,emmett,johnson,nebraska,Receiving,10232,33.0,197.0,6.0,1.0,21.9,175.0,1002.0,5.7,10.0,111.3,208.0,1199.0,5.8,11.0
453.0,Ezekial Avit,Fresno State,MWC,8.0,,,,,,,,,,,,,,,ezekial,avit,fresno state,Receiving,6689,19.0,197.0,10.4,0.0,24.6,1.0,10.0,10.0,0.0,1.3,20.0,207.0,10.4,0.0
