Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PCTH,PSPC,PCIT,PSRR,PMRR,PDRR,PREL,PRBK,PPBK,PIBL,PRBP,PRBF,PPBP,PPBF
76,260.0,0.0,0.0,0.0,0.0,74.0,87.0,89.0,72.0,73.0,80.0,72.0,0.0,70.0,0,0,0,74.0,65.0,64.0,0.0,0,0,0,0
79,265.0,0.0,5.0,0.0,0.0,74.0,81.0,89.0,71.0,78.0,73.0,69.0,0.0,75.0,0,0,0,75.0,68.0,56.0,0.0,0,0,0,0
76,258.0,0.0,1.0,0.0,0.0,74.0,87.0,86.0,79.0,72.0,68.0,72.0,0.0,69.0,0,0,0,82.0,65.0,54.0,0.0,0,0,0,0
76,257.0,0.0,14.0,0.0,0.0,74.0,78.0,84.0,82.0,65.0,68.0,79.0,0.0,79.0,0,0,0,74.0,63.0,64.0,0.0,0,0,0,0
76,250.0,0.0,8.0,0.0,0.0,74.0,80.0,87.0,82.0,69.0,51.0,83.0,0.0,79.0,0,0,0,67.0,63.0,60.0,0.0,0,0,0,0
73,241.0,0.0,7.0,0.0,0.0,74.0,88.0,92.0,82.0,69.0,69.0,77.0,0.0,81.0,0,0,0,80.0,60.0,50.0,0.0,0,0,0,0
75,239.0,0.0,0.0,0.0,0.0,74.0,80.0,86.0,82.0,73.0,66.0,82.0,0.0,79.0,0,0,0,72.0,60.0,50.0,0.0,0,0,0,0
77,259.0,0.0,4.0,0.0,0.0,74.0,79.0,83.0,76.0,67.0,72.0,76.0,0.0,74.0,0,0,0,65.0,67.0,53.0,0.0,0,0,0,0
75,243.0,0.0,7.0,0.0,0.0,74.0,79.0,83.0,74.0,66.0,75.0,79.0,0.0,80.0,0,0,0,49.0,62.0,45.0,0.0,0,0,0,0
77,250.0,0.0,9.0,0.0,0.0,74.0,81.0,86.0,73.0,76.0,70.0,65.0,0.0,72.0,0,0,0,60.0,74.0,55.0,0.0,0,0,0,0
74,239.0,0.0,0.0,0.0,0.0,73.0,82.0,84.0,79.0,62.0,61.0,76.0,0.0,79.0,0,0,0,66.0,64.0,56.0,0.0,0,0,0,0
79,281.0,0.0,0.0,0.0,0.0,73.0,73.0,79.0,81.0,78.0,61.0,76.0,0.0,74.0,0,0,0,78.0,74.0,57.0,0.0,0,0,0,0
74,235.0,0.0,0.0,0.0,0.0,73.0,77.0,85.0,71.0,75.0,65.0,73.0,0.0,75.0,0,0,0,62.0,69.0,51.0,0.0,0,0,0,0
78,254.0,0.0,14.0,0.0,0.0,73.0,74.0,84.0,81.0,70.0,66.0,72.0,0.0,72.0,0,0,0,84.0,70.0,62.0,0.0,0,0,0,0
78,254.0,0.0,0.0,0.0,0.0,73.0,74.0,84.0,81.0,70.0,66.0,72.0,0.0,72.0,0,0,0,84.0,70.0,62.0,0.0,0,0,0,0
77,252.0,0.0,0.0,0.0,0.0,72.0,79.0,84.0,76.0,73.0,68.0,73.0,0.0,67.0,0,0,0,69.0,76.0,58.0,0.0,0,0,0,0
75,242.0,0.0,9.0,0.0,0.0,72.0,74.0,76.0,73.0,76.0,75.0,74.0,0.0,77.0,0,0,0,70.0,68.0,54.0,0.0,0,0,0,0
75,244.0,0.0,1.0,0.0,0.0,72.0,85.0,90.0,83.0,67.0,52.0,72.0,0.0,76.0,0,0,0,79.0,68.0,54.0,0.0,0,0,0,0
78,270.0,0.0,1.0,0.0,0.0,72.0,76.0,80.0,79.0,82.0,50.0,77.0,0.0,84.0,0,0,0,85.0,67.0,69.0,0.0,0,0,0,0
77,251.0,0.0,0.0,0.0,0.0,72.0,76.0,85.0,69.0,75.0,72.0,70.0,0.0,75.0,0,0,0,74.0,65.0,60.0,0.0,0,0,0,0
77,251.0,0.0,2.0,0.0,0.0,72.0,76.0,85.0,69.0,75.0,72.0,70.0,0.0,75.0,0,0,0,74.0,65.0,60.0,0.0,0,0,0,0
77,255.0,0.0,0.0,0.0,0.0,72.0,80.0,85.0,77.0,83.0,52.0,70.0,0.0,80.0,0,0,0,63.0,67.0,66.0,0.0,0,0,0,0
76,255.0,0.0,0.0,0.0,0.0,72.0,85.0,86.0,80.0,77.0,55.0,71.0,0.0,70.0,0,0,0,69.0,69.0,65.0,0.0,0,0,0,0
76,255.0,0.0,0.0,0.0,0.0,72.0,85.0,86.0,80.0,77.0,55.0,71.0,0.0,70.0,0,0,0,69.0,69.0,65.0,0.0,0,0,0,0
76,255.0,0.0,0.0,0.0,0.0,72.0,85.0,86.0,80.0,77.0,55.0,71.0,0.0,70.0,0,0,0,69.0,69.0,65.0,0.0,0,0,0,0
76,255.0,0.0,52.0,0.0,1.0,72.0,85.0,86.0,80.0,77.0,55.0,71.0,0.0,70.0,0,0,0,69.0,69.0,65.0,0.0,0,0,0,0
76,255.0,0.0,4.0,0.0,0.0,72.0,85.0,86.0,80.0,77.0,55.0,71.0,0.0,70.0,0,0,0,69.0,69.0,65.0,0.0,0,0,0,0
77,255.0,0.0,0.0,0.0,0.0,72.0,70.0,77.0,68.0,77.0,66.0,73.0,0.0,77.0,0,0,0,74.0,77.0,68.0,0.0,0,0,0,0
76,258.0,0.0,7.0,0.0,0.0,72.0,79.0,83.0,77.0,72.0,55.0,76.0,0.0,79.0,0,0,0,79.0,66.0,61.0,0.0,0,0,0,0
77,236.0,0.0,28.0,0.0,1.0,71.0,84.0,88.0,81.0,64.0,66.0,72.0,0.0,72.0,0,0,0,74.0,60.0,54.0,0.0,0,0,0,0
77,236.0,0.0,12.0,0.0,0.0,71.0,84.0,88.0,81.0,64.0,66.0,72.0,0.0,72.0,0,0,0,74.0,60.0,54.0,0.0,0,0,0,0
77,255.0,0.0,5.0,0.0,0.0,71.0,79.0,87.0,74.0,78.0,56.0,77.0,0.0,76.0,0,0,0,68.0,66.0,68.0,0.0,0,0,0,0
75,270.0,0.0,0.0,0.0,0.0,71.0,76.0,84.0,78.0,69.0,59.0,75.0,0.0,68.0,0,0,0,72.0,65.0,59.0,0.0,0,0,0,0
77,250.0,0.0,9.0,0.0,0.0,71.0,85.0,88.0,82.0,62.0,73.0,73.0,0.0,69.0,0,0,0,79.0,60.0,50.0,0.0,0,0,0,0
77,249.0,0.0,0.0,0.0,0.0,71.0,81.0,86.0,72.0,71.0,60.0,75.0,0.0,68.0,0,0,0,66.0,72.0,65.0,0.0,0,0,0,0
76,268.0,0.0,0.0,0.0,0.0,71.0,81.0,82.0,74.0,76.0,70.0,66.0,0.0,69.0,0,0,0,72.0,72.0,65.0,0.0,0,0,0,0
77,247.0,0.0,0.0,0.0,0.0,71.0,77.0,84.0,76.0,68.0,71.0,75.0,0.0,71.0,0,0,0,66.0,67.0,54.0,0.0,0,0,0,0
79,260.0,0.0,0.0,0.0,0.0,71.0,78.0,85.0,82.0,63.0,64.0,75.0,0.0,72.0,0,0,0,74.0,65.0,55.0,0.0,0,0,0,0
75,255.0,0.0,0.0,0.0,0.0,71.0,73.0,83.0,74.0,67.0,69.0,74.0,0.0,75.0,0,0,0,73.0,69.0,63.0,0.0,0,0,0,0
77,261.0,0.0,0.0,0.0,0.0,71.0,73.0,80.0,71.0,76.0,75.0,68.0,0.0,69.0,0,0,0,66.0,71.0,66.0,0.0,0,0,0,0
77,265.0,0.0,6.0,0.0,0.0,71.0,81.0,86.0,73.0,80.0,53.0,72.0,0.0,82.0,0,0,0,82.0,66.0,67.0,0.0,0,0,0,0
75,250.0,0.0,0.0,0.0,0.0,71.0,84.0,84.0,84.0,72.0,62.0,74.0,0.0,68.0,0,0,0,76.0,59.0,55.0,0.0,0,0,0,0
77,246.0,0.0,9.0,0.0,0.0,70.0,81.0,86.0,80.0,69.0,50.0,80.0,0.0,79.0,0,0,0,86.0,60.0,55.0,0.0,0,0,0,0
74,235.0,0.0,0.0,0.0,0.0,70.0,71.0,72.0,67.0,69.0,84.0,58.0,0.0,72.0,0,0,0,47.0,78.0,67.0,0.0,0,0,0,0
75,235.0,0.0,0.0,0.0,0.0,70.0,86.0,88.0,88.0,57.0,55.0,75.0,0.0,72.0,0,0,0,64.0,60.0,50.0,0.0,0,0,0,0
76,264.0,0.0,0.0,0.0,0.0,70.0,85.0,87.0,86.0,56.0,55.0,69.0,0.0,67.0,0,0,0,62.0,72.0,64.0,0.0,0,0,0,0
77,260.0,0.0,0.0,0.0,0.0,70.0,73.0,83.0,73.0,75.0,75.0,71.0,0.0,68.0,0,0,0,74.0,67.0,68.0,0.0,0,0,0,0
76,256.0,0.0,0.0,0.0,0.0,70.0,78.0,77.0,72.0,75.0,49.0,71.0,0.0,81.0,0,0,0,77.0,72.0,68.0,0.0,0,0,0,0
78,268.0,0.0,0.0,0.0,0.0,70.0,85.0,87.0,75.0,76.0,57.0,68.0,0.0,64.0,0,0,0,74.0,79.0,54.0,0.0,0,0,0,0
76,241.0,0.0,0.0,0.0,0.0,69.0,87.0,89.0,91.0,64.0,57.0,74.0,0.0,72.0,0,0,0,75.0,67.0,52.0,0.0,0,0,0,0
74,250.0,0.0,0.0,0.0,0.0,69.0,72.0,74.0,70.0,72.0,68.0,57.0,0.0,68.0,0,0,0,67.0,82.0,65.0,0.0,0,0,0,0
75,247.0,0.0,6.0,0.0,0.0,69.0,75.0,78.0,73.0,73.0,60.0,84.0,0.0,78.0,0,0,0,74.0,61.0,56.0,0.0,0,0,0,0
76,246.0,0.0,0.0,0.0,0.0,69.0,83.0,83.0,72.0,74.0,64.0,78.0,0.0,74.0,0,0,0,55.0,64.0,49.0,0.0,0,0,0,0
75,258.0,0.0,0.0,0.0,0.0,69.0,73.0,86.0,74.0,66.0,53.0,74.0,0.0,76.0,0,0,0,74.0,74.0,63.0,0.0,0,0,0,0
77,260.0,0.0,0.0,0.0,0.0,68.0,75.0,83.0,75.0,75.0,55.0,66.0,0.0,71.0,0,0,0,79.0,71.0,64.0,0.0,0,0,0,0
76,252.0,0.0,0.0,0.0,0.0,68.0,79.0,84.0,75.0,77.0,46.0,75.0,0.0,84.0,0,0,0,63.0,66.0,60.0,0.0,0,0,0,0
77,260.0,0.0,0.0,0.0,0.0,68.0,86.0,87.0,79.0,63.0,64.0,76.0,0.0,67.0,0,0,0,71.0,60.0,44.0,0.0,0,0,0,0
75,249.0,0.0,0.0,0.0,0.0,67.0,83.0,88.0,75.0,66.0,51.0,73.0,0.0,75.0,0,0,0,68.0,65.0,57.0,0.0,0,0,0,0
76,257.0,0.0,0.0,0.0,0.0,67.0,77.0,82.0,75.0,73.0,55.0,73.0,0.0,74.0,0,0,0,73.0,63.0,59.0,0.0,0,0,0,0
76,258.0,0.0,0.0,0.0,0.0,67.0,79.0,85.0,69.0,73.0,56.0,72.0,0.0,74.0,0,0,0,43.0,73.0,60.0,0.0,0,0,0,0
76,270.0,0.0,9.0,0.0,0.0,67.0,72.0,86.0,74.0,72.0,45.0,74.0,0.0,76.0,0,0,0,65.0,79.0,72.0,0.0,0,0,0,0
78,270.0,0.0,0.0,0.0,0.0,66.0,78.0,85.0,72.0,75.0,48.0,70.0,0.0,70.0,0,0,0,67.0,69.0,55.0,0.0,0,0,0,0
74,258.0,0.0,0.0,0.0,0.0,66.0,76.0,85.0,83.0,74.0,42.0,81.0,0.0,77.0,0,0,0,66.0,60.0,54.0,0.0,0,0,0,0
76,250.0,0.0,0.0,0.0,0.0,66.0,78.0,84.0,81.0,72.0,41.0,66.0,0.0,75.0,0,0,0,80.0,71.0,61.0,0.0,0,0,0,0
79,230.0,0.0,0.0,0.0,0.0,66.0,86.0,87.0,88.0,63.0,49.0,74.0,0.0,71.0,0,0,0,67.0,62.0,52.0,0.0,0,0,0,0
76,247.0,0.0,42.0,0.0,2.0,66.0,81.0,86.0,72.0,70.0,63.0,69.0,0.0,72.0,0,0,0,64.0,66.0,60.0,0.0,0,0,0,0
76,247.0,0.0,0.0,0.0,0.0,66.0,81.0,86.0,72.0,70.0,63.0,69.0,0.0,72.0,0,0,0,64.0,66.0,60.0,0.0,0,0,0,0
77,241.0,0.0,0.0,0.0,0.0,66.0,57.0,66.0,65.0,70.0,79.0,60.0,0.0,66.0,0,0,0,54.0,82.0,66.0,0.0,0,0,0,0
74,251.0,0.0,7.0,0.0,0.0,66.0,86.0,87.0,77.0,69.0,42.0,80.0,0.0,78.0,0,0,0,81.0,60.0,52.0,0.0,0,0,0,0
78,252.0,0.0,5.0,0.0,0.0,65.0,79.0,82.0,82.0,70.0,38.0,71.0,0.0,71.0,0,0,0,69.0,70.0,66.0,0.0,0,0,0,0
76,247.0,0.0,0.0,0.0,0.0,65.0,91.0,88.0,76.0,77.0,44.0,70.0,0.0,70.0,0,0,0,62.0,63.0,60.0,0.0,0,0,0,0
75,244.0,0.0,0.0,0.0,0.0,65.0,80.0,89.0,82.0,80.0,44.0,72.0,0.0,63.0,0,0,0,81.0,62.0,54.0,0.0,0,0,0,0
79,248.0,0.0,0.0,0.0,0.0,65.0,83.0,84.0,83.0,75.0,50.0,73.0,0.0,75.0,0,0,0,85.0,58.0,48.0,0.0,0,0,0,0
77,262.0,0.0,0.0,0.0,0.0,65.0,76.0,74.0,80.0,62.0,67.0,65.0,0.0,67.0,0,0,0,65.0,75.0,62.0,0.0,0,0,0,0
76,245.0,0.0,7.0,0.0,0.0,65.0,83.0,88.0,82.0,68.0,46.0,77.0,0.0,74.0,0,0,0,75.0,60.0,54.0,0.0,0,0,0,0
78,263.0,0.0,0.0,0.0,0.0,65.0,80.0,82.0,67.0,78.0,42.0,74.0,0.0,76.0,0,0,0,50.0,78.0,64.0,0.0,0,0,0,0
74,245.0,0.0,0.0,0.0,0.0,65.0,76.0,79.0,67.0,69.0,60.0,73.0,0.0,74.0,0,0,0,46.0,74.0,63.0,0.0,0,0,0,0
76,246.0,0.0,0.0,0.0,0.0,64.0,81.0,86.0,83.0,62.0,40.0,72.0,0.0,68.0,0,0,0,71.0,60.0,54.0,0.0,0,0,0,0
77,254.0,0.0,0.0,0.0,0.0,64.0,71.0,84.0,72.0,69.0,48.0,73.0,0.0,72.0,0,0,0,64.0,65.0,60.0,0.0,0,0,0,0
77,245.0,0.0,11.0,0.0,1.0,64.0,74.0,82.0,69.0,74.0,68.0,67.0,0.0,66.0,0,0,0,33.0,77.0,62.0,0.0,0,0,0,0
76,250.0,0.0,6.0,0.0,0.0,64.0,82.0,86.0,79.0,74.0,42.0,62.0,0.0,64.0,0,0,0,65.0,77.0,65.0,0.0,0,0,0,0
77,255.0,0.0,1.0,0.0,0.0,64.0,79.0,84.0,80.0,68.0,43.0,77.0,0.0,73.0,0,0,0,63.0,71.0,67.0,0.0,0,0,0,0
75,245.0,0.0,0.0,0.0,0.0,64.0,84.0,86.0,82.0,69.0,44.0,76.0,0.0,82.0,0,0,0,62.0,60.0,50.0,0.0,0,0,0,0
75,250.0,0.0,0.0,0.0,0.0,64.0,80.0,85.0,77.0,70.0,53.0,75.0,0.0,74.0,0,0,0,67.0,60.0,55.0,0.0,0,0,0,0
79,261.0,0.0,0.0,0.0,0.0,64.0,83.0,84.0,71.0,78.0,42.0,77.0,0.0,78.0,0,0,0,73.0,62.0,66.0,0.0,0,0,0,0
79,261.0,0.0,12.0,0.0,0.0,64.0,83.0,84.0,71.0,78.0,42.0,77.0,0.0,78.0,0,0,0,73.0,62.0,66.0,0.0,0,0,0,0
77,264.0,0.0,14.0,0.0,0.0,63.0,85.0,90.0,79.0,71.0,40.0,65.0,0.0,77.0,0,0,0,66.0,66.0,60.0,0.0,0,0,0,0
76,235.0,0.0,0.0,0.0,0.0,63.0,84.0,84.0,82.0,71.0,40.0,72.0,0.0,68.0,0,0,0,78.0,60.0,61.0,0.0,0,0,0,0
76,255.0,0.0,3.0,0.0,0.0,63.0,82.0,85.0,83.0,67.0,40.0,76.0,0.0,77.0,0,0,0,68.0,60.0,55.0,0.0,0,0,0,0
76,250.0,0.0,0.0,0.0,0.0,63.0,82.0,84.0,82.0,72.0,44.0,72.0,0.0,71.0,0,0,0,62.0,60.0,50.0,0.0,0,0,0,0
77,277.0,0.0,0.0,0.0,0.0,63.0,75.0,84.0,68.0,74.0,39.0,72.0,0.0,74.0,0,0,0,65.0,72.0,75.0,0.0,0,0,0,0
73,224.0,0.0,0.0,0.0,0.0,62.0,76.0,85.0,81.0,64.0,62.0,55.0,0.0,62.0,0,0,0,12.0,83.0,66.0,0.0,0,0,0,0
73,224.0,0.0,0.0,0.0,0.0,62.0,76.0,85.0,81.0,64.0,62.0,55.0,0.0,62.0,0,0,0,12.0,83.0,66.0,0.0,0,0,0,0
76,249.0,0.0,21.0,0.0,2.0,62.0,81.0,87.0,80.0,72.0,78.0,63.0,0.0,55.0,0,0,0,15.0,79.0,68.0,0.0,0,0,0,0
74,230.0,0.0,0.0,0.0,0.0,61.0,78.0,83.0,83.0,76.0,65.0,66.0,0.0,66.0,0,0,0,48.0,66.0,71.0,0.0,0,0,0,0
77,246.0,0.0,0.0,0.0,0.0,60.0,80.0,85.0,87.0,65.0,35.0,66.0,0.0,67.0,0,0,0,74.0,60.0,50.0,0.0,0,0,0,0
76,260.0,0.0,0.0,0.0,0.0,59.0,65.0,67.0,62.0,78.0,83.0,52.0,0.0,49.0,0,0,0,12.0,84.0,72.0,0.0,0,0,0,0
76,234.0,0.0,0.0,0.0,0.0,58.0,72.0,80.0,70.0,64.0,60.0,60.0,0.0,60.0,0,0,0,25.0,76.0,65.0,0.0,0,0,0,0
77,256.0,0.0,0.0,0.0,0.0,56.0,67.0,70.0,65.0,73.0,85.0,64.0,0.0,49.0,0,0,0,15.0,77.0,72.0,0.0,0,0,0,0
77,252.0,0.0,0.0,0.0,0.0,56.0,66.0,71.0,64.0,75.0,87.0,62.0,0.0,55.0,0,0,0,15.0,75.0,65.0,0.0,0,0,0,0
75,270.0,0.0,0.0,0.0,0.0,54.0,66.0,69.0,62.0,75.0,52.0,58.0,0.0,52.0,0,0,0,65.0,83.0,65.0,0.0,0,0,0,0
76,248.0,0.0,0.0,0.0,0.0,54.0,74.0,82.0,70.0,69.0,45.0,58.0,0.0,65.0,0,0,0,42.0,73.0,62.0,0.0,0,0,0,0
77,230.0,0.0,0.0,0.0,0.0,53.0,71.0,83.0,65.0,68.0,67.0,55.0,0.0,45.0,0,0,0,12.0,76.0,67.0,0.0,0,0,0,0
77,230.0,0.0,0.0,0.0,0.0,53.0,71.0,83.0,65.0,68.0,67.0,55.0,0.0,45.0,0,0,0,12.0,76.0,67.0,0.0,0,0,0,0
75,260.0,0.0,0.0,0.0,0.0,53.0,66.0,80.0,68.0,65.0,78.0,65.0,0.0,55.0,0,0,0,15.0,74.0,65.0,0.0,0,0,0,0
73,237.0,0.0,0.0,0.0,0.0,52.0,72.0,72.0,66.0,74.0,72.0,65.0,0.0,55.0,0,0,0,42.0,77.0,65.0,0.0,0,0,0,0
72,233.0,0.0,0.0,0.0,0.0,52.0,71.0,81.0,68.0,72.0,72.0,63.0,0.0,45.0,0,0,0,12.0,65.0,69.0,0.0,0,0,0,0
76,248.0,0.0,0.0,0.0,0.0,51.0,71.0,82.0,77.0,75.0,65.0,57.0,0.0,52.0,0,0,0,12.0,64.0,67.0,0.0,0,0,0,0
72,250.0,0.0,0.0,0.0,0.0,51.0,66.0,72.0,62.0,75.0,81.0,58.0,0.0,52.0,0,0,0,55.0,74.0,69.0,0.0,0,0,0,0
74,240.0,0.0,0.0,0.0,0.0,51.0,63.0,70.0,67.0,72.0,76.0,60.0,0.0,51.0,0,0,0,40.0,78.0,66.0,0.0,0,0,0,0
74,244.0,0.0,0.0,0.0,0.0,51.0,67.0,83.0,68.0,72.0,65.0,60.0,0.0,58.0,0,0,0,55.0,74.0,62.0,0.0,0,0,0,0
74,240.0,0.0,0.0,0.0,0.0,50.0,81.0,84.0,70.0,68.0,66.0,60.0,0.0,40.0,0,0,0,42.0,75.0,62.0,0.0,0,0,0,0
73,241.0,0.0,0.0,0.0,0.0,50.0,70.0,72.0,68.0,67.0,60.0,46.0,0.0,55.0,0,0,0,65.0,79.0,70.0,0.0,0,0,0,0
75,240.0,0.0,0.0,0.0,0.0,49.0,67.0,72.0,64.0,71.0,79.0,62.0,0.0,49.0,0,0,0,12.0,73.0,65.0,0.0,0,0,0,0
73,235.0,0.0,0.0,0.0,0.0,49.0,56.0,76.0,68.0,74.0,75.0,65.0,0.0,45.0,0,0,0,12.0,75.0,69.0,0.0,0,0,0,0
70,246.0,0.0,0.0,0.0,0.0,49.0,69.0,71.0,69.0,70.0,74.0,64.0,0.0,47.0,0,0,0,15.0,69.0,65.0,0.0,0,0,0,0
75,240.0,0.0,0.0,0.0,0.0,48.0,84.0,88.0,80.0,67.0,50.0,60.0,0.0,47.0,0,0,0,44.0,60.0,50.0,0.0,0,0,0,0
76,233.0,0.0,0.0,0.0,0.0,48.0,67.0,78.0,67.0,65.0,73.0,58.0,0.0,44.0,0,0,0,15.0,74.0,66.0,0.0,0,0,0,0
74,236.0,0.0,8.0,0.0,0.0,47.0,75.0,84.0,72.0,82.0,48.0,57.0,0.0,44.0,0,0,0,42.0,65.0,67.0,0.0,0,0,0,0
0,0.0,0.0,78.0,4.0,5.0,99.0,84.0,88.0,85.0,88.0,92.0,95.0,94.0,98.0,0,0,0,95.0,0.0,0.0,64.0,0,0,0,0
0,0.0,0.0,60.0,0.0,3.0,93.0,85.0,86.0,83.0,67.0,94.0,96.0,90.0,93.0,0,0,0,88.0,0.0,0.0,63.0,0,0,0,0
0,0.0,0.0,39.0,0.0,3.0,93.0,85.0,84.0,83.0,73.0,90.0,89.0,77.0,75.0,0,0,0,78.0,0.0,0.0,76.0,0,0,0,0
0,0.0,0.0,19.0,0.0,1.0,90.0,84.0,87.0,85.0,71.0,85.0,87.0,89.0,88.0,0,0,0,84.0,0.0,0.0,64.0,0,0,0,0
0,0.0,0.0,25.0,0.0,1.0,89.0,86.0,88.0,87.0,64.0,93.0,92.0,88.0,86.0,0,0,0,81.0,0.0,0.0,60.0,0,0,0,0
0,0.0,0.0,61.0,1.0,5.0,89.0,84.0,89.0,87.0,76.0,85.0,88.0,93.0,87.0,0,0,0,86.0,0.0,0.0,62.0,0,0,0,0
0,0.0,0.0,90.0,4.0,10.0,88.0,85.0,87.0,85.0,79.0,85.0,85.0,88.0,87.0,0,0,0,81.0,0.0,0.0,72.0,0,0,0,0
0,0.0,0.0,80.0,2.0,11.0,87.0,77.0,81.0,75.0,75.0,91.0,94.0,82.0,90.0,0,0,0,82.0,0.0,0.0,60.0,0,0,0,0
0,0.0,0.0,54.0,0.0,3.0,87.0,80.0,87.0,82.0,73.0,81.0,83.0,86.0,79.0,0,0,0,81.0,0.0,0.0,73.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,85.0,78.0,83.0,80.0,63.0,92.0,90.0,90.0,82.0,0,0,0,82.0,0.0,0.0,59.0,0,0,0,0
0,0.0,0.0,35.0,0.0,1.0,85.0,78.0,88.0,82.0,79.0,79.0,82.0,85.0,79.0,0,0,0,76.0,0.0,0.0,75.0,0,0,0,0
0,0.0,0.0,29.0,0.0,0.0,84.0,82.0,89.0,81.0,65.0,77.0,83.0,82.0,84.0,0,0,0,55.0,0.0,0.0,62.0,0,0,0,0
0,0.0,0.0,14.0,0.0,1.0,84.0,81.0,88.0,78.0,75.0,87.0,88.0,83.0,86.0,0,0,0,80.0,0.0,0.0,66.0,0,0,0,0
0,0.0,0.0,28.0,0.0,2.0,84.0,80.0,87.0,81.0,76.0,79.0,81.0,73.0,80.0,0,0,0,77.0,0.0,0.0,55.0,0,0,0,0
0,0.0,0.0,25.0,0.0,0.0,84.0,86.0,89.0,84.0,75.0,75.0,82.0,82.0,81.0,0,0,0,76.0,0.0,0.0,55.0,0,0,0,0
0,0.0,0.0,21.0,0.0,2.0,83.0,84.0,86.0,86.0,69.0,76.0,83.0,86.0,82.0,0,0,0,78.0,0.0,0.0,67.0,0,0,0,0
0,0.0,0.0,13.0,0.0,1.0,81.0,85.0,90.0,87.0,68.0,78.0,84.0,89.0,81.0,0,0,0,78.0,0.0,0.0,62.0,0,0,0,0
0,0.0,0.0,16.0,0.0,0.0,81.0,79.0,84.0,79.0,63.0,81.0,88.0,85.0,79.0,0,0,0,73.0,0.0,0.0,65.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,81.0,79.0,80.0,74.0,72.0,87.0,82.0,81.0,79.0,0,0,0,78.0,0.0,0.0,66.0,0,0,0,0
0,0.0,0.0,11.0,0.0,0.0,81.0,89.0,91.0,87.0,64.0,79.0,83.0,84.0,77.0,0,0,0,74.0,0.0,0.0,62.0,0,0,0,0
0,0.0,0.0,36.0,0.0,2.0,81.0,77.0,85.0,81.0,75.0,82.0,85.0,88.0,79.0,0,0,0,83.0,0.0,0.0,64.0,0,0,0,0
0,0.0,0.0,12.0,0.0,0.0,80.0,75.0,84.0,73.0,82.0,81.0,84.0,82.0,79.0,0,0,0,69.0,0.0,0.0,79.0,0,0,0,0
0,0.0,0.0,48.0,0.0,2.0,80.0,86.0,91.0,84.0,67.0,76.0,75.0,85.0,72.0,0,0,0,75.0,0.0,0.0,60.0,0,0,0,0
0,0.0,0.0,51.0,0.0,2.0,80.0,86.0,88.0,84.0,85.0,74.0,75.0,75.0,70.0,0,0,0,83.0,0.0,0.0,62.0,0,0,0,0
0,0.0,0.0,22.0,0.0,0.0,80.0,75.0,76.0,71.0,76.0,83.0,75.0,65.0,83.0,0,0,0,65.0,0.0,0.0,73.0,0,0,0,0
0,0.0,0.0,5.0,0.0,0.0,80.0,81.0,87.0,66.0,80.0,79.0,75.0,63.0,74.0,0,0,0,72.0,0.0,0.0,79.0,0,0,0,0
0,0.0,0.0,8.0,0.0,0.0,79.0,84.0,88.0,82.0,64.0,73.0,79.0,74.0,77.0,0,0,0,61.0,0.0,0.0,74.0,0,0,0,0
0,0.0,0.0,35.0,0.0,0.0,79.0,73.0,82.0,74.0,72.0,86.0,85.0,74.0,79.0,0,0,0,77.0,0.0,0.0,73.0,0,0,0,0
0,0.0,0.0,21.0,0.0,0.0,79.0,81.0,87.0,78.0,61.0,86.0,86.0,84.0,82.0,0,0,0,79.0,0.0,0.0,55.0,0,0,0,0
0,0.0,0.0,14.0,0.0,0.0,79.0,78.0,84.0,82.0,65.0,81.0,84.0,87.0,83.0,0,0,0,74.0,0.0,0.0,60.0,0,0,0,0
0,0.0,0.0,14.0,0.0,0.0,78.0,81.0,84.0,76.0,83.0,67.0,78.0,82.0,70.0,0,0,0,69.0,0.0,0.0,66.0,0,0,0,0
0,0.0,0.0,28.0,0.0,1.0,78.0,84.0,88.0,81.0,64.0,75.0,84.0,78.0,74.0,0,0,0,75.0,0.0,0.0,55.0,0,0,0,0
0,0.0,0.0,12.0,0.0,0.0,78.0,84.0,88.0,81.0,64.0,75.0,84.0,78.0,74.0,0,0,0,75.0,0.0,0.0,55.0,0,0,0,0
0,0.0,0.0,9.0,0.0,0.0,78.0,86.0,84.0,78.0,74.0,64.0,80.0,83.0,77.0,0,0,0,88.0,0.0,0.0,72.0,0,0,0,0
0,0.0,0.0,32.0,0.0,0.0,78.0,84.0,89.0,80.0,75.0,65.0,80.0,74.0,79.0,0,0,0,67.0,0.0,0.0,68.0,0,0,0,0
0,0.0,0.0,4.0,0.0,0.0,78.0,78.0,82.0,77.0,67.0,72.0,82.0,84.0,80.0,0,0,0,74.0,0.0,0.0,65.0,0,0,0,0
0,0.0,0.0,8.0,0.0,0.0,78.0,80.0,87.0,82.0,69.0,61.0,84.0,85.0,79.0,0,0,0,67.0,0.0,0.0,65.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,78.0,82.0,86.0,83.0,70.0,71.0,80.0,79.0,77.0,0,0,0,76.0,0.0,0.0,63.0,0,0,0,0
