Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PTAK,PPWM,PFNM,PBSH,PPUR,PPRC,PHTP
0,0.0,33.0,0.0,0.0,0.0,94.0,73.0,0.0,68.0,0.0,97.0,92.0,84.0,0.0,96.0,95.0,96.0,75.0
0,0.0,24.0,74.0,1.0,3.0,94.0,85.0,0.0,86.0,0.0,76.0,90.0,75.0,0.0,84.0,96.0,68.0,88.0
0,0.0,23.0,58.0,0.0,1.0,94.0,72.0,0.0,76.0,0.0,81.0,98.0,89.0,0.0,97.0,96.0,78.0,74.0
0,0.0,29.0,100.0,2.0,5.0,94.0,68.0,0.0,70.0,0.0,96.0,95.0,88.0,0.0,97.0,91.0,93.0,85.0
0,0.0,26.0,112.0,1.0,6.0,93.0,74.0,0.0,78.0,0.0,87.0,88.0,74.0,0.0,80.0,89.0,79.0,74.0
0,0.0,26.0,100.0,3.0,5.0,93.0,72.0,0.0,82.0,0.0,83.0,74.0,97.0,0.0,85.0,89.0,85.0,95.0
0,0.0,27.0,13.0,0.0,0.0,93.0,78.0,0.0,76.0,0.0,87.0,74.0,97.0,0.0,75.0,93.0,83.0,75.0
0,0.0,27.0,6.0,0.0,0.0,93.0,78.0,0.0,76.0,0.0,87.0,74.0,97.0,0.0,75.0,93.0,83.0,75.0
0,0.0,27.0,39.0,0.0,0.0,93.0,78.0,0.0,76.0,0.0,87.0,74.0,97.0,0.0,75.0,93.0,83.0,75.0
0,0.0,27.0,47.0,0.0,0.0,93.0,78.0,0.0,76.0,0.0,87.0,74.0,97.0,0.0,75.0,93.0,83.0,75.0
0,0.0,27.0,7.0,0.0,0.0,93.0,78.0,0.0,76.0,0.0,87.0,74.0,97.0,0.0,75.0,93.0,83.0,75.0
0,0.0,31.0,90.0,1.0,5.0,93.0,56.0,0.0,61.0,0.0,94.0,94.0,88.0,0.0,98.0,91.0,96.0,68.0
0,0.0,33.0,130.0,3.0,9.0,92.0,84.0,0.0,86.0,0.0,88.0,72.0,79.0,0.0,67.0,89.0,75.0,88.0
0,0.0,28.0,79.0,1.0,4.0,92.0,83.0,0.0,84.0,0.0,82.0,85.0,68.0,0.0,86.0,89.0,73.0,84.0
0,0.0,30.0,79.0,0.0,6.0,91.0,62.0,0.0,65.0,0.0,93.0,94.0,91.0,0.0,92.0,93.0,92.0,50.0
0,0.0,30.0,6.0,0.0,0.0,91.0,62.0,0.0,65.0,0.0,93.0,94.0,91.0,0.0,92.0,93.0,92.0,50.0
0,0.0,30.0,0.0,0.0,0.0,91.0,62.0,0.0,65.0,0.0,93.0,94.0,91.0,0.0,92.0,93.0,92.0,50.0
0,0.0,25.0,69.0,1.0,6.0,91.0,72.0,0.0,75.0,0.0,78.0,91.0,96.0,0.0,83.0,90.0,77.0,85.0
0,0.0,26.0,25.0,0.0,1.0,90.0,74.0,0.0,77.0,0.0,81.0,79.0,97.0,0.0,82.0,91.0,78.0,84.0
0,0.0,25.0,23.0,0.0,0.0,90.0,73.0,0.0,73.0,0.0,71.0,90.0,95.0,0.0,91.0,93.0,74.0,88.0
0,0.0,25.0,33.0,0.0,1.0,90.0,76.0,0.0,78.0,0.0,77.0,83.0,95.0,0.0,81.0,88.0,76.0,63.0
0,0.0,31.0,56.0,0.0,1.0,90.0,73.0,0.0,69.0,0.0,88.0,72.0,96.0,0.0,83.0,81.0,85.0,72.0
0,0.0,33.0,0.0,0.0,0.0,90.0,68.0,0.0,67.0,0.0,95.0,81.0,86.0,0.0,84.0,77.0,84.0,66.0
0,0.0,33.0,27.0,0.0,0.0,90.0,68.0,0.0,67.0,0.0,95.0,81.0,86.0,0.0,84.0,77.0,84.0,66.0
0,0.0,33.0,0.0,0.0,0.0,90.0,68.0,0.0,67.0,0.0,95.0,81.0,86.0,0.0,84.0,77.0,84.0,66.0
0,0.0,33.0,8.0,0.0,0.0,90.0,68.0,0.0,67.0,0.0,95.0,81.0,86.0,0.0,84.0,77.0,84.0,66.0
0,0.0,33.0,102.0,5.0,6.0,90.0,68.0,0.0,67.0,0.0,95.0,81.0,86.0,0.0,84.0,77.0,84.0,66.0
0,0.0,24.0,67.0,0.0,2.0,89.0,84.0,0.0,81.0,0.0,76.0,80.0,71.0,0.0,75.0,87.0,72.0,72.0
0,0.0,26.0,14.0,0.0,0.0,89.0,84.0,0.0,83.0,0.0,78.0,86.0,69.0,0.0,83.0,87.0,75.0,70.0
0,0.0,26.0,54.0,0.0,0.0,89.0,84.0,0.0,83.0,0.0,78.0,86.0,69.0,0.0,83.0,87.0,75.0,70.0
0,0.0,29.0,34.0,0.0,1.0,89.0,80.0,0.0,79.0,0.0,76.0,82.0,72.0,0.0,69.0,92.0,85.0,82.0
0,0.0,28.0,3.0,0.0,0.0,89.0,69.0,0.0,71.0,0.0,85.0,88.0,85.0,0.0,87.0,85.0,79.0,55.0
0,0.0,28.0,0.0,0.0,0.0,89.0,69.0,0.0,71.0,0.0,85.0,88.0,85.0,0.0,87.0,85.0,79.0,55.0
0,0.0,28.0,35.0,0.0,0.0,89.0,69.0,0.0,71.0,0.0,85.0,88.0,85.0,0.0,87.0,85.0,79.0,55.0
0,0.0,26.0,31.0,0.0,0.0,89.0,74.0,0.0,72.0,0.0,79.0,95.0,85.0,0.0,84.0,93.0,79.0,66.0
0,0.0,31.0,0.0,0.0,0.0,89.0,80.0,0.0,82.0,0.0,90.0,72.0,66.0,0.0,68.0,93.0,87.0,62.0
0,0.0,31.0,20.0,0.0,0.0,89.0,80.0,0.0,82.0,0.0,90.0,72.0,66.0,0.0,68.0,93.0,87.0,62.0
0,0.0,31.0,101.0,4.0,5.0,89.0,75.0,0.0,74.0,0.0,90.0,71.0,94.0,0.0,75.0,90.0,91.0,65.0
0,0.0,23.0,56.0,1.0,2.0,88.0,72.0,0.0,71.0,0.0,75.0,82.0,93.0,0.0,90.0,85.0,73.0,90.0
0,0.0,27.0,0.0,0.0,0.0,88.0,67.0,0.0,64.0,0.0,82.0,87.0,93.0,0.0,87.0,85.0,81.0,83.0
0,0.0,29.0,61.0,0.0,2.0,88.0,65.0,0.0,63.0,0.0,90.0,79.0,89.0,0.0,87.0,83.0,88.0,54.0
0,0.0,28.0,48.0,0.0,0.0,88.0,75.0,0.0,75.0,0.0,82.0,70.0,95.0,0.0,78.0,79.0,82.0,70.0
0,0.0,23.0,72.0,0.0,5.0,88.0,65.0,0.0,69.0,0.0,83.0,97.0,64.0,0.0,92.0,95.0,82.0,86.0
0,0.0,24.0,40.0,0.0,0.0,88.0,75.0,0.0,74.0,0.0,76.0,75.0,96.0,0.0,83.0,86.0,74.0,75.0
0,0.0,31.0,34.0,0.0,1.0,87.0,73.0,0.0,73.0,0.0,81.0,88.0,69.0,0.0,84.0,87.0,78.0,46.0
0,0.0,30.0,65.0,1.0,2.0,87.0,82.0,0.0,74.0,0.0,85.0,78.0,66.0,0.0,75.0,84.0,78.0,75.0
0,0.0,30.0,46.0,0.0,0.0,87.0,76.0,0.0,73.0,0.0,85.0,76.0,65.0,0.0,76.0,87.0,80.0,69.0
0,0.0,33.0,58.0,0.0,0.0,86.0,64.0,0.0,62.0,0.0,87.0,90.0,77.0,0.0,88.0,79.0,84.0,55.0
0,0.0,27.0,34.0,0.0,1.0,86.0,74.0,0.0,73.0,0.0,81.0,92.0,87.0,0.0,86.0,85.0,77.0,77.0
0,0.0,27.0,0.0,0.0,0.0,86.0,74.0,0.0,73.0,0.0,81.0,92.0,87.0,0.0,86.0,85.0,77.0,77.0
0,0.0,27.0,1.0,0.0,0.0,86.0,74.0,0.0,73.0,0.0,81.0,92.0,87.0,0.0,86.0,85.0,77.0,77.0
0,0.0,27.0,0.0,0.0,0.0,86.0,74.0,0.0,73.0,0.0,81.0,92.0,87.0,0.0,86.0,85.0,77.0,77.0
0,0.0,29.0,41.0,0.0,1.0,85.0,58.0,0.0,56.0,0.0,85.0,84.0,83.0,0.0,93.0,74.0,84.0,70.0
0,0.0,31.0,52.0,0.0,0.0,85.0,65.0,0.0,66.0,0.0,85.0,76.0,69.0,0.0,77.0,80.0,80.0,52.0
0,0.0,29.0,51.0,0.0,0.0,85.0,74.0,0.0,72.0,0.0,83.0,86.0,83.0,0.0,81.0,85.0,83.0,82.0
0,0.0,30.0,9.0,0.0,0.0,85.0,66.0,0.0,63.0,0.0,85.0,87.0,86.0,0.0,82.0,84.0,83.0,65.0
0,0.0,30.0,46.0,0.0,0.0,85.0,66.0,0.0,63.0,0.0,85.0,87.0,86.0,0.0,82.0,84.0,83.0,65.0
0,0.0,28.0,63.0,0.0,0.0,85.0,64.0,0.0,63.0,0.0,86.0,94.0,75.0,0.0,85.0,84.0,79.0,60.0
0,0.0,27.0,47.0,0.0,0.0,84.0,59.0,0.0,57.0,0.0,90.0,94.0,85.0,0.0,92.0,81.0,85.0,74.0
0,0.0,23.0,42.0,0.0,0.0,84.0,68.0,0.0,72.0,0.0,76.0,82.0,86.0,0.0,91.0,83.0,74.0,82.0
0,0.0,32.0,55.0,1.0,4.0,84.0,67.0,0.0,69.0,0.0,87.0,73.0,72.0,0.0,75.0,81.0,84.0,70.0
0,0.0,32.0,63.0,1.0,2.0,84.0,83.0,0.0,76.0,0.0,88.0,67.0,66.0,0.0,66.0,77.0,84.0,55.0
0,0.0,24.0,70.0,0.0,2.0,84.0,65.0,0.0,65.0,0.0,74.0,92.0,87.0,0.0,93.0,85.0,68.0,56.0
0,0.0,25.0,19.0,0.0,0.0,83.0,62.0,0.0,65.0,0.0,75.0,86.0,85.0,0.0,95.0,85.0,73.0,85.0
0,0.0,32.0,54.0,0.0,0.0,83.0,70.0,0.0,69.0,0.0,87.0,81.0,79.0,0.0,82.0,83.0,85.0,60.0
0,0.0,23.0,9.0,0.0,0.0,83.0,85.0,0.0,86.0,0.0,63.0,86.0,64.0,0.0,73.0,93.0,67.0,90.0
0,0.0,32.0,0.0,0.0,0.0,83.0,67.0,0.0,66.0,0.0,85.0,75.0,87.0,0.0,84.0,85.0,79.0,70.0
0,0.0,30.0,37.0,0.0,0.0,83.0,74.0,0.0,72.0,0.0,78.0,74.0,73.0,0.0,77.0,86.0,74.0,80.0
0,0.0,27.0,33.0,0.0,1.0,83.0,64.0,0.0,57.0,0.0,81.0,85.0,92.0,0.0,86.0,78.0,74.0,75.0
0,0.0,29.0,46.0,0.0,0.0,83.0,63.0,0.0,64.0,0.0,84.0,82.0,86.0,0.0,83.0,73.0,83.0,45.0
0,0.0,27.0,51.0,0.0,1.0,83.0,81.0,0.0,80.0,0.0,85.0,72.0,65.0,0.0,69.0,79.0,82.0,78.0
0,0.0,34.0,58.0,0.0,1.0,83.0,72.0,0.0,73.0,0.0,93.0,86.0,76.0,0.0,88.0,85.0,96.0,66.0
0,0.0,33.0,42.0,0.0,0.0,82.0,54.0,0.0,53.0,0.0,83.0,85.0,82.0,0.0,89.0,75.0,82.0,65.0
0,0.0,28.0,37.0,0.0,0.0,82.0,69.0,0.0,67.0,0.0,79.0,85.0,71.0,0.0,82.0,87.0,75.0,76.0
0,0.0,22.0,58.0,0.0,0.0,82.0,65.0,0.0,73.0,0.0,71.0,93.0,86.0,0.0,94.0,90.0,71.0,83.0
0,0.0,29.0,40.0,0.0,0.0,82.0,59.0,0.0,62.0,0.0,84.0,87.0,72.0,0.0,86.0,84.0,85.0,67.0
0,0.0,22.0,0.0,0.0,0.0,82.0,71.0,0.0,68.0,0.0,69.0,84.0,88.0,0.0,83.0,85.0,67.0,64.0
0,0.0,22.0,0.0,0.0,0.0,82.0,71.0,0.0,68.0,0.0,69.0,84.0,88.0,0.0,83.0,85.0,67.0,64.0
0,0.0,22.0,0.0,0.0,0.0,82.0,71.0,0.0,68.0,0.0,69.0,84.0,88.0,0.0,83.0,85.0,67.0,64.0
0,0.0,22.0,8.0,0.0,0.0,82.0,71.0,0.0,68.0,0.0,69.0,84.0,88.0,0.0,83.0,85.0,67.0,64.0
0,0.0,22.0,6.0,0.0,0.0,82.0,71.0,0.0,68.0,0.0,69.0,84.0,88.0,0.0,83.0,85.0,67.0,64.0
0,0.0,29.0,44.0,0.0,0.0,82.0,80.0,0.0,82.0,0.0,79.0,65.0,67.0,0.0,72.0,82.0,74.0,83.0
0,0.0,28.0,68.0,0.0,0.0,81.0,62.0,0.0,63.0,0.0,85.0,78.0,83.0,0.0,81.0,76.0,79.0,71.0
0,0.0,27.0,27.0,0.0,0.0,81.0,78.0,0.0,75.0,0.0,78.0,72.0,88.0,0.0,73.0,85.0,75.0,78.0
0,0.0,26.0,30.0,0.0,0.0,81.0,60.0,0.0,58.0,0.0,79.0,94.0,84.0,0.0,90.0,81.0,73.0,80.0
0,0.0,26.0,29.0,0.0,0.0,81.0,60.0,0.0,58.0,0.0,79.0,94.0,84.0,0.0,90.0,81.0,73.0,80.0
0,0.0,32.0,0.0,0.0,0.0,81.0,73.0,0.0,69.0,0.0,82.0,92.0,84.0,0.0,85.0,79.0,80.0,53.0
0,0.0,27.0,32.0,0.0,0.0,81.0,73.0,0.0,69.0,0.0,73.0,75.0,89.0,0.0,82.0,80.0,74.0,73.0
0,0.0,23.0,48.0,0.0,0.0,81.0,61.0,0.0,72.0,0.0,65.0,91.0,85.0,0.0,93.0,85.0,58.0,88.0
0,0.0,23.0,77.0,2.0,4.0,81.0,75.0,0.0,81.0,0.0,67.0,72.0,92.0,0.0,88.0,83.0,65.0,71.0
0,0.0,26.0,21.0,0.0,0.0,81.0,61.0,0.0,59.0,0.0,80.0,83.0,90.0,0.0,81.0,78.0,72.0,74.0
0,0.0,27.0,43.0,0.0,0.0,81.0,67.0,0.0,63.0,0.0,85.0,74.0,85.0,0.0,76.0,74.0,82.0,74.0
0,0.0,28.0,32.0,0.0,0.0,81.0,80.0,0.0,76.0,0.0,74.0,86.0,79.0,0.0,77.0,84.0,69.0,78.0
0,0.0,29.0,0.0,0.0,0.0,81.0,69.0,0.0,67.0,0.0,82.0,88.0,85.0,0.0,83.0,83.0,80.0,68.0
0,0.0,24.0,106.0,1.0,8.0,81.0,75.0,0.0,75.0,0.0,74.0,87.0,86.0,0.0,76.0,85.0,68.0,81.0
0,0.0,27.0,37.0,0.0,0.0,80.0,63.0,0.0,63.0,0.0,75.0,78.0,83.0,0.0,90.0,75.0,76.0,72.0
0,0.0,25.0,26.0,0.0,0.0,80.0,76.0,0.0,73.0,0.0,66.0,84.0,93.0,0.0,87.0,70.0,70.0,93.0
0,0.0,23.0,22.0,0.0,0.0,80.0,75.0,0.0,69.0,0.0,72.0,80.0,88.0,0.0,83.0,87.0,67.0,69.0
0,0.0,29.0,0.0,0.0,0.0,80.0,63.0,0.0,64.0,0.0,87.0,90.0,76.0,0.0,88.0,89.0,91.0,65.0
0,0.0,31.0,38.0,0.0,0.0,80.0,52.0,0.0,58.0,0.0,85.0,83.0,76.0,0.0,84.0,73.0,84.0,51.0
0,0.0,34.0,59.0,0.0,1.0,80.0,76.0,0.0,73.0,0.0,85.0,75.0,56.0,0.0,69.0,84.0,82.0,84.0
0,0.0,34.0,0.0,0.0,0.0,80.0,76.0,0.0,73.0,0.0,85.0,75.0,56.0,0.0,69.0,84.0,82.0,84.0
0,0.0,29.0,31.0,0.0,0.0,80.0,68.0,0.0,64.0,0.0,82.0,87.0,77.0,0.0,87.0,84.0,83.0,75.0
0,0.0,32.0,54.0,0.0,1.0,79.0,81.0,0.0,73.0,0.0,77.0,69.0,86.0,0.0,69.0,82.0,80.0,85.0
0,0.0,32.0,69.0,0.0,3.0,79.0,72.0,0.0,70.0,0.0,81.0,67.0,85.0,0.0,75.0,76.0,68.0,68.0
0,0.0,27.0,12.0,0.0,0.0,79.0,66.0,0.0,65.0,0.0,73.0,83.0,78.0,0.0,81.0,79.0,70.0,75.0
0,0.0,25.0,29.0,0.0,0.0,79.0,68.0,0.0,64.0,0.0,75.0,82.0,88.0,0.0,83.0,81.0,74.0,75.0
0,0.0,22.0,95.0,1.0,6.0,79.0,76.0,0.0,76.0,0.0,69.0,80.0,86.0,0.0,86.0,91.0,66.0,68.0
0,0.0,33.0,46.0,0.0,2.0,79.0,74.0,0.0,74.0,0.0,82.0,73.0,86.0,0.0,76.0,81.0,82.0,50.0
0,0.0,22.0,61.0,0.0,1.0,79.0,72.0,0.0,74.0,0.0,52.0,93.0,74.0,0.0,79.0,94.0,69.0,87.0
0,0.0,32.0,32.0,0.0,0.0,79.0,64.0,0.0,65.0,0.0,83.0,74.0,81.0,0.0,74.0,71.0,83.0,68.0
0,0.0,25.0,23.0,0.0,0.0,79.0,66.0,0.0,58.0,0.0,73.0,89.0,83.0,0.0,89.0,81.0,70.0,76.0
0,0.0,23.0,54.0,0.0,1.0,79.0,63.0,0.0,67.0,0.0,72.0,84.0,87.0,0.0,82.0,79.0,64.0,88.0
0,0.0,25.0,42.0,0.0,0.0,79.0,90.0,0.0,84.0,0.0,60.0,75.0,95.0,0.0,69.0,87.0,58.0,85.0
0,0.0,27.0,0.0,0.0,0.0,79.0,66.0,0.0,65.0,0.0,77.0,86.0,79.0,0.0,80.0,82.0,73.0,72.0
0,0.0,26.0,0.0,0.0,0.0,79.0,62.0,0.0,63.0,0.0,79.0,83.0,84.0,0.0,81.0,75.0,66.0,60.0
0,0.0,26.0,14.0,0.0,0.0,78.0,74.0,0.0,72.0,0.0,72.0,85.0,85.0,0.0,79.0,75.0,73.0,68.0
0,0.0,30.0,21.0,0.0,0.0,78.0,64.0,0.0,65.0,0.0,77.0,82.0,78.0,0.0,80.0,72.0,73.0,60.0
0,0.0,23.0,55.0,0.0,2.0,78.0,73.0,0.0,75.0,0.0,61.0,86.0,85.0,0.0,86.0,83.0,42.0,87.0
0,0.0,26.0,45.0,0.0,0.0,78.0,69.0,0.0,69.0,0.0,77.0,84.0,81.0,0.0,82.0,87.0,75.0,84.0
0,0.0,24.0,39.0,0.0,1.0,78.0,83.0,0.0,85.0,0.0,48.0,78.0,88.0,0.0,76.0,83.0,48.0,92.0
0,0.0,32.0,0.0,0.0,0.0,78.0,64.0,0.0,59.0,0.0,72.0,75.0,84.0,0.0,89.0,77.0,69.0,60.0
0,0.0,23.0,69.0,1.0,3.0,78.0,83.0,0.0,84.0,0.0,66.0,67.0,90.0,0.0,73.0,84.0,65.0,89.0
0,0.0,29.0,22.0,0.0,0.0,78.0,73.0,0.0,66.0,0.0,83.0,82.0,74.0,0.0,75.0,82.0,81.0,74.0
0,0.0,34.0,38.0,0.0,0.0,78.0,66.0,0.0,65.0,0.0,85.0,86.0,76.0,0.0,81.0,78.0,81.0,60.0
0,0.0,21.0,13.0,0.0,0.0,78.0,74.0,0.0,74.0,0.0,56.0,84.0,84.0,0.0,89.0,87.0,63.0,75.0
0,0.0,25.0,67.0,0.0,4.0,78.0,83.0,0.0,82.0,0.0,70.0,71.0,93.0,0.0,79.0,78.0,57.0,80.0
0,0.0,28.0,26.0,0.0,0.0,77.0,64.0,0.0,64.0,0.0,76.0,84.0,75.0,0.0,80.0,78.0,73.0,79.0
0,0.0,23.0,7.0,0.0,0.0,77.0,78.0,0.0,82.0,0.0,65.0,77.0,87.0,0.0,81.0,78.0,67.0,87.0
0,0.0,26.0,22.0,0.0,0.0,77.0,73.0,0.0,68.0,0.0,76.0,78.0,80.0,0.0,79.0,74.0,81.0,75.0
0,0.0,29.0,39.0,0.0,0.0,77.0,68.0,0.0,75.0,0.0,81.0,87.0,78.0,0.0,75.0,82.0,78.0,66.0
0,0.0,29.0,13.0,0.0,0.0,77.0,68.0,0.0,64.0,0.0,74.0,71.0,83.0,0.0,81.0,75.0,55.0,70.0
0,0.0,26.0,27.0,0.0,0.0,77.0,66.0,0.0,67.0,0.0,76.0,78.0,71.0,0.0,73.0,72.0,65.0,52.0
0,0.0,28.0,27.0,0.0,0.0,77.0,65.0,0.0,65.0,0.0,73.0,83.0,83.0,0.0,82.0,76.0,67.0,82.0
0,0.0,27.0,18.0,0.0,0.0,77.0,67.0,0.0,66.0,0.0,70.0,85.0,85.0,0.0,91.0,85.0,72.0,81.0
0,0.0,28.0,0.0,0.0,0.0,77.0,62.0,0.0,54.0,0.0,72.0,77.0,82.0,0.0,86.0,73.0,66.0,66.0
0,0.0,26.0,0.0,0.0,0.0,77.0,66.0,0.0,67.0,0.0,77.0,81.0,66.0,0.0,80.0,76.0,75.0,62.0
0,0.0,24.0,108.0,4.0,7.0,77.0,73.0,0.0,69.0,0.0,70.0,88.0,79.0,0.0,91.0,79.0,73.0,87.0
0,0.0,25.0,29.0,0.0,0.0,77.0,75.0,0.0,74.0,0.0,75.0,76.0,86.0,0.0,70.0,85.0,69.0,77.0
0,0.0,25.0,13.0,0.0,0.0,77.0,76.0,0.0,69.0,0.0,72.0,73.0,92.0,0.0,76.0,74.0,74.0,65.0
0,0.0,25.0,19.0,0.0,0.0,76.0,63.0,0.0,54.0,0.0,67.0,86.0,84.0,0.0,88.0,67.0,51.0,87.0
0,0.0,30.0,0.0,0.0,0.0,76.0,78.0,0.0,74.0,0.0,82.0,76.0,49.0,0.0,66.0,79.0,81.0,60.0
0,0.0,30.0,46.0,0.0,0.0,76.0,78.0,0.0,74.0,0.0,82.0,76.0,49.0,0.0,66.0,79.0,81.0,60.0
0,0.0,24.0,29.0,0.0,0.0,76.0,69.0,0.0,67.0,0.0,54.0,86.0,74.0,0.0,83.0,65.0,69.0,79.0
0,0.0,26.0,16.0,0.0,0.0,76.0,55.0,0.0,57.0,0.0,71.0,84.0,88.0,0.0,82.0,74.0,65.0,60.0
0,0.0,25.0,13.0,0.0,0.0,76.0,69.0,0.0,67.0,0.0,72.0,84.0,80.0,0.0,84.0,82.0,72.0,71.0
0,0.0,29.0,29.0,0.0,0.0,76.0,68.0,0.0,75.0,0.0,78.0,81.0,79.0,0.0,80.0,76.0,75.0,60.0
0,0.0,33.0,15.0,0.0,0.0,76.0,60.0,0.0,58.0,0.0,78.0,84.0,88.0,0.0,87.0,75.0,77.0,67.0
0,0.0,27.0,0.0,0.0,0.0,76.0,74.0,0.0,66.0,0.0,76.0,83.0,74.0,0.0,83.0,77.0,75.0,75.0
0,0.0,28.0,0.0,0.0,0.0,76.0,62.0,0.0,62.0,0.0,70.0,80.0,78.0,0.0,84.0,72.0,73.0,66.0
0,0.0,29.0,0.0,0.0,0.0,76.0,56.0,0.0,59.0,0.0,73.0,89.0,79.0,0.0,87.0,82.0,65.0,50.0
0,0.0,29.0,9.0,0.0,0.0,76.0,56.0,0.0,59.0,0.0,73.0,89.0,79.0,0.0,87.0,82.0,65.0,50.0
0,0.0,28.0,42.0,0.0,0.0,75.0,60.0,0.0,58.0,0.0,74.0,85.0,87.0,0.0,92.0,77.0,73.0,65.0
0,0.0,24.0,15.0,0.0,0.0,75.0,73.0,0.0,71.0,0.0,66.0,84.0,54.0,0.0,83.0,77.0,66.0,66.0
0,0.0,27.0,34.0,0.0,0.0,75.0,67.0,0.0,65.0,0.0,79.0,86.0,75.0,0.0,82.0,75.0,75.0,74.0
0,0.0,26.0,0.0,0.0,0.0,75.0,68.0,0.0,67.0,0.0,75.0,79.0,77.0,0.0,87.0,83.0,78.0,83.0
0,0.0,24.0,7.0,0.0,0.0,75.0,79.0,0.0,81.0,0.0,45.0,85.0,92.0,0.0,83.0,82.0,49.0,77.0
0,0.0,34.0,57.0,0.0,3.0,75.0,49.0,0.0,54.0,0.0,77.0,81.0,77.0,0.0,89.0,71.0,76.0,82.0
0,0.0,29.0,48.0,0.0,0.0,75.0,62.0,0.0,66.0,0.0,79.0,75.0,64.0,0.0,72.0,79.0,85.0,65.0
0,0.0,26.0,33.0,0.0,0.0,75.0,60.0,0.0,54.0,0.0,74.0,87.0,77.0,0.0,85.0,87.0,75.0,58.0
0,0.0,26.0,0.0,0.0,0.0,75.0,62.0,0.0,62.0,0.0,73.0,79.0,78.0,0.0,80.0,75.0,72.0,72.0
0,0.0,30.0,21.0,0.0,0.0,75.0,61.0,0.0,57.0,0.0,75.0,87.0,77.0,0.0,79.0,76.0,73.0,60.0
0,0.0,30.0,81.0,0.0,5.0,75.0,61.0,0.0,57.0,0.0,75.0,87.0,77.0,0.0,79.0,76.0,73.0,60.0
0,0.0,33.0,0.0,0.0,0.0,75.0,59.0,0.0,59.0,0.0,75.0,80.0,75.0,0.0,76.0,76.0,74.0,54.0
0,0.0,26.0,28.0,0.0,0.0,75.0,64.0,0.0,63.0,0.0,77.0,65.0,85.0,0.0,68.0,71.0,72.0,75.0
0,0.0,28.0,0.0,0.0,0.0,75.0,78.0,0.0,71.0,0.0,75.0,71.0,85.0,0.0,68.0,77.0,68.0,77.0
0,0.0,28.0,15.0,0.0,0.0,75.0,78.0,0.0,71.0,0.0,75.0,71.0,85.0,0.0,68.0,77.0,68.0,77.0
0,0.0,24.0,3.0,0.0,0.0,74.0,67.0,0.0,70.0,0.0,58.0,84.0,86.0,0.0,86.0,68.0,64.0,65.0
0,0.0,27.0,20.0,0.0,0.0,74.0,71.0,0.0,73.0,0.0,74.0,84.0,70.0,0.0,85.0,77.0,74.0,74.0
0,0.0,23.0,48.0,0.0,0.0,74.0,68.0,0.0,67.0,0.0,71.0,84.0,81.0,0.0,83.0,79.0,75.0,72.0
0,0.0,29.0,15.0,0.0,0.0,74.0,63.0,0.0,58.0,0.0,74.0,79.0,80.0,0.0,78.0,80.0,72.0,58.0
0,0.0,31.0,0.0,0.0,0.0,74.0,65.0,0.0,55.0,0.0,73.0,74.0,79.0,0.0,76.0,75.0,73.0,60.0
0,0.0,31.0,0.0,0.0,0.0,74.0,65.0,0.0,55.0,0.0,73.0,74.0,79.0,0.0,76.0,75.0,73.0,60.0
0,0.0,25.0,0.0,0.0,0.0,74.0,64.0,0.0,62.0,0.0,69.0,77.0,82.0,0.0,75.0,76.0,49.0,74.0
0,0.0,26.0,49.0,0.0,0.0,74.0,67.0,0.0,68.0,0.0,72.0,65.0,85.0,0.0,71.0,74.0,70.0,71.0
0,0.0,27.0,24.0,0.0,0.0,74.0,75.0,0.0,73.0,0.0,74.0,72.0,54.0,0.0,75.0,82.0,75.0,78.0
0,0.0,27.0,0.0,0.0,0.0,74.0,74.0,0.0,71.0,0.0,70.0,74.0,61.0,0.0,65.0,76.0,67.0,84.0
0,0.0,27.0,22.0,0.0,0.0,74.0,74.0,0.0,71.0,0.0,70.0,74.0,61.0,0.0,65.0,76.0,67.0,84.0
0,0.0,30.0,21.0,0.0,0.0,74.0,65.0,0.0,65.0,0.0,74.0,75.0,76.0,0.0,77.0,70.0,67.0,70.0
0,0.0,26.0,17.0,0.0,0.0,74.0,69.0,0.0,68.0,0.0,69.0,72.0,84.0,0.0,78.0,77.0,77.0,75.0
0,0.0,23.0,10.0,0.0,0.0,74.0,76.0,0.0,73.0,0.0,58.0,75.0,73.0,0.0,76.0,84.0,65.0,70.0
0,0.0,30.0,0.0,0.0,0.0,74.0,77.0,0.0,79.0,0.0,72.0,74.0,63.0,0.0,73.0,79.0,68.0,64.0
0,0.0,25.0,14.0,0.0,0.0,74.0,45.0,0.0,54.0,0.0,72.0,83.0,81.0,0.0,92.0,69.0,71.0,77.0
0,0.0,25.0,13.0,0.0,0.0,74.0,61.0,0.0,58.0,0.0,67.0,80.0,84.0,0.0,84.0,76.0,65.0,68.0
0,0.0,25.0,0.0,0.0,0.0,74.0,61.0,0.0,58.0,0.0,67.0,80.0,84.0,0.0,84.0,76.0,65.0,68.0
0,0.0,23.0,3.0,0.0,0.0,74.0,58.0,0.0,63.0,0.0,57.0,84.0,81.0,0.0,87.0,83.0,77.0,72.0
0,0.0,24.0,17.0,0.0,0.0,73.0,83.0,0.0,74.0,0.0,54.0,75.0,64.0,0.0,70.0,88.0,72.0,68.0
0,0.0,27.0,8.0,0.0,0.0,73.0,69.0,0.0,67.0,0.0,69.0,77.0,84.0,0.0,75.0,78.0,68.0,85.0
