Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PCTH,PSPC,PCIT,PSRR,PMRR,PDRR,PREL,PJMP,PCOD
73,198.0,0.0,36.0,0.0,0.0,74.0,92.0,89.0,92.0,64.0,51.0,87.0,0.0,86.0,0,0,0,62.0,87.0,0
71,190.0,0.0,47.0,3.0,4.0,74.0,91.0,89.0,92.0,53.0,81.0,74.0,0.0,70.0,0,0,0,65.0,90.0,0
72,192.0,0.0,17.0,0.0,0.0,74.0,88.0,90.0,92.0,52.0,64.0,79.0,0.0,74.0,0,0,0,73.0,90.0,0
71,187.0,0.0,24.0,1.0,3.0,74.0,89.0,90.0,91.0,47.0,77.0,78.0,0.0,68.0,0,0,0,71.0,85.0,0
74,211.0,0.0,0.0,0.0,0.0,74.0,92.0,91.0,87.0,65.0,73.0,81.0,0.0,74.0,0,0,0,68.0,94.0,0
77,218.0,0.0,0.0,0.0,0.0,74.0,86.0,89.0,89.0,69.0,67.0,83.0,0.0,85.0,0,0,0,85.0,92.0,0
77,237.0,0.0,7.0,0.0,0.0,74.0,89.0,89.0,91.0,67.0,49.0,85.0,0.0,87.0,0,0,0,84.0,83.0,0
76,184.0,0.0,6.0,0.0,0.0,73.0,87.0,92.0,86.0,47.0,67.0,81.0,0.0,79.0,0,0,0,76.0,93.0,0
72,190.0,0.0,15.0,0.0,0.0,73.0,89.0,89.0,93.0,49.0,74.0,75.0,0.0,66.0,0,0,0,69.0,96.0,0
74,215.0,0.0,6.0,0.0,0.0,73.0,90.0,91.0,88.0,75.0,49.0,86.0,0.0,88.0,0,0,0,88.0,91.0,0
75,203.0,0.0,8.0,0.0,0.0,73.0,84.0,87.0,86.0,66.0,75.0,81.0,0.0,83.0,0,0,0,71.0,88.0,0
68,176.0,0.0,7.0,0.0,0.0,73.0,92.0,91.0,97.0,41.0,68.0,81.0,0.0,72.0,0,0,0,53.0,85.0,0
69,200.0,0.0,0.0,0.0,0.0,73.0,91.0,89.0,88.0,47.0,69.0,80.0,0.0,82.0,0,0,0,64.0,90.0,0
70,185.0,0.0,16.0,0.0,0.0,73.0,96.0,92.0,96.0,65.0,59.0,82.0,0.0,81.0,0,0,0,61.0,89.0,0
75,195.0,0.0,0.0,0.0,0.0,73.0,87.0,90.0,88.0,62.0,67.0,80.0,0.0,76.0,0,0,0,73.0,80.0,0
69,190.0,0.0,0.0,0.0,0.0,73.0,82.0,88.0,87.0,42.0,84.0,81.0,0.0,76.0,0,0,0,63.0,82.0,0
71,185.0,0.0,0.0,0.0,0.0,73.0,88.0,93.0,92.0,39.0,71.0,79.0,0.0,78.0,0,0,0,59.0,84.0,0
72,210.0,0.0,17.0,0.0,0.0,73.0,82.0,84.0,87.0,64.0,77.0,81.0,0.0,83.0,0,0,0,77.0,86.0,0
75,210.0,0.0,9.0,0.0,0.0,73.0,92.0,91.0,88.0,56.0,70.0,77.0,0.0,76.0,0,0,0,80.0,92.0,0
74,212.0,0.0,15.0,0.0,0.0,73.0,97.0,93.0,90.0,70.0,53.0,77.0,0.0,70.0,0,0,0,81.0,87.0,0
72,183.0,0.0,14.0,0.0,0.0,73.0,94.0,92.0,88.0,49.0,66.0,82.0,0.0,76.0,0,0,0,68.0,90.0,0
74,220.0,0.0,42.0,4.0,4.0,73.0,90.0,90.0,97.0,65.0,69.0,72.0,0.0,65.0,0,0,0,73.0,93.0,0
73,195.0,0.0,16.0,0.0,0.0,72.0,88.0,91.0,87.0,66.0,78.0,72.0,0.0,72.0,0,0,0,65.0,91.0,0
73,220.0,0.0,0.0,0.0,0.0,72.0,84.0,87.0,88.0,72.0,66.0,81.0,0.0,80.0,0,0,0,74.0,89.0,0
70,175.0,0.0,25.0,0.0,0.0,72.0,93.0,89.0,96.0,37.0,75.0,76.0,0.0,73.0,0,0,0,53.0,90.0,0
71,190.0,0.0,0.0,0.0,0.0,72.0,85.0,89.0,85.0,55.0,72.0,81.0,0.0,81.0,0,0,0,64.0,88.0,0
72,215.0,0.0,22.0,0.0,0.0,72.0,83.0,89.0,86.0,66.0,70.0,77.0,0.0,84.0,0,0,0,77.0,87.0,0
71,206.0,0.0,6.0,0.0,0.0,72.0,88.0,92.0,89.0,60.0,66.0,80.0,0.0,77.0,0,0,0,64.0,86.0,0
69,195.0,0.0,0.0,0.0,0.0,72.0,84.0,91.0,94.0,49.0,78.0,76.0,0.0,73.0,0,0,0,59.0,82.0,0
72,196.0,0.0,2.0,0.0,0.0,72.0,92.0,91.0,89.0,62.0,59.0,80.0,0.0,69.0,0,0,0,79.0,90.0,0
74,200.0,0.0,38.0,0.0,0.0,72.0,90.0,93.0,89.0,57.0,65.0,78.0,0.0,75.0,0,0,0,78.0,82.0,0
74,200.0,0.0,3.0,0.0,0.0,72.0,90.0,93.0,89.0,57.0,65.0,78.0,0.0,75.0,0,0,0,78.0,82.0,0
72,215.0,0.0,0.0,0.0,0.0,72.0,88.0,92.0,92.0,60.0,74.0,75.0,0.0,71.0,0,0,0,62.0,95.0,0
74,215.0,0.0,0.0,0.0,0.0,72.0,80.0,88.0,83.0,68.0,73.0,80.0,0.0,84.0,0,0,0,85.0,87.0,0
76,225.0,0.0,20.0,0.0,0.0,72.0,89.0,90.0,87.0,69.0,58.0,80.0,0.0,75.0,0,0,0,87.0,88.0,0
72,210.0,0.0,0.0,2.0,10.0,72.0,86.0,87.0,88.0,49.0,81.0,74.0,0.0,76.0,0,0,0,68.0,85.0,0
73,195.0,0.0,0.0,0.0,0.0,72.0,86.0,91.0,90.0,56.0,73.0,76.0,0.0,68.0,0,0,0,67.0,87.0,0
73,200.0,0.0,10.0,0.0,0.0,72.0,85.0,91.0,89.0,60.0,72.0,76.0,0.0,83.0,0,0,0,73.0,84.0,0
74,215.0,0.0,0.0,0.0,0.0,72.0,88.0,88.0,85.0,62.0,73.0,79.0,0.0,81.0,0,0,0,71.0,89.0,0
76,218.0,0.0,3.0,0.0,0.0,72.0,89.0,88.0,83.0,66.0,67.0,79.0,0.0,78.0,0,0,0,81.0,90.0,0
70,182.0,0.0,67.0,1.0,1.0,72.0,92.0,91.0,96.0,49.0,63.0,82.0,0.0,73.0,0,0,0,60.0,85.0,0
74,217.0,0.0,2.0,0.0,0.0,72.0,91.0,90.0,82.0,72.0,45.0,86.0,0.0,90.0,0,0,0,87.0,93.0,0
72,204.0,0.0,6.0,0.0,0.0,71.0,87.0,90.0,88.0,44.0,54.0,82.0,0.0,79.0,0,0,0,65.0,84.0,0
75,205.0,0.0,0.0,0.0,0.0,71.0,87.0,87.0,92.0,54.0,67.0,79.0,0.0,77.0,0,0,0,73.0,85.0,0
73,225.0,0.0,2.0,0.0,0.0,71.0,86.0,91.0,81.0,68.0,69.0,76.0,0.0,84.0,0,0,0,75.0,87.0,0
71,190.0,0.0,52.0,0.0,0.0,71.0,84.0,89.0,89.0,44.0,76.0,78.0,0.0,71.0,0,0,0,60.0,91.0,0
71,190.0,0.0,9.0,0.0,0.0,71.0,84.0,89.0,89.0,44.0,76.0,78.0,0.0,71.0,0,0,0,60.0,91.0,0
70,192.0,0.0,8.0,0.0,0.0,71.0,87.0,90.0,92.0,63.0,57.0,87.0,0.0,85.0,0,0,0,48.0,86.0,0
74,220.0,0.0,8.0,0.0,0.0,71.0,83.0,89.0,84.0,74.0,66.0,72.0,0.0,83.0,0,0,0,82.0,89.0,0
74,205.0,0.0,4.0,0.0,0.0,71.0,84.0,87.0,84.0,68.0,73.0,84.0,0.0,84.0,0,0,0,65.0,87.0,0
71,182.0,0.0,2.0,0.0,0.0,71.0,88.0,92.0,91.0,54.0,58.0,79.0,0.0,73.0,0,0,0,76.0,87.0,0
67,178.0,0.0,3.0,0.0,0.0,71.0,87.0,92.0,95.0,41.0,71.0,79.0,0.0,69.0,0,0,0,59.0,81.0,0
71,188.0,0.0,7.0,0.0,0.0,71.0,90.0,94.0,90.0,37.0,70.0,74.0,0.0,77.0,0,0,0,61.0,84.0,0
70,195.0,0.0,3.0,0.0,0.0,71.0,85.0,88.0,89.0,63.0,70.0,82.0,0.0,82.0,0,0,0,47.0,78.0,0
75,219.0,0.0,2.0,0.0,0.0,71.0,93.0,93.0,93.0,71.0,64.0,79.0,0.0,78.0,0,0,0,66.0,90.0,0
69,185.0,0.0,4.0,0.0,0.0,71.0,90.0,92.0,88.0,66.0,65.0,81.0,0.0,81.0,0,0,0,62.0,90.0,0
74,199.0,0.0,1.0,0.0,0.0,71.0,89.0,90.0,93.0,50.0,64.0,79.0,0.0,85.0,0,0,0,64.0,83.0,0
73,212.0,0.0,4.0,0.0,0.0,71.0,91.0,91.0,86.0,75.0,48.0,76.0,0.0,87.0,0,0,0,88.0,93.0,0
68,175.0,0.0,0.0,0.0,0.0,71.0,86.0,90.0,94.0,44.0,75.0,78.0,0.0,71.0,0,0,0,52.0,80.0,0
69,190.0,0.0,12.0,0.0,0.0,71.0,93.0,93.0,90.0,45.0,71.0,72.0,0.0,74.0,0,0,0,58.0,88.0,0
72,195.0,0.0,85.0,1.0,4.0,71.0,90.0,92.0,93.0,63.0,59.0,84.0,0.0,75.0,0,0,0,56.0,85.0,0
74,195.0,0.0,0.0,0.0,0.0,71.0,88.0,86.0,91.0,53.0,71.0,80.0,0.0,76.0,0,0,0,78.0,87.0,0
74,225.0,0.0,0.0,0.0,0.0,70.0,83.0,85.0,91.0,74.0,52.0,79.0,0.0,87.0,0,0,0,86.0,85.0,0
75,205.0,0.0,23.0,0.0,0.0,70.0,94.0,93.0,91.0,70.0,56.0,79.0,0.0,84.0,0,0,0,79.0,97.0,0
77,205.0,0.0,0.0,0.0,0.0,70.0,85.0,91.0,89.0,69.0,64.0,83.0,0.0,80.0,0,0,0,76.0,83.0,0
75,220.0,0.0,1.0,0.0,0.0,70.0,82.0,88.0,85.0,72.0,66.0,82.0,0.0,78.0,0,0,0,71.0,91.0,0
72,200.0,0.0,0.0,0.0,0.0,70.0,83.0,87.0,89.0,51.0,76.0,78.0,0.0,65.0,0,0,0,64.0,86.0,0
74,210.0,0.0,4.0,0.0,0.0,70.0,85.0,89.0,85.0,67.0,68.0,82.0,0.0,84.0,0,0,0,48.0,88.0,0
75,204.0,0.0,0.0,0.0,0.0,70.0,88.0,90.0,88.0,68.0,68.0,79.0,0.0,79.0,0,0,0,76.0,84.0,0
68,185.0,0.0,33.0,0.0,0.0,70.0,90.0,91.0,94.0,62.0,63.0,82.0,0.0,82.0,0,0,0,52.0,87.0,0
73,187.0,0.0,5.0,0.0,1.0,69.0,86.0,87.0,91.0,55.0,78.0,72.0,0.0,68.0,0,0,0,57.0,82.0,0
75,200.0,0.0,1.0,0.0,0.0,69.0,87.0,90.0,87.0,52.0,65.0,82.0,0.0,84.0,0,0,0,69.0,89.0,0
75,215.0,0.0,0.0,0.0,0.0,69.0,82.0,90.0,86.0,70.0,67.0,77.0,0.0,81.0,0,0,0,70.0,85.0,0
73,195.0,0.0,1.0,0.0,0.0,69.0,88.0,92.0,86.0,39.0,62.0,81.0,0.0,82.0,0,0,0,76.0,78.0,0
72,216.0,0.0,17.0,0.0,0.0,69.0,89.0,93.0,87.0,68.0,55.0,75.0,0.0,77.0,0,0,0,87.0,92.0,0
73,185.0,0.0,0.0,0.0,0.0,69.0,88.0,91.0,87.0,65.0,58.0,82.0,0.0,82.0,0,0,0,49.0,83.0,0
70,184.0,0.0,12.0,0.0,0.0,69.0,91.0,89.0,93.0,35.0,71.0,74.0,0.0,70.0,0,0,0,55.0,87.0,0
74,219.0,0.0,23.0,0.0,0.0,69.0,92.0,94.0,85.0,65.0,74.0,71.0,0.0,64.0,0,0,0,74.0,92.0,0
71,194.0,0.0,7.0,0.0,0.0,69.0,90.0,90.0,94.0,46.0,70.0,78.0,0.0,68.0,0,0,0,54.0,92.0,0
69,197.0,0.0,7.0,0.0,0.0,68.0,90.0,87.0,94.0,56.0,53.0,83.0,0.0,83.0,0,0,0,55.0,90.0,0
72,206.0,0.0,0.0,0.0,0.0,68.0,88.0,89.0,86.0,63.0,68.0,74.0,0.0,70.0,0,0,0,66.0,88.0,0
74,217.0,0.0,1.0,0.0,0.0,68.0,89.0,90.0,84.0,68.0,65.0,74.0,0.0,74.0,0,0,0,84.0,88.0,0
69,179.0,0.0,24.0,0.0,0.0,68.0,95.0,96.0,92.0,42.0,67.0,74.0,0.0,69.0,0,0,0,57.0,88.0,0
70,186.0,0.0,79.0,0.0,6.0,68.0,91.0,88.0,93.0,42.0,70.0,73.0,0.0,69.0,0,0,0,58.0,88.0,0
70,186.0,0.0,6.0,0.0,0.0,68.0,91.0,88.0,93.0,42.0,70.0,73.0,0.0,69.0,0,0,0,58.0,88.0,0
70,186.0,0.0,0.0,0.0,0.0,68.0,91.0,88.0,93.0,42.0,70.0,73.0,0.0,69.0,0,0,0,58.0,88.0,0
72,190.0,0.0,0.0,0.0,0.0,68.0,86.0,85.0,86.0,60.0,71.0,76.0,0.0,71.0,0,0,0,67.0,85.0,0
73,200.0,0.0,0.0,0.0,0.0,68.0,89.0,89.0,87.0,67.0,58.0,78.0,0.0,68.0,0,0,0,64.0,83.0,0
72,194.0,0.0,0.0,0.0,0.0,68.0,90.0,89.0,91.0,70.0,53.0,72.0,0.0,68.0,0,0,0,75.0,84.0,0
75,211.0,0.0,0.0,0.0,0.0,68.0,86.0,89.0,83.0,64.0,65.0,75.0,0.0,76.0,0,0,0,72.0,83.0,0
71,220.0,0.0,0.0,0.0,0.0,68.0,91.0,91.0,84.0,75.0,51.0,82.0,0.0,69.0,0,0,0,75.0,85.0,0
72,200.0,0.0,2.0,0.0,0.0,68.0,91.0,89.0,91.0,39.0,66.0,78.0,0.0,72.0,0,0,0,55.0,91.0,0
72,200.0,0.0,2.0,0.0,0.0,68.0,91.0,89.0,91.0,39.0,66.0,78.0,0.0,72.0,0,0,0,55.0,91.0,0
72,200.0,0.0,0.0,0.0,0.0,68.0,93.0,93.0,85.0,68.0,65.0,75.0,0.0,76.0,0,0,0,73.0,95.0,0
73,210.0,0.0,2.0,0.0,0.0,68.0,91.0,90.0,88.0,59.0,59.0,75.0,0.0,83.0,0,0,0,73.0,89.0,0
72,203.0,0.0,12.0,0.0,0.0,68.0,92.0,91.0,91.0,52.0,69.0,72.0,0.0,69.0,0,0,0,63.0,85.0,0
72,193.0,0.0,0.0,0.0,0.0,68.0,87.0,89.0,93.0,42.0,65.0,84.0,0.0,72.0,0,0,0,55.0,86.0,0
72,193.0,0.0,10.0,0.0,0.0,68.0,87.0,89.0,93.0,42.0,65.0,84.0,0.0,72.0,0,0,0,55.0,86.0,0
73,184.0,0.0,0.0,0.0,0.0,68.0,90.0,87.0,89.0,52.0,65.0,72.0,0.0,69.0,0,0,0,72.0,87.0,0
72,210.0,0.0,1.0,0.0,0.0,68.0,92.0,94.0,88.0,68.0,39.0,86.0,0.0,77.0,0,0,0,80.0,88.0,0
74,227.0,0.0,0.0,0.0,0.0,67.0,87.0,88.0,88.0,70.0,48.0,79.0,0.0,82.0,0,0,0,79.0,85.0,0
74,197.0,0.0,2.0,0.0,0.0,67.0,86.0,86.0,86.0,52.0,57.0,80.0,0.0,74.0,0,0,0,60.0,78.0,0
73,201.0,0.0,6.0,0.0,0.0,67.0,90.0,90.0,90.0,63.0,64.0,77.0,0.0,76.0,0,0,0,74.0,91.0,0
73,201.0,0.0,2.0,0.0,0.0,67.0,90.0,90.0,90.0,63.0,64.0,77.0,0.0,76.0,0,0,0,74.0,91.0,0
76,212.0,0.0,0.0,0.0,0.0,67.0,90.0,91.0,82.0,68.0,45.0,87.0,0.0,83.0,0,0,0,78.0,87.0,0
69,193.0,0.0,0.0,0.0,0.0,67.0,93.0,91.0,91.0,61.0,51.0,74.0,0.0,75.0,0,0,0,77.0,86.0,0
73,195.0,0.0,0.0,0.0,0.0,67.0,89.0,89.0,90.0,44.0,49.0,79.0,0.0,81.0,0,0,0,76.0,91.0,0
73,202.0,0.0,0.0,0.0,0.0,67.0,88.0,93.0,88.0,54.0,55.0,77.0,0.0,75.0,0,0,0,71.0,87.0,0
72,185.0,0.0,7.0,0.0,0.0,67.0,89.0,92.0,92.0,54.0,51.0,80.0,0.0,81.0,0,0,0,56.0,82.0,0
75,210.0,0.0,0.0,0.0,0.0,67.0,84.0,87.0,83.0,49.0,64.0,78.0,0.0,78.0,0,0,0,63.0,85.0,0
71,205.0,0.0,1.0,0.0,0.0,67.0,92.0,90.0,89.0,70.0,51.0,72.0,0.0,79.0,0,0,0,74.0,85.0,0
71,198.0,0.0,0.0,0.0,0.0,67.0,88.0,92.0,91.0,74.0,61.0,70.0,0.0,65.0,0,0,0,81.0,91.0,0
72,197.0,0.0,3.0,0.0,0.0,67.0,93.0,90.0,92.0,42.0,64.0,69.0,0.0,64.0,0,0,0,66.0,90.0,0
72,192.0,0.0,0.0,0.0,0.0,66.0,91.0,92.0,93.0,55.0,60.0,78.0,0.0,64.0,0,0,0,44.0,86.0,0
74,210.0,0.0,0.0,0.0,0.0,66.0,89.0,91.0,87.0,57.0,64.0,78.0,0.0,78.0,0,0,0,61.0,90.0,0
73,212.0,0.0,0.0,0.0,0.0,66.0,93.0,89.0,86.0,70.0,58.0,71.0,0.0,66.0,0,0,0,78.0,86.0,0
73,197.0,0.0,0.0,0.0,0.0,66.0,93.0,95.0,93.0,59.0,58.0,76.0,0.0,65.0,0,0,0,66.0,92.0,0
73,185.0,0.0,0.0,0.0,0.0,66.0,90.0,93.0,91.0,54.0,64.0,72.0,0.0,67.0,0,0,0,52.0,83.0,0
71,195.0,0.0,0.0,0.0,0.0,66.0,88.0,92.0,91.0,53.0,64.0,73.0,0.0,75.0,0,0,0,49.0,84.0,0
74,216.0,0.0,0.0,0.0,0.0,66.0,89.0,91.0,91.0,75.0,43.0,84.0,0.0,80.0,0,0,0,79.0,87.0,0
73,228.0,0.0,0.0,0.0,0.0,66.0,86.0,90.0,88.0,72.0,49.0,74.0,0.0,81.0,0,0,0,77.0,88.0,0
73,228.0,0.0,0.0,0.0,0.0,66.0,86.0,90.0,88.0,72.0,49.0,74.0,0.0,81.0,0,0,0,77.0,88.0,0
76,214.0,0.0,0.0,0.0,0.0,66.0,88.0,90.0,89.0,63.0,52.0,78.0,0.0,78.0,0,0,0,77.0,84.0,0
70,200.0,0.0,0.0,0.0,0.0,66.0,81.0,83.0,90.0,63.0,66.0,74.0,0.0,73.0,0,0,0,61.0,82.0,0
70,200.0,0.0,56.0,1.0,1.0,66.0,81.0,83.0,90.0,63.0,66.0,74.0,0.0,73.0,0,0,0,61.0,82.0,0
76,215.0,0.0,4.0,0.0,0.0,66.0,92.0,92.0,87.0,62.0,61.0,64.0,0.0,65.0,0,0,0,79.0,93.0,0
72,192.0,0.0,0.0,0.0,0.0,66.0,89.0,89.0,87.0,65.0,46.0,81.0,0.0,82.0,0,0,0,79.0,84.0,0
74,190.0,0.0,0.0,0.0,0.0,65.0,88.0,89.0,88.0,65.0,62.0,80.0,0.0,63.0,0,0,0,44.0,87.0,0
72,203.0,0.0,0.0,0.0,0.0,65.0,93.0,92.0,89.0,67.0,60.0,69.0,0.0,65.0,0,0,0,69.0,88.0,0
72,183.0,0.0,0.0,0.0,0.0,65.0,91.0,94.0,86.0,58.0,62.0,81.0,0.0,75.0,0,0,0,41.0,92.0,0
76,220.0,0.0,0.0,0.0,0.0,65.0,89.0,91.0,83.0,63.0,52.0,72.0,0.0,73.0,0,0,0,74.0,87.0,0
77,213.0,0.0,0.0,0.0,0.0,65.0,83.0,88.0,87.0,65.0,54.0,76.0,0.0,74.0,0,0,0,75.0,87.0,0
75,215.0,0.0,0.0,0.0,0.0,65.0,87.0,92.0,82.0,68.0,52.0,83.0,0.0,79.0,0,0,0,62.0,86.0,0
72,190.0,0.0,0.0,0.0,0.0,65.0,81.0,87.0,87.0,50.0,71.0,79.0,0.0,79.0,0,0,0,44.0,76.0,0
74,225.0,0.0,13.0,0.0,0.0,65.0,90.0,92.0,84.0,64.0,48.0,76.0,0.0,80.0,0,0,0,79.0,86.0,0
72,210.0,0.0,0.0,0.0,0.0,65.0,88.0,90.0,88.0,54.0,49.0,75.0,0.0,79.0,0,0,0,72.0,87.0,0
69,165.0,0.0,0.0,0.0,0.0,65.0,90.0,93.0,87.0,40.0,55.0,80.0,0.0,75.0,0,0,0,50.0,84.0,0
71,180.0,0.0,0.0,0.0,0.0,64.0,82.0,87.0,93.0,39.0,69.0,75.0,0.0,66.0,0,0,0,43.0,79.0,0
75,216.0,0.0,0.0,0.0,0.0,64.0,89.0,90.0,85.0,60.0,61.0,73.0,0.0,65.0,0,0,0,76.0,90.0,0
73,200.0,0.0,0.0,0.0,0.0,64.0,87.0,91.0,87.0,68.0,52.0,70.0,0.0,81.0,0,0,0,57.0,92.0,0
73,200.0,0.0,2.0,0.0,0.0,64.0,89.0,89.0,95.0,43.0,58.0,73.0,0.0,80.0,0,0,0,58.0,89.0,0
71,186.0,0.0,0.0,0.0,0.0,64.0,88.0,88.0,88.0,54.0,55.0,77.0,0.0,75.0,0,0,0,55.0,88.0,0
77,215.0,0.0,0.0,0.0,0.0,64.0,91.0,91.0,87.0,59.0,51.0,72.0,0.0,77.0,0,0,0,73.0,85.0,0
72,184.0,0.0,0.0,0.0,0.0,64.0,84.0,87.0,88.0,45.0,70.0,82.0,0.0,78.0,0,0,0,37.0,75.0,0
72,190.0,0.0,0.0,0.0,0.0,64.0,90.0,91.0,89.0,44.0,57.0,76.0,0.0,69.0,0,0,0,49.0,91.0,0
71,188.0,0.0,0.0,0.0,0.0,64.0,90.0,89.0,92.0,59.0,64.0,68.0,0.0,61.0,0,0,0,77.0,81.0,0
76,216.0,0.0,0.0,0.0,0.0,64.0,84.0,90.0,87.0,67.0,40.0,67.0,0.0,64.0,0,0,0,81.0,85.0,0
73,201.0,0.0,0.0,0.0,0.0,64.0,88.0,92.0,92.0,65.0,42.0,80.0,0.0,81.0,0,0,0,72.0,90.0,0
75,209.0,0.0,1.0,0.0,0.0,63.0,84.0,90.0,85.0,52.0,54.0,73.0,0.0,79.0,0,0,0,86.0,79.0,0
70,188.0,0.0,0.0,0.0,0.0,63.0,86.0,89.0,91.0,57.0,47.0,75.0,0.0,78.0,0,0,0,58.0,80.0,0
71,198.0,0.0,0.0,0.0,0.0,63.0,92.0,91.0,87.0,55.0,60.0,74.0,0.0,66.0,0,0,0,52.0,89.0,0
73,205.0,0.0,0.0,0.0,0.0,63.0,88.0,90.0,88.0,55.0,52.0,76.0,0.0,69.0,0,0,0,67.0,88.0,0
73,211.0,0.0,0.0,0.0,0.0,63.0,88.0,90.0,83.0,73.0,45.0,75.0,0.0,83.0,0,0,0,74.0,86.0,0
73,192.0,0.0,0.0,0.0,0.0,63.0,85.0,89.0,88.0,55.0,56.0,71.0,0.0,66.0,0,0,0,67.0,96.0,0
78,225.0,0.0,0.0,0.0,0.0,63.0,86.0,87.0,82.0,74.0,46.0,82.0,0.0,81.0,0,0,0,67.0,84.0,0
78,225.0,0.0,8.0,0.0,0.0,63.0,86.0,87.0,82.0,74.0,46.0,82.0,0.0,81.0,0,0,0,67.0,84.0,0
75,200.0,0.0,0.0,0.0,0.0,63.0,87.0,89.0,85.0,59.0,64.0,72.0,0.0,73.0,0,0,0,60.0,89.0,0
69,180.0,0.0,0.0,0.0,0.0,62.0,97.0,94.0,95.0,65.0,52.0,76.0,0.0,71.0,0,0,0,53.0,84.0,0
77,220.0,0.0,0.0,0.0,0.0,62.0,87.0,90.0,88.0,58.0,50.0,72.0,0.0,80.0,0,0,0,66.0,83.0,0
71,163.0,0.0,0.0,0.0,0.0,62.0,92.0,91.0,93.0,39.0,68.0,74.0,0.0,77.0,0,0,0,36.0,82.0,0
69,175.0,0.0,0.0,0.0,0.0,62.0,88.0,91.0,92.0,62.0,61.0,80.0,0.0,67.0,0,0,0,49.0,87.0,0
72,189.0,0.0,0.0,0.0,0.0,62.0,90.0,90.0,90.0,45.0,50.0,80.0,0.0,75.0,0,0,0,45.0,82.0,0
74,196.0,0.0,0.0,0.0,0.0,62.0,90.0,92.0,91.0,53.0,61.0,72.0,0.0,71.0,0,0,0,44.0,84.0,0
69,187.0,0.0,0.0,0.0,0.0,62.0,91.0,91.0,92.0,42.0,50.0,73.0,0.0,76.0,0,0,0,39.0,92.0,0
74,207.0,0.0,0.0,0.0,0.0,62.0,84.0,87.0,91.0,61.0,58.0,74.0,0.0,64.0,0,0,0,72.0,83.0,0
70,170.0,0.0,0.0,0.0,0.0,61.0,90.0,91.0,90.0,39.0,56.0,79.0,0.0,63.0,0,0,0,44.0,97.0,0
69,200.0,0.0,0.0,0.0,0.0,61.0,86.0,89.0,92.0,66.0,65.0,70.0,0.0,65.0,0,0,0,52.0,85.0,0
73,220.0,0.0,21.0,0.0,0.0,61.0,92.0,91.0,86.0,70.0,48.0,77.0,0.0,68.0,0,0,0,64.0,84.0,0
73,220.0,0.0,12.0,0.0,0.0,61.0,92.0,91.0,86.0,70.0,48.0,77.0,0.0,68.0,0,0,0,64.0,84.0,0
72,195.0,0.0,0.0,0.0,0.0,61.0,89.0,88.0,92.0,55.0,50.0,77.0,0.0,66.0,0,0,0,55.0,84.0,0
70,184.0,0.0,22.0,0.0,0.0,61.0,85.0,87.0,91.0,43.0,60.0,73.0,0.0,74.0,0,0,0,43.0,91.0,0
72,198.0,0.0,0.0,0.0,0.0,61.0,88.0,91.0,81.0,64.0,41.0,79.0,0.0,66.0,0,0,0,80.0,86.0,0
78,240.0,0.0,31.0,0.0,1.0,61.0,90.0,90.0,84.0,64.0,47.0,76.0,0.0,79.0,0,0,0,77.0,87.0,0
70,191.0,0.0,0.0,0.0,0.0,61.0,85.0,86.0,88.0,52.0,57.0,74.0,0.0,84.0,0,0,0,47.0,82.0,0
72,215.0,0.0,2.0,0.0,0.0,61.0,88.0,88.0,83.0,65.0,49.0,74.0,0.0,81.0,0,0,0,45.0,82.0,0
72,195.0,0.0,0.0,0.0,0.0,60.0,91.0,92.0,87.0,61.0,56.0,74.0,0.0,69.0,0,0,0,57.0,90.0,0
70,195.0,0.0,3.0,0.0,0.0,60.0,91.0,89.0,88.0,59.0,57.0,73.0,0.0,74.0,0,0,0,49.0,83.0,0
70,160.0,0.0,0.0,0.0,0.0,60.0,96.0,94.0,92.0,39.0,51.0,77.0,0.0,76.0,0,0,0,37.0,86.0,0
72,199.0,0.0,0.0,0.0,0.0,60.0,88.0,91.0,87.0,65.0,46.0,82.0,0.0,75.0,0,0,0,48.0,87.0,0
72,188.0,0.0,0.0,0.0,0.0,60.0,87.0,89.0,91.0,57.0,46.0,79.0,0.0,61.0,0,0,0,47.0,83.0,0
74,205.0,0.0,0.0,0.0,0.0,60.0,91.0,89.0,84.0,72.0,52.0,74.0,0.0,72.0,0,0,0,55.0,85.0,0
71,178.0,0.0,0.0,0.0,0.0,59.0,91.0,92.0,90.0,47.0,60.0,69.0,0.0,61.0,0,0,0,45.0,83.0,0
72,211.0,0.0,0.0,0.0,0.0,59.0,92.0,94.0,85.0,70.0,40.0,77.0,0.0,63.0,0,0,0,53.0,85.0,0
75,238.0,0.0,2.0,0.0,0.0,59.0,85.0,92.0,88.0,68.0,44.0,74.0,0.0,75.0,0,0,0,68.0,85.0,0
72,196.0,0.0,0.0,0.0,0.0,59.0,87.0,92.0,86.0,70.0,43.0,79.0,0.0,65.0,0,0,0,60.0,87.0,0
75,236.0,0.0,0.0,0.0,0.0,59.0,83.0,84.0,82.0,67.0,55.0,68.0,0.0,78.0,0,0,0,77.0,87.0,0
76,201.0,0.0,0.0,0.0,0.0,59.0,90.0,84.0,90.0,68.0,41.0,78.0,0.0,73.0,0,0,0,63.0,86.0,0
