Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PCTH,PMCV,PZCV,PPRS,PPRC,PJMP,PHTP
0,0.0,0.0,55.0,0.0,2.0,78.0,86.0,89.0,81.0,63.0,76.0,68.0,78.0,79.0,74.0,76.0,87.0,74.0
0,0.0,0.0,0.0,0.0,0.0,78.0,84.0,89.0,81.0,65.0,76.0,69.0,58.0,75.0,65.0,76.0,78.0,81.0
0,0.0,0.0,33.0,0.0,1.0,77.0,88.0,92.0,85.0,63.0,67.0,72.0,68.0,81.0,69.0,67.0,94.0,93.0
0,0.0,0.0,63.0,0.0,3.0,77.0,86.0,87.0,82.0,65.0,72.0,68.0,61.0,76.0,35.0,72.0,86.0,80.0
0,0.0,0.0,38.0,0.0,0.0,77.0,93.0,92.0,84.0,73.0,72.0,60.0,73.0,80.0,75.0,72.0,86.0,55.0
0,0.0,0.0,0.0,0.0,0.0,77.0,89.0,88.0,86.0,62.0,75.0,60.0,70.0,78.0,85.0,75.0,90.0,68.0
0,0.0,0.0,17.0,0.0,0.0,77.0,89.0,88.0,86.0,62.0,75.0,60.0,70.0,78.0,85.0,75.0,90.0,68.0
0,0.0,0.0,0.0,0.0,0.0,77.0,87.0,91.0,92.0,38.0,77.0,65.0,82.0,77.0,64.0,77.0,88.0,35.0
0,0.0,0.0,0.0,0.0,0.0,77.0,90.0,91.0,94.0,68.0,63.0,75.0,84.0,85.0,84.0,63.0,90.0,53.0
0,0.0,0.0,0.0,0.0,0.0,77.0,87.0,86.0,88.0,64.0,72.0,77.0,68.0,77.0,72.0,72.0,83.0,62.0
0,0.0,0.0,10.0,0.0,0.0,77.0,85.0,90.0,80.0,66.0,74.0,75.0,62.0,72.0,46.0,74.0,82.0,77.0
0,0.0,0.0,26.0,0.0,0.0,77.0,91.0,91.0,94.0,47.0,74.0,75.0,82.0,74.0,72.0,74.0,95.0,47.0
0,0.0,0.0,25.0,0.0,1.0,77.0,87.0,88.0,88.0,75.0,67.0,70.0,66.0,75.0,71.0,67.0,89.0,93.0
0,0.0,0.0,0.0,0.0,0.0,77.0,85.0,89.0,86.0,71.0,76.0,82.0,62.0,77.0,76.0,76.0,85.0,72.0
0,0.0,0.0,0.0,0.0,0.0,77.0,86.0,84.0,87.0,56.0,71.0,62.0,69.0,78.0,66.0,71.0,85.0,87.0
0,0.0,0.0,30.0,0.0,0.0,77.0,87.0,91.0,85.0,55.0,76.0,72.0,62.0,77.0,77.0,76.0,87.0,67.0
0,0.0,0.0,29.0,0.0,0.0,77.0,87.0,91.0,85.0,55.0,76.0,72.0,62.0,77.0,77.0,76.0,87.0,67.0
0,0.0,0.0,0.0,0.0,0.0,77.0,88.0,89.0,78.0,64.0,71.0,66.0,68.0,80.0,75.0,71.0,85.0,65.0
0,0.0,0.0,0.0,0.0,0.0,77.0,86.0,87.0,86.0,68.0,74.0,63.0,60.0,69.0,65.0,74.0,90.0,85.0
0,0.0,0.0,10.0,0.0,0.0,77.0,88.0,88.0,88.0,48.0,75.0,68.0,80.0,81.0,75.0,75.0,96.0,72.0
0,0.0,0.0,17.0,0.0,0.0,77.0,91.0,89.0,86.0,55.0,73.0,70.0,81.0,83.0,70.0,73.0,87.0,45.0
0,0.0,0.0,31.0,0.0,0.0,76.0,87.0,90.0,85.0,65.0,81.0,68.0,71.0,78.0,90.0,81.0,87.0,73.0
0,0.0,0.0,0.0,0.0,0.0,76.0,85.0,91.0,87.0,59.0,79.0,63.0,79.0,77.0,63.0,79.0,87.0,62.0
0,0.0,0.0,8.0,0.0,0.0,76.0,88.0,88.0,88.0,54.0,66.0,53.0,71.0,79.0,57.0,66.0,90.0,83.0
0,0.0,0.0,9.0,0.0,0.0,76.0,86.0,89.0,85.0,54.0,69.0,67.0,67.0,77.0,78.0,69.0,86.0,74.0
0,0.0,0.0,28.0,0.0,0.0,76.0,85.0,83.0,79.0,65.0,75.0,65.0,66.0,81.0,77.0,75.0,83.0,71.0
0,0.0,0.0,0.0,0.0,0.0,76.0,87.0,93.0,81.0,65.0,72.0,54.0,70.0,75.0,62.0,72.0,87.0,82.0
0,0.0,0.0,20.0,0.0,0.0,76.0,87.0,93.0,81.0,65.0,72.0,54.0,70.0,75.0,62.0,72.0,87.0,82.0
0,0.0,0.0,53.0,0.0,0.0,76.0,86.0,91.0,86.0,51.0,80.0,69.0,73.0,76.0,84.0,80.0,88.0,50.0
0,0.0,0.0,22.0,0.0,0.0,76.0,88.0,88.0,88.0,74.0,81.0,70.0,71.0,78.0,82.0,81.0,87.0,69.0
0,0.0,0.0,0.0,0.0,0.0,76.0,87.0,89.0,83.0,62.0,70.0,64.0,64.0,77.0,68.0,70.0,86.0,74.0
0,0.0,0.0,0.0,0.0,0.0,76.0,89.0,89.0,85.0,52.0,75.0,71.0,79.0,75.0,78.0,75.0,90.0,55.0
0,0.0,0.0,13.0,0.0,0.0,76.0,85.0,92.0,82.0,64.0,68.0,71.0,68.0,75.0,74.0,68.0,86.0,79.0
0,0.0,0.0,28.0,0.0,0.0,76.0,92.0,92.0,90.0,67.0,65.0,68.0,84.0,82.0,84.0,65.0,87.0,47.0
0,0.0,0.0,17.0,0.0,0.0,76.0,88.0,90.0,87.0,49.0,77.0,63.0,81.0,78.0,85.0,77.0,71.0,56.0
0,0.0,0.0,25.0,0.0,0.0,76.0,88.0,92.0,83.0,65.0,69.0,68.0,70.0,74.0,73.0,69.0,91.0,77.0
0,0.0,0.0,21.0,0.0,0.0,76.0,90.0,91.0,91.0,66.0,72.0,73.0,80.0,78.0,83.0,72.0,88.0,64.0
0,0.0,0.0,16.0,0.0,0.0,76.0,87.0,90.0,87.0,73.0,63.0,73.0,66.0,78.0,69.0,63.0,88.0,88.0
0,0.0,0.0,30.0,0.0,0.0,76.0,87.0,89.0,86.0,57.0,82.0,71.0,70.0,79.0,76.0,82.0,87.0,50.0
0,0.0,0.0,8.0,0.0,0.0,75.0,88.0,89.0,92.0,50.0,80.0,62.0,74.0,78.0,56.0,80.0,87.0,42.0
0,0.0,0.0,15.0,0.0,0.0,75.0,89.0,91.0,91.0,53.0,74.0,60.0,74.0,81.0,77.0,74.0,89.0,60.0
0,0.0,0.0,31.0,0.0,0.0,75.0,89.0,90.0,88.0,51.0,68.0,68.0,82.0,77.0,83.0,68.0,89.0,77.0
0,0.0,0.0,13.0,0.0,0.0,75.0,90.0,89.0,87.0,57.0,69.0,72.0,82.0,72.0,92.0,69.0,88.0,65.0
0,0.0,0.0,25.0,0.0,0.0,75.0,88.0,91.0,83.0,74.0,60.0,61.0,69.0,77.0,72.0,60.0,89.0,85.0
0,0.0,0.0,10.0,0.0,0.0,75.0,92.0,93.0,91.0,47.0,72.0,57.0,75.0,79.0,59.0,72.0,90.0,44.0
0,0.0,0.0,0.0,0.0,0.0,75.0,92.0,93.0,91.0,47.0,72.0,57.0,75.0,79.0,59.0,72.0,90.0,44.0
0,0.0,0.0,33.0,0.0,1.0,75.0,85.0,88.0,92.0,50.0,80.0,79.0,72.0,77.0,68.0,80.0,88.0,42.0
0,0.0,0.0,10.0,0.0,0.0,75.0,93.0,93.0,93.0,49.0,71.0,64.0,75.0,81.0,80.0,71.0,87.0,40.0
0,0.0,0.0,25.0,0.0,0.0,75.0,87.0,88.0,92.0,52.0,66.0,75.0,81.0,83.0,56.0,66.0,88.0,55.0
0,0.0,0.0,42.0,1.0,3.0,75.0,88.0,90.0,78.0,72.0,64.0,72.0,64.0,69.0,75.0,64.0,85.0,90.0
0,0.0,0.0,35.0,0.0,0.0,75.0,90.0,88.0,87.0,47.0,81.0,61.0,72.0,77.0,65.0,81.0,86.0,41.0
0,0.0,0.0,30.0,0.0,0.0,75.0,87.0,88.0,84.0,62.0,64.0,67.0,77.0,85.0,74.0,64.0,89.0,75.0
0,0.0,0.0,26.0,0.0,0.0,75.0,87.0,93.0,86.0,54.0,68.0,71.0,80.0,79.0,77.0,68.0,90.0,80.0
0,0.0,0.0,22.0,0.0,0.0,75.0,85.0,89.0,85.0,66.0,76.0,69.0,81.0,69.0,87.0,76.0,84.0,71.0
0,0.0,0.0,22.0,0.0,0.0,75.0,87.0,92.0,81.0,57.0,72.0,60.0,70.0,79.0,64.0,72.0,84.0,70.0
0,0.0,0.0,0.0,0.0,0.0,75.0,92.0,96.0,86.0,68.0,78.0,57.0,68.0,68.0,70.0,78.0,94.0,65.0
0,0.0,0.0,12.0,0.0,0.0,75.0,90.0,91.0,90.0,66.0,69.0,53.0,81.0,78.0,81.0,69.0,88.0,60.0
0,0.0,0.0,35.0,0.0,0.0,75.0,87.0,91.0,89.0,57.0,75.0,71.0,72.0,81.0,77.0,75.0,85.0,65.0
0,0.0,0.0,0.0,0.0,0.0,74.0,87.0,92.0,91.0,41.0,79.0,72.0,78.0,72.0,43.0,79.0,95.0,44.0
0,0.0,0.0,4.0,0.0,0.0,74.0,93.0,91.0,91.0,63.0,65.0,75.0,77.0,82.0,74.0,65.0,87.0,45.0
0,0.0,0.0,20.0,0.0,0.0,74.0,87.0,89.0,83.0,63.0,67.0,71.0,65.0,73.0,62.0,67.0,84.0,87.0
0,0.0,0.0,20.0,0.0,3.0,74.0,86.0,88.0,93.0,64.0,69.0,60.0,77.0,81.0,71.0,69.0,97.0,65.0
0,0.0,0.0,0.0,0.0,0.0,74.0,82.0,86.0,83.0,59.0,68.0,71.0,67.0,77.0,47.0,68.0,90.0,81.0
0,0.0,0.0,0.0,0.0,0.0,74.0,86.0,88.0,85.0,60.0,64.0,62.0,68.0,78.0,63.0,64.0,90.0,67.0
0,0.0,0.0,60.0,2.0,3.0,74.0,86.0,88.0,85.0,60.0,64.0,62.0,68.0,78.0,63.0,64.0,90.0,67.0
0,0.0,0.0,21.0,0.0,0.0,74.0,90.0,90.0,90.0,71.0,68.0,62.0,78.0,75.0,82.0,68.0,90.0,67.0
0,0.0,0.0,10.0,0.0,0.0,74.0,88.0,92.0,88.0,64.0,70.0,68.0,77.0,70.0,85.0,70.0,90.0,72.0
0,0.0,0.0,0.0,0.0,0.0,74.0,86.0,89.0,84.0,66.0,78.0,76.0,71.0,81.0,74.0,78.0,85.0,70.0
0,0.0,0.0,0.0,0.0,0.0,74.0,86.0,89.0,84.0,66.0,78.0,76.0,71.0,81.0,74.0,78.0,85.0,70.0
0,0.0,0.0,32.0,0.0,0.0,74.0,86.0,89.0,84.0,66.0,78.0,76.0,71.0,81.0,74.0,78.0,85.0,70.0
0,0.0,0.0,43.0,0.0,3.0,74.0,87.0,86.0,84.0,67.0,74.0,65.0,78.0,83.0,61.0,74.0,85.0,68.0
0,0.0,0.0,0.0,0.0,0.0,74.0,90.0,88.0,88.0,63.0,66.0,64.0,69.0,75.0,69.0,66.0,95.0,66.0
0,0.0,0.0,0.0,0.0,0.0,74.0,86.0,88.0,86.0,57.0,82.0,76.0,67.0,76.0,75.0,82.0,87.0,47.0
0,0.0,0.0,3.0,0.0,0.0,74.0,89.0,90.0,88.0,73.0,62.0,61.0,70.0,75.0,50.0,62.0,83.0,83.0
0,0.0,0.0,5.0,0.0,0.0,74.0,84.0,89.0,87.0,71.0,63.0,75.0,61.0,76.0,51.0,63.0,81.0,83.0
0,0.0,0.0,16.0,0.0,0.0,74.0,87.0,89.0,91.0,64.0,67.0,53.0,83.0,78.0,82.0,67.0,87.0,49.0
0,0.0,0.0,49.0,0.0,2.0,74.0,80.0,84.0,75.0,72.0,68.0,52.0,71.0,77.0,47.0,68.0,79.0,81.0
0,0.0,0.0,0.0,0.0,0.0,74.0,86.0,88.0,83.0,69.0,66.0,58.0,66.0,77.0,75.0,66.0,89.0,66.0
0,0.0,0.0,7.0,0.0,0.0,74.0,88.0,89.0,92.0,58.0,71.0,70.0,73.0,79.0,77.0,71.0,92.0,64.0
0,0.0,0.0,33.0,0.0,0.0,74.0,88.0,89.0,92.0,58.0,71.0,70.0,73.0,79.0,77.0,71.0,92.0,64.0
0,0.0,0.0,11.0,0.0,0.0,74.0,88.0,89.0,92.0,58.0,71.0,70.0,73.0,79.0,77.0,71.0,92.0,64.0
0,0.0,0.0,0.0,0.0,0.0,73.0,93.0,93.0,88.0,64.0,64.0,72.0,77.0,78.0,70.0,64.0,92.0,76.0
0,0.0,0.0,9.0,0.0,0.0,73.0,86.0,88.0,93.0,59.0,68.0,58.0,77.0,83.0,65.0,68.0,84.0,65.0
0,0.0,0.0,0.0,0.0,0.0,73.0,88.0,88.0,83.0,68.0,64.0,59.0,68.0,77.0,62.0,64.0,90.0,65.0
0,0.0,0.0,29.0,0.0,0.0,73.0,88.0,91.0,87.0,52.0,74.0,66.0,76.0,75.0,52.0,74.0,88.0,45.0
0,0.0,0.0,0.0,0.0,0.0,73.0,85.0,89.0,82.0,62.0,69.0,47.0,71.0,78.0,64.0,69.0,77.0,77.0
0,0.0,0.0,8.0,0.0,0.0,73.0,86.0,93.0,86.0,42.0,70.0,60.0,78.0,70.0,84.0,70.0,95.0,59.0
0,0.0,0.0,0.0,0.0,0.0,73.0,84.0,88.0,89.0,64.0,62.0,67.0,67.0,76.0,59.0,62.0,87.0,86.0
0,0.0,0.0,0.0,0.0,0.0,73.0,83.0,86.0,87.0,65.0,68.0,73.0,65.0,69.0,72.0,68.0,84.0,86.0
0,0.0,0.0,19.0,0.0,0.0,73.0,86.0,87.0,88.0,55.0,68.0,65.0,71.0,79.0,70.0,68.0,82.0,69.0
0,0.0,0.0,22.0,0.0,0.0,73.0,90.0,90.0,90.0,63.0,73.0,64.0,69.0,74.0,86.0,73.0,97.0,55.0
0,0.0,0.0,3.0,0.0,0.0,73.0,87.0,89.0,93.0,55.0,68.0,69.0,84.0,74.0,65.0,68.0,90.0,46.0
0,0.0,0.0,0.0,0.0,0.0,73.0,87.0,89.0,93.0,55.0,68.0,69.0,84.0,74.0,65.0,68.0,90.0,46.0
0,0.0,0.0,15.0,0.0,0.0,73.0,87.0,90.0,78.0,65.0,67.0,49.0,62.0,72.0,57.0,67.0,81.0,87.0
0,0.0,0.0,0.0,0.0,0.0,73.0,85.0,83.0,85.0,69.0,80.0,77.0,68.0,76.0,85.0,80.0,89.0,73.0
0,0.0,0.0,20.0,0.0,0.0,73.0,90.0,93.0,86.0,51.0,67.0,70.0,73.0,82.0,80.0,67.0,92.0,66.0
0,0.0,0.0,0.0,0.0,0.0,73.0,86.0,93.0,90.0,61.0,69.0,67.0,79.0,76.0,62.0,69.0,88.0,45.0
0,0.0,0.0,18.0,0.0,0.0,73.0,95.0,92.0,86.0,67.0,67.0,70.0,70.0,80.0,84.0,67.0,88.0,40.0
0,0.0,0.0,11.0,0.0,0.0,72.0,88.0,91.0,87.0,47.0,79.0,68.0,76.0,66.0,49.0,79.0,90.0,40.0
0,0.0,0.0,31.0,0.0,0.0,72.0,88.0,91.0,87.0,47.0,79.0,68.0,76.0,66.0,49.0,79.0,90.0,40.0
0,0.0,0.0,12.0,0.0,0.0,72.0,85.0,85.0,85.0,54.0,66.0,66.0,75.0,76.0,55.0,66.0,87.0,65.0
0,0.0,0.0,0.0,0.0,0.0,72.0,85.0,90.0,84.0,55.0,71.0,61.0,74.0,74.0,67.0,71.0,91.0,51.0
0,0.0,0.0,27.0,0.0,1.0,72.0,88.0,91.0,85.0,59.0,70.0,61.0,74.0,73.0,85.0,70.0,93.0,44.0
0,0.0,0.0,28.0,0.0,0.0,72.0,82.0,89.0,83.0,63.0,65.0,68.0,71.0,74.0,83.0,65.0,89.0,92.0
0,0.0,0.0,8.0,0.0,1.0,72.0,86.0,86.0,88.0,51.0,64.0,68.0,63.0,79.0,64.0,64.0,90.0,64.0
0,0.0,0.0,22.0,0.0,0.0,72.0,87.0,92.0,85.0,58.0,74.0,71.0,74.0,69.0,68.0,74.0,91.0,65.0
0,0.0,0.0,56.0,1.0,4.0,72.0,91.0,91.0,88.0,65.0,59.0,71.0,81.0,79.0,82.0,59.0,89.0,53.0
0,0.0,0.0,27.0,0.0,0.0,72.0,86.0,91.0,83.0,63.0,68.0,69.0,65.0,73.0,65.0,68.0,89.0,68.0
0,0.0,0.0,5.0,0.0,0.0,72.0,86.0,88.0,92.0,63.0,71.0,55.0,79.0,76.0,57.0,71.0,85.0,44.0
0,0.0,0.0,7.0,0.0,0.0,72.0,87.0,88.0,89.0,66.0,64.0,77.0,83.0,75.0,82.0,64.0,87.0,74.0
0,0.0,0.0,0.0,0.0,0.0,72.0,87.0,89.0,88.0,71.0,59.0,62.0,70.0,82.0,69.0,59.0,92.0,74.0
0,0.0,0.0,21.0,0.0,0.0,72.0,89.0,87.0,89.0,54.0,70.0,62.0,79.0,72.0,74.0,70.0,85.0,62.0
0,0.0,0.0,8.0,0.0,0.0,72.0,91.0,91.0,87.0,52.0,60.0,54.0,78.0,77.0,78.0,60.0,89.0,79.0
0,0.0,0.0,16.0,0.0,0.0,72.0,84.0,86.0,87.0,50.0,76.0,72.0,73.0,78.0,65.0,76.0,86.0,30.0
0,0.0,0.0,0.0,0.0,0.0,72.0,90.0,95.0,87.0,59.0,67.0,72.0,72.0,80.0,62.0,67.0,85.0,35.0
0,0.0,0.0,21.0,0.0,0.0,72.0,86.0,88.0,84.0,61.0,79.0,60.0,66.0,74.0,73.0,79.0,90.0,45.0
0,0.0,0.0,17.0,0.0,0.0,72.0,88.0,89.0,88.0,56.0,68.0,63.0,76.0,78.0,71.0,68.0,87.0,53.0
0,0.0,0.0,5.0,0.0,0.0,72.0,90.0,92.0,90.0,55.0,61.0,55.0,64.0,76.0,74.0,61.0,92.0,76.0
0,0.0,0.0,0.0,0.0,0.0,72.0,90.0,90.0,89.0,59.0,72.0,64.0,73.0,81.0,52.0,72.0,85.0,35.0
0,0.0,0.0,0.0,0.0,0.0,72.0,90.0,93.0,82.0,65.0,66.0,53.0,82.0,80.0,49.0,66.0,82.0,54.0
0,0.0,0.0,4.0,0.0,0.0,72.0,89.0,91.0,85.0,62.0,58.0,57.0,76.0,77.0,75.0,58.0,86.0,65.0
0,0.0,0.0,0.0,0.0,0.0,72.0,88.0,89.0,89.0,62.0,62.0,65.0,77.0,75.0,81.0,62.0,83.0,73.0
0,0.0,0.0,21.0,0.0,0.0,71.0,89.0,90.0,80.0,65.0,62.0,64.0,61.0,72.0,60.0,62.0,83.0,84.0
0,0.0,0.0,9.0,0.0,0.0,71.0,88.0,92.0,91.0,47.0,66.0,62.0,79.0,74.0,58.0,66.0,92.0,56.0
0,0.0,0.0,0.0,0.0,0.0,71.0,86.0,90.0,88.0,72.0,65.0,55.0,60.0,71.0,59.0,65.0,88.0,75.0
0,0.0,0.0,12.0,0.0,0.0,71.0,90.0,88.0,85.0,59.0,69.0,61.0,71.0,77.0,65.0,69.0,93.0,81.0
0,0.0,0.0,0.0,0.0,0.0,71.0,83.0,89.0,82.0,62.0,69.0,46.0,65.0,73.0,70.0,69.0,79.0,68.0
0,0.0,0.0,9.0,0.0,0.0,71.0,90.0,93.0,88.0,53.0,62.0,59.0,78.0,72.0,75.0,62.0,87.0,70.0
0,0.0,0.0,8.0,0.0,0.0,71.0,80.0,87.0,75.0,72.0,61.0,58.0,64.0,74.0,56.0,61.0,78.0,87.0
0,0.0,0.0,11.0,0.0,0.0,71.0,85.0,88.0,87.0,46.0,77.0,74.0,69.0,73.0,79.0,77.0,84.0,63.0
0,0.0,0.0,8.0,0.0,0.0,71.0,86.0,92.0,90.0,52.0,66.0,62.0,74.0,80.0,73.0,66.0,86.0,70.0
0,0.0,0.0,2.0,0.0,0.0,71.0,92.0,92.0,93.0,46.0,71.0,67.0,75.0,65.0,55.0,71.0,94.0,42.0
0,0.0,0.0,4.0,0.0,0.0,71.0,92.0,92.0,93.0,46.0,71.0,67.0,75.0,65.0,55.0,71.0,94.0,42.0
0,0.0,0.0,14.0,0.0,0.0,71.0,89.0,88.0,83.0,65.0,68.0,73.0,72.0,76.0,79.0,68.0,91.0,74.0
0,0.0,0.0,6.0,0.0,0.0,71.0,93.0,93.0,87.0,66.0,50.0,77.0,74.0,77.0,68.0,50.0,86.0,82.0
0,0.0,0.0,3.0,0.0,0.0,71.0,87.0,90.0,88.0,54.0,61.0,61.0,81.0,77.0,79.0,61.0,87.0,59.0
0,0.0,0.0,28.0,0.0,0.0,71.0,89.0,89.0,91.0,67.0,71.0,74.0,69.0,79.0,52.0,71.0,86.0,40.0
0,0.0,0.0,6.0,0.0,0.0,71.0,89.0,89.0,86.0,57.0,62.0,61.0,68.0,79.0,83.0,62.0,85.0,69.0
0,0.0,0.0,4.0,0.0,0.0,71.0,90.0,88.0,92.0,57.0,69.0,60.0,76.0,68.0,84.0,69.0,87.0,40.0
0,0.0,0.0,2.0,0.0,0.0,71.0,86.0,91.0,93.0,47.0,63.0,65.0,83.0,79.0,49.0,63.0,85.0,33.0
0,0.0,0.0,0.0,0.0,0.0,71.0,85.0,86.0,87.0,61.0,64.0,54.0,72.0,77.0,74.0,64.0,85.0,87.0
0,0.0,0.0,13.0,0.0,0.0,71.0,85.0,86.0,87.0,61.0,64.0,54.0,72.0,77.0,74.0,64.0,85.0,87.0
0,0.0,0.0,6.0,0.0,0.0,71.0,91.0,93.0,87.0,62.0,61.0,65.0,73.0,78.0,83.0,61.0,91.0,77.0
0,0.0,0.0,0.0,0.0,0.0,71.0,93.0,94.0,88.0,52.0,59.0,54.0,77.0,79.0,66.0,59.0,89.0,46.0
0,0.0,0.0,0.0,0.0,0.0,71.0,85.0,90.0,87.0,54.0,69.0,65.0,72.0,78.0,82.0,69.0,86.0,39.0
0,0.0,0.0,14.0,0.0,0.0,71.0,87.0,86.0,88.0,46.0,69.0,57.0,78.0,76.0,69.0,69.0,87.0,54.0
0,0.0,0.0,4.0,0.0,0.0,71.0,90.0,91.0,91.0,67.0,61.0,69.0,80.0,75.0,86.0,61.0,84.0,57.0
0,0.0,0.0,19.0,0.0,0.0,71.0,89.0,90.0,92.0,47.0,74.0,49.0,71.0,73.0,59.0,74.0,89.0,42.0
0,0.0,0.0,0.0,0.0,0.0,71.0,85.0,89.0,88.0,68.0,58.0,51.0,73.0,79.0,76.0,58.0,88.0,67.0
0,0.0,0.0,37.0,0.0,0.0,71.0,88.0,89.0,85.0,70.0,55.0,72.0,75.0,74.0,60.0,55.0,87.0,74.0
0,0.0,0.0,0.0,0.0,0.0,71.0,92.0,93.0,87.0,55.0,61.0,58.0,76.0,82.0,74.0,61.0,83.0,55.0
0,0.0,0.0,4.0,0.0,0.0,71.0,87.0,89.0,88.0,47.0,69.0,65.0,73.0,78.0,80.0,69.0,85.0,74.0
0,0.0,0.0,0.0,0.0,0.0,71.0,90.0,91.0,94.0,66.0,63.0,74.0,76.0,85.0,42.0,63.0,83.0,42.0
0,0.0,0.0,18.0,0.0,0.0,71.0,90.0,91.0,83.0,77.0,60.0,70.0,60.0,74.0,62.0,60.0,87.0,84.0
0,0.0,0.0,9.0,0.0,0.0,71.0,87.0,91.0,91.0,52.0,68.0,60.0,73.0,76.0,80.0,68.0,89.0,57.0
0,0.0,0.0,58.0,2.0,2.0,71.0,90.0,88.0,82.0,77.0,53.0,77.0,65.0,76.0,66.0,53.0,88.0,83.0
0,0.0,0.0,5.0,0.0,0.0,70.0,86.0,89.0,89.0,45.0,68.0,54.0,77.0,76.0,54.0,68.0,93.0,45.0
0,0.0,0.0,1.0,0.0,0.0,70.0,90.0,91.0,83.0,75.0,59.0,62.0,75.0,81.0,78.0,59.0,88.0,50.0
0,0.0,0.0,7.0,0.0,0.0,70.0,90.0,91.0,83.0,75.0,59.0,62.0,75.0,81.0,78.0,59.0,88.0,50.0
0,0.0,0.0,60.0,0.0,2.0,70.0,88.0,91.0,90.0,69.0,57.0,73.0,60.0,72.0,58.0,57.0,87.0,72.0
0,0.0,0.0,18.0,0.0,0.0,70.0,91.0,94.0,89.0,62.0,68.0,55.0,68.0,71.0,69.0,68.0,87.0,74.0
0,0.0,0.0,0.0,0.0,0.0,70.0,90.0,92.0,90.0,64.0,56.0,56.0,74.0,70.0,72.0,56.0,97.0,82.0
0,0.0,0.0,0.0,0.0,0.0,70.0,90.0,92.0,90.0,64.0,56.0,56.0,74.0,70.0,72.0,56.0,97.0,82.0
0,0.0,0.0,1.0,0.0,0.0,70.0,90.0,92.0,90.0,64.0,56.0,56.0,74.0,70.0,72.0,56.0,97.0,82.0
0,0.0,0.0,2.0,0.0,0.0,70.0,90.0,92.0,90.0,64.0,56.0,56.0,74.0,70.0,72.0,56.0,97.0,82.0
0,0.0,0.0,56.0,1.0,1.0,70.0,86.0,92.0,85.0,64.0,63.0,72.0,75.0,78.0,69.0,63.0,79.0,50.0
0,0.0,0.0,6.0,0.0,0.0,70.0,88.0,89.0,87.0,75.0,57.0,52.0,63.0,75.0,45.0,57.0,83.0,79.0
0,0.0,0.0,2.0,0.0,0.0,70.0,86.0,89.0,89.0,53.0,66.0,52.0,72.0,81.0,74.0,66.0,89.0,41.0
0,0.0,0.0,36.0,0.0,0.0,70.0,90.0,90.0,91.0,71.0,61.0,68.0,75.0,80.0,72.0,61.0,85.0,60.0
0,0.0,0.0,2.0,0.0,0.0,70.0,90.0,90.0,93.0,70.0,60.0,63.0,75.0,79.0,69.0,60.0,90.0,50.0
0,0.0,0.0,13.0,0.0,0.0,70.0,87.0,90.0,79.0,74.0,58.0,53.0,55.0,74.0,54.0,58.0,87.0,87.0
0,0.0,0.0,25.0,0.0,0.0,70.0,89.0,89.0,92.0,47.0,71.0,68.0,73.0,68.0,76.0,71.0,86.0,44.0
0,0.0,0.0,3.0,0.0,0.0,70.0,88.0,88.0,87.0,50.0,67.0,67.0,74.0,81.0,52.0,67.0,85.0,73.0
0,0.0,0.0,0.0,0.0,0.0,70.0,86.0,89.0,83.0,61.0,57.0,74.0,66.0,79.0,64.0,57.0,89.0,79.0
0,0.0,0.0,22.0,0.0,0.0,70.0,88.0,88.0,90.0,62.0,73.0,53.0,74.0,67.0,50.0,73.0,83.0,56.0
0,0.0,0.0,12.0,0.0,0.0,70.0,85.0,92.0,87.0,59.0,64.0,56.0,71.0,73.0,79.0,64.0,88.0,74.0
0,0.0,0.0,46.0,0.0,1.0,70.0,91.0,92.0,82.0,70.0,57.0,65.0,76.0,81.0,71.0,57.0,87.0,76.0
0,0.0,0.0,13.0,0.0,0.0,70.0,88.0,92.0,85.0,42.0,71.0,49.0,73.0,73.0,55.0,71.0,87.0,36.0
0,0.0,0.0,2.0,0.0,0.0,70.0,89.0,93.0,80.0,75.0,58.0,58.0,69.0,75.0,69.0,58.0,84.0,78.0
0,0.0,0.0,16.0,0.0,0.0,70.0,90.0,89.0,94.0,52.0,69.0,65.0,69.0,71.0,79.0,69.0,85.0,77.0
0,0.0,0.0,0.0,0.0,0.0,70.0,85.0,90.0,89.0,39.0,68.0,71.0,73.0,81.0,68.0,68.0,89.0,60.0
0,0.0,0.0,34.0,0.0,0.0,70.0,90.0,93.0,86.0,70.0,57.0,69.0,76.0,79.0,83.0,57.0,87.0,58.0
0,0.0,0.0,19.0,0.0,0.0,70.0,90.0,95.0,85.0,62.0,51.0,63.0,78.0,82.0,79.0,51.0,91.0,74.0
0,0.0,0.0,0.0,0.0,0.0,70.0,85.0,87.0,78.0,73.0,61.0,59.0,74.0,78.0,64.0,61.0,84.0,80.0
0,0.0,0.0,0.0,0.0,0.0,69.0,94.0,93.0,87.0,62.0,63.0,66.0,79.0,69.0,44.0,63.0,96.0,41.0
0,0.0,0.0,9.0,0.0,0.0,69.0,86.0,88.0,85.0,55.0,75.0,55.0,64.0,75.0,63.0,75.0,94.0,67.0
0,0.0,0.0,10.0,0.0,0.0,69.0,89.0,89.0,81.0,56.0,61.0,57.0,70.0,77.0,67.0,61.0,93.0,67.0
0,0.0,0.0,18.0,0.0,0.0,69.0,87.0,92.0,90.0,50.0,64.0,76.0,71.0,76.0,80.0,64.0,92.0,47.0
