Last Name,First Name,College/Univ,Round,Pick,Draft Class,Position,PhotoID,Player Assets ID,CommID,PresID,PLPO,Height,Weight,From,To,AP1,PB,St,wAV,League,Race,Hometown,Home State,Wiki_Image_URL,PFR_Image_URL,isHOF
Haggan,Mario,Mississippi St.,7,228,2003,LB,,,,,,75.0,274.0,2003.0,2012.0,0.0,0.0,2.0,21.0,NFL,,,"Clarksdale, Mississippi",https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Mario_Haggan2.jpg/250px-Mario_Haggan2.jpg,,False
FitzSimmons,Casey,Carroll,UD,UD,2003,TE,,,,,,,,2003.0,,,,,,,,,,,,False
Floyd,Anthony,Louisville,UD,UD,2003,FS,,,,,,,,2003.0,,,,,,,,,,,,False
Romo,Tony,Eastern Illinois,UD,UD,2003,QB,2588.0,RomoTony_17083,,,plpo_RomoTony,,,2003.0,,,,,,,,,,,,False
Stuvaints,Russell,Youngstown State,UD,UD,2003,FS,,,,,,,,2003.0,,,,,,,,,,,,False
Heller,Will,Georgia Tech,UD,UD,2003,TE,,,,,,,,2003.0,,,,,,,,,,,,False
Hood,Roderick,Auburn,UD,UD,2003,CB,,,,,,,,2003.0,,,,,,,,,,,,False
Moorehead,Aaron,Illinois,UD,UD,2003,WR,,,,,,,,2003.0,,,,,,,,,,,,False
Banks,Brad,Iowa,UD,UD,2003,QB,,,,,,,,2003.0,,,,,,,,,,,,False
Frost,Derrick,Northern Iowa,UD,UD,2003,P,,,,,,,,2003.0,,,,,,,,,,,,False
Lopienski,Tom,Notre Dame,UD,UD,2003,FB,,,,,,,,2003.0,,,,,,,,,,,,False
Josue,Steve,Carson-Newman,7,257,2003,LB,,,,,,74.0,235.0,2003.0,2004.0,0.0,0.0,0.0,0.0,NFL,,,"Miami, Florida",https://upload.wikimedia.org/wikipedia/commons/1/1c/Steve_Josue.jpg,,False
Sanders,Antwoine,Utah,7,258,2003,DB,,,,,,74.0,202.0,2003.0,,0.0,0.0,0.0,,NFL,,,"Fayetteville, North",,,False
Marler,Seth,Tulane,UD,UD,2003,K,,,,,,,,2003.0,,,,,,,,,,,,False
Hanson,Joselio,Texas Tech,UD,UD,2003,CB,,,,,,,,2003.0,,,,,,,,,,,,False
Hughes,Joe,Army,UD,UD,2003,FB,,,,,,,,2003.0,,,,,,,,,,,,False
Worrell,Cameron,Fresno State,UD,UD,2003,SS,,,,,,,,2003.0,,,,,,,,,,,,False
Ware,Kevin,Washington,UD,UD,2003,TE,,,,,,,,2003.0,,,,,,,,,,,,False
Renner,Doug,Mich,UD,UD,2003,MLB,,,,,,,,2003.0,,,,,,,,,,,,False
Roberts,Terrell,Oregon State,UD,UD,2003,CB,,,,,,,,2003.0,,,,,,,,,,,,False
Urban,Jerheme,Trinity (TX),UD,UD,2003,WR,,,,,,,,2003.0,,,,,,,,,,,,False
Vines,Scottie,Wyoming,UD,UD,2003,WR,,,,,,,,2003.0,,,,,,,,,,,,False
Idonije,Israel,Manitoba,UD,UD,2003,RE,1578.0,,,,plpo_IdonijeIsrael,,,2003.0,,,,,,,,,,,,False
Jackson,Jamaal,Delaware State,UD,UD,2003,C,,,,,,,,2003.0,,,,,,,,,,,,False
Ephraim,Alonzo,Alabama,UD,UD,2003,C,,,,,,,,2003.0,,,,,,,,,,,,False
Leasuire,Matt,Ohio,UD,UD,2003,LG,,,,,,,,2003.0,,,,,,,,,,,,False
Smith,Shaun,South Carolina,UD,UD,2003,RE,,,,,,,,2003.0,,,,,,,,,,,,False
Wells,Ray,Arizona,UD,UD,2003,LOLB,,,,,,,,2003.0,,,,,,,,,,,,False
Rayburn,Sam,Tulsa,UD,UD,2003,DT,,,,,,,,2003.0,,,,,,,,,,,,False
Robinson,Travaris,Auburn,UD,UD,2003,MLB,,,,,,,,2003.0,,,,,,,,,,,,False
Goldberg,Adam,Wyoming,UD,UD,2003,RT,,,,,,,,2003.0,,,,,,,,,,,,False
Graham,Earnest,Florida,UD,UD,2003,RB,,,,,,,,2003.0,,,,,,,,,,,,False
Tucker,Torrin,Southern Miss,UD,UD,2003,LT,,,,,,,,2003.0,,,,,,,,,,,,False
Doss,Mike,Ohio St.,2,58,2003,DB,,,,,,70.0,207.0,2003.0,2008.0,0.0,0.0,3.0,17.0,NFL,,,"Canton, Ohio",,,False
McGee,Terrence,Northwestern St. (LA),4,111,2003,DB,,,,,,69.0,205.0,2003.0,2012.0,0.0,1.0,7.0,49.0,NFL,,,"Athens, Texas",,,False
Peek,Antwan,Cincinnati,3,67,2003,LB,,,,,,75.0,255.0,2003.0,2007.0,0.0,0.0,1.0,12.0,NFL,,,"Cincinnati, Ohio",,,False
Rogers,Charles,Michigan St.,1,2,2003,WR,,,,,,75.0,202.0,2003.0,2005.0,0.0,0.0,0.0,4.0,NFL,,,"Saginaw, Michigan",https://upload.wikimedia.org/wikipedia/en/thumb/6/64/Charles_Rogers_%28wide_receiver%29.jpeg/250px-Charles_Rogers_%28wide_receiver%29.jpeg,,False
Newman,Terence,Kansas St.,1,5,2003,DB,2242.0,,,,plpo_NewmanTerence,70.0,197.0,2003.0,2017.0,0.0,2.0,15.0,70.0,NFL,,,"Salina, Kansas",https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Terence_Newman.JPG/250px-Terence_Newman.JPG,,False
Tinoisamoa,Pisa,Hawaii,2,43,2003,LB,,,,,,73.0,230.0,2003.0,2010.0,0.0,0.0,7.0,35.0,NFL,,,"San Diego, California",,,False
Jacobs,Taylor,Florida,2,44,2003,WR,,,,,,72.0,198.0,2003.0,2007.0,0.0,0.0,0.0,2.0,NFL,,,"Tallahassee, Florida",,,False
Johnson,Bethel,Texas A&M,2,45,2003,WR,,,,,,71.0,200.0,2003.0,2006.0,0.0,0.0,0.0,8.0,NFL,,,"Dallas, Texas",,,False
Johnson,Jeremi,Western Kentucky,4,118,2003,FB,,,,,,71.0,275.0,2003.0,2009.0,0.0,0.0,4.0,4.0,NFL,,,"Louisville, Kentucky",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Jeremi_Johnson.jpg/250px-Jeremi_Johnson.jpg,,False
James,Bradie,LSU,4,103,2003,LB,,,,,,74.0,240.0,2003.0,2012.0,0.0,0.0,8.0,53.0,NFL,,,"Monroe, Louisiana",https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Brady_James_-_Race_For_The_Cure_09.jpg/250px-Brady_James_-_Race_For_The_Cure_09.jpg,,False
Wrighster,George,Oregon,4,104,2003,TE,,,,,,75.0,255.0,2003.0,2008.0,0.0,0.0,1.0,8.0,NFL,,,"Memphis, Tennessee",https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/George_F_Wrighster_III.jpg/250px-George_F_Wrighster_III.jpg,,False
Smith,Onterrio,Oregon,4,105,2003,RB,,,,,,,,2003.0,2004.0,0.0,0.0,0.0,14.0,NFL,,,"Sacramento, California",,,False
McDonald,Shaun,Arizona St.,4,106,2003,WR,,,,,,70.0,183.0,2003.0,2009.0,0.0,0.0,1.0,19.0,NFL,,,"Phoenix, Arizona",,,False
Scott,Bryan,Penn St.,2,55,2003,DB,,,,,,73.0,210.0,2003.0,2012.0,0.0,0.0,3.0,34.0,NFL,,,"Washington, D",https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Bryan_Scott.JPG/250px-Bryan_Scott.JPG,,False
Manuwai,Vince,Hawaii,3,72,2003,G,,,,,,74.0,333.0,2003.0,2010.0,0.0,0.0,7.0,49.0,NFL,,,"Honolulu, Hawaii",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Pro_Bowl_Clinic_2011_at_Kona_%285607106961%29_%28cropped%29.jpg/250px-Pro_Bowl_Clinic_2011_at_Kona_%285607106961%29_%28cropped%29.jpg,,False
Hunter,Wayne,Hawaii,3,73,2003,T,,,,,,77.0,318.0,2003.0,2012.0,0.0,0.0,1.0,13.0,NFL,,,"Honolulu, Hawaii",,,False
Smith,Musa,Georgia,3,77,2003,RB,,,,,,72.0,232.0,2003.0,2007.0,0.0,0.0,0.0,6.0,NFL,,,"New Bloomfield, Pennsylvania",https://upload.wikimedia.org/wikipedia/commons/f/ff/Musa_Smith_2006-11-26.jpg,,False
Peterson,Kenny,Ohio St.,3,79,2003,DT,,,,,,75.0,300.0,2003.0,2009.0,0.0,0.0,1.0,11.0,NFL,,,"Canton, Ohio",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Kenny_Peterson.JPG/250px-Kenny_Peterson.JPG,,False
Harris,Kwame,Stanford,1,26,2003,T,,,,,,79.0,320.0,2003.0,2008.0,0.0,0.0,3.0,22.0,NFL,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Kwame_Harris_in_2008_with_Raiders.JPG/250px-Kwame_Harris_in_2008_with_Raiders.JPG,,False
Johnson,Larry,Penn St.,1,27,2003,RB,,,,,,73.0,235.0,2003.0,2011.0,1.0,2.0,4.0,51.0,NFL,,,"State College, Pennsylvania",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Larry_Johnson_KC_Chiefs.jpg/250px-Larry_Johnson_KC_Chiefs.jpg,,False
Woolfolk,Andre,Oklahoma,1,28,2003,DB,,,,,,73.0,197.0,2003.0,2006.0,0.0,0.0,0.0,6.0,NFL,,,"Denver, Colorado",,,False
Suggs,Lee,Virginia Tech,4,115,2003,RB,,,,,,72.0,210.0,2003.0,2006.0,0.0,0.0,0.0,8.0,NFL,,,"Roanoke, Virginia",,,False
White,Dewayne,Louisville,2,64,2003,DE,,,,,,74.0,273.0,2003.0,2009.0,0.0,0.0,2.0,24.0,NFL,,,"Marbury, Alabama",,,False
Washington,Kelley,Tennessee,3,65,2003,WR,,,,,,75.0,217.0,2003.0,2010.0,0.0,0.0,0.0,13.0,NFL,,,"Stephens City, Virginia",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/KelleyWashington_BaltimoreRavens.jpg/250px-KelleyWashington_BaltimoreRavens.jpg,,False
Bailey,Boss,Georgia,2,34,2003,LB,,,,,,75.0,232.0,2003.0,2008.0,0.0,0.0,4.0,22.0,NFL,,,"Folkston, Georgia",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Boss_bailey.jpg/250px-Boss_bailey.jpg,,False
Tillman,Charles,Louisiana,2,35,2003,DB,2971.0,,,,plpo_legends_TillmanCharles,74.0,210.0,2003.0,2015.0,1.0,2.0,11.0,66.0,NFL,,,"Chicago, Illinois",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Charles_tillman_2016.jpg/250px-Charles_tillman_2016.jpg,,False
Johnson,Bryant,Penn St.,1,17,2003,WR,,,,,,75.0,212.0,2003.0,2011.0,0.0,0.0,4.0,26.0,NFL,,,"Baltimore, Maryland",https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Bryant_Johnson_on_field_pregame_at_Eagles_at_49ers_10-12-08.JPG/250px-Bryant_Johnson_on_field_pregame_at_Eagles_at_49ers_10-12-08.JPG,,False
Pace,Calvin,Wake Forest,1,18,2003,DE,2329.0,,,,plpo_PaceCalvin,76.0,265.0,2003.0,2015.0,0.0,0.0,10.0,61.0,NFL,,,"Detroit, Michigan",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Calvin_Pace_2011.JPG/250px-Calvin_Pace_2011.JPG,,False
Boller,Kyle,California,1,19,2003,QB,,,,,,75.0,220.0,2003.0,2011.0,0.0,0.0,4.0,16.0,NFL,,,"Burbank, California",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Kyle_Boller.JPG/250px-Kyle_Boller.JPG,,False
Stinchcomb,Jon,Georgia,2,37,2003,T,,,,,,77.0,315.0,2003.0,2010.0,0.0,1.0,5.0,45.0,NFL,,,"Atlanta, Georgia",https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/100401-N-0696M-202_Jon_Stinchcomb_%28cropped%29.jpg/250px-100401-N-0696M-202_Jon_Stinchcomb_%28cropped%29.jpg,,False
Joppru,Bennie,Michigan,2,41,2003,TE,,,,,,77.0,260.0,2003.0,2007.0,0.0,0.0,0.0,0.0,NFL,,,"Dickinson, North",,,False
Joseph,William,Miami (FL),1,25,2003,DT,,,,,,77.0,310.0,2003.0,2009.0,0.0,0.0,1.0,11.0,NFL,,,"Miami, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/William_Joseph_%28American_football%29.JPG/250px-William_Joseph_%28American_football%29.JPG,,False
Calico,Tyrone,Middle Tenn. St.,2,60,2003,WR,,,,,,76.0,223.0,2003.0,2005.0,0.0,0.0,0.0,5.0,NFL,,,"Orange County, California",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Tyrone_Calico.jpg/250px-Tyrone_Calico.jpg,,False
Smith,L.J.,Rutgers,2,61,2003,TE,,,,,,75.0,258.0,2003.0,2009.0,0.0,0.0,4.0,21.0,NFL,,,"Highland Park, New",https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/L.J._Smith.jpg/250px-L.J._Smith.jpg,,False
Van Buren,Courtney,Ark-Pine Bluff,3,80,2003,T,,,,,,79.0,250.0,2003.0,2004.0,0.0,0.0,1.0,3.0,NFL,,,"Louis, Missouri",,,False
Barnett,Nick,Oregon St.,1,29,2003,LB,2463.0,,,,plpo_legends_BarnettNick,74.0,228.0,2003.0,2013.0,0.0,0.0,9.0,60.0,NFL,,,"Fontana, California",https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Nick_Barnett_%285257360%29_%28cropped%29.jpg/250px-Nick_Barnett_%285257360%29_%28cropped%29.jpg,,False
Scott,Ian,Florida,4,116,2003,DT,,,,,,75.0,302.0,2003.0,2009.0,0.0,0.0,3.0,22.0,NFL,,,"Greenville, South",,,False
Klecko,Dan,Temple,4,117,2003,DT,,,,,,71.0,275.0,2003.0,2008.0,0.0,0.0,0.0,8.0,NFL,,,"Chester, Pennsylvania",,,False
Brayton,Tyler,Colorado,1,32,2003,DE,,,,,,78.0,280.0,2003.0,2011.0,0.0,0.0,6.0,40.0,NFL,,,"Richland, Washington",https://upload.wikimedia.org/wikipedia/commons/9/92/Tyler_Brayton_in_2006_game_vs_Chargers.jpg,,False
Polamalu,Troy,USC,1,16,2003,DB,4829.0,polamaluTroy_16548,,,plpo_PolamaluTroy,,,2003.0,2014.0,4.0,8.0,10.0,96.0,NFL,,,,,,False
Thompson,Chaun,West Texas A&M,2,52,2003,LB,,,,,,74.0,250.0,2003.0,2009.0,0.0,0.0,2.0,17.0,NFL,,,"Mount Pleasant, Texas",,,False
Hobson,Victor,Michigan,2,53,2003,LB,,,,,,74.0,254.0,2003.0,2008.0,0.0,0.0,4.0,26.0,NFL,,,"Mount Laurel, New",,,False
Mathis,Robert,Alabama A&M,5,138,2003,DE,2002.0,,,,plpo_legends_MathisRobert,74.0,245.0,2003.0,2016.0,1.0,5.0,9.0,67.0,NFL,,,"Atlanta, Georgia",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Robert_Mathis_2016.JPG/250px-Robert_Mathis_2016.JPG,,False
Strickland,Donald,Colorado,3,90,2003,DB,,,,,,70.0,185.0,2003.0,2011.0,0.0,0.0,0.0,12.0,NFL,,,"San Francisco, California",https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Donald_Strickland_2011.JPG/250px-Donald_Strickland_2011.JPG,,False
Griffin,Quentin,Oklahoma,4,108,2003,RB,,,,,,67.0,195.0,2003.0,2004.0,0.0,0.0,0.0,6.0,NFL,,,"Houston, Texas",https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png,,False
Johnson,Jarret,Alabama,4,109,2003,DE,,,,,,75.0,260.0,2003.0,2014.0,0.0,0.0,9.0,55.0,NFL,,,"Cedar Key, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Jarret_Johnson.jpg/250px-Jarret_Johnson.jpg,,False
Crowell,Angelo,Virginia,3,94,2003,LB,,,,,,73.0,246.0,2003.0,2007.0,0.0,0.0,3.0,18.0,NFL,,,"Salem, North",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Robert_Royal_and_Angelo_Crowell.jpg/250px-Robert_Royal_and_Angelo_Crowell.jpg,,False
Moorehead,Kindal,Alabama,5,145,2003,DT,,,,,,74.0,285.0,2003.0,2008.0,0.0,0.0,1.0,14.0,NFL,,,"Memphis, Tennessee",,,False
Wilhelm,Matt,Ohio St.,4,112,2003,LB,,,,,,76.0,245.0,2003.0,2010.0,0.0,0.0,1.0,18.0,NFL,,,"Oberlin, Ohio",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Matt_Wilhelm_at_49ers_training_camp_2010-08-11_2.JPG/250px-Matt_Wilhelm_at_49ers_training_camp_2010-08-11_2.JPG,,False
Williams,Brett,Florida St.,4,113,2003,T,,,,,,77.0,321.0,2003.0,2004.0,0.0,0.0,0.0,0.0,NFL,,,"Kissimmee, Florida",,,False
Kiel,Terrence,Texas A&M,2,62,2003,DB,,,,,,71.0,207.0,2003.0,2006.0,0.0,0.0,3.0,17.0,NFL,,,"Lufkin, Texas",https://upload.wikimedia.org/wikipedia/en/thumb/8/87/Terrence_Kiel.jpg/250px-Terrence_Kiel.jpg,,False
Scifres,Mike,Western Illinois,5,149,2003,P,2670.0,,,,plpo_ScifresMike,74.0,215.0,2003.0,2015.0,0.0,0.0,0.0,23.0,NFL,,,"Metairie, Louisiana",https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Mike_Scifres-Aug-2-08-Practice.jpg/250px-Mike_Scifres-Aug-2-08-Practice.jpg,,False
Johnson,Todd,Florida,4,100,2003,DB,,,,,,73.0,202.0,2003.0,2009.0,0.0,0.0,1.0,13.0,NFL,,,"Sarasota, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Packvbears.jpg/250px-Packvbears.jpg,,False
Williams,Domanick,LSU,4,101,2003,RB,,,,,,,,2003.0,2005.0,0.0,0.0,3.0,33.0,NFL,,,,,,False
Lehan,Michael,Minnesota,5,152,2003,DB,,,,,,72.0,200.0,2003.0,2008.0,0.0,0.0,1.0,9.0,NFL,,,"Hopkins, Minnesota",,,False
Bates,Solomon,Arizona St.,4,135,2003,LB,,,,,,73.0,243.0,2003.0,2004.0,0.0,0.0,0.0,2.0,NFL,,,"Culver City, California",,,False
Manning,Ricky,UCLA,3,82,2003,DB,,,,,,69.0,193.0,2003.0,2008.0,0.0,0.0,1.0,22.0,NFL,,,"Fresno, California",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Ricky_Manning_Jr_in_2007.jpg/250px-Ricky_Manning_Jr_in_2007.jpg,,False
Crocker,Chris,Marshall,3,84,2003,DB,,,,,,71.0,200.0,2003.0,2013.0,0.0,0.0,7.0,42.0,NFL,,,"Norfolk, Virginia",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Chris_Crocker_%28American_football%29.JPG/250px-Chris_Crocker_%28American_football%29.JPG,,False
Boldin,Anquan,Florida St.,2,54,2003,WR,2258.0,boldinanquan,,,plpo_BoldinAnquan,73.0,220.0,2003.0,2016.0,0.0,3.0,14.0,86.0,NFL,,,"Pahokee, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Anquan_boldin_superbowl_victory.jpg/250px-Anquan_boldin_superbowl_victory.jpg,,False
Burleson,Nate,Nevada,3,71,2003,WR,616.0,,,,plpo_BurlesonNate,72.0,198.0,2003.0,2013.0,0.0,0.0,9.0,45.0,NFL,,,"Calgary, Alberta",https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/2025_FOS_Today_Interview_-_Nate_Burleson_%28cropped%29.png/250px-2025_FOS_Today_Interview_-_Nate_Burleson_%28cropped%29.png,,False
Faine,Jeff,Notre Dame,1,21,2003,C,,,,,,75.0,291.0,2003.0,2012.0,0.0,0.0,8.0,45.0,NFL,,,"Milwaukie, Oregon",https://upload.wikimedia.org/wikipedia/commons/8/84/Jeff_Faine_Saints.jpg,,False
McGahee,Willis,Miami (FL),1,23,2003,RB,,,,,,72.0,235.0,2003.0,2013.0,0.0,2.0,7.0,56.0,NFL,,,"Miami, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Willis_McGahee.jpg/250px-Willis_McGahee.jpg,,False
Wand,Seth,NW Missouri St.,3,75,2003,T,,,,,,79.0,330.0,2003.0,2008.0,0.0,0.0,1.0,10.0,NFL,,,"Springfield, Missouri",,,False
Jackson,Alonzo,Florida St.,2,59,2003,LB,,,,,,76.0,268.0,2003.0,2005.0,0.0,0.0,0.0,2.0,NFL,,,"Americus, Georgia",,,False
Fargas,Justin,USC,3,96,2003,FB,,,,,,73.0,220.0,2003.0,2009.0,0.0,0.0,2.0,20.0,NFL,,,"Encino, California",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Justin_Fargas_2009.JPG/250px-Justin_Fargas_2009.JPG,,False
Simms,Chris,Texas,3,97,2003,QB,,,,,,76.0,230.0,2003.0,2009.0,0.0,0.0,1.0,8.0,NFL,,,"Franklin Lakes, New",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Simms_autograph_session.jpg/250px-Simms_autograph_session.jpg,,False
Eason,Nick,Clemson,4,114,2003,DT,,,,,,75.0,305.0,2003.0,2012.0,0.0,0.0,0.0,16.0,NFL,,,"Lyons, Georgia",https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png,,False
Johnson,Teyo,Stanford,2,63,2003,TE,,,,,,79.0,260.0,2003.0,2005.0,0.0,0.0,0.0,2.0,NFL,,,"White Rock, British",,,False
Walters,Matt,Miami (FL),5,150,2003,DE,,,,,,77.0,272.0,2003.0,2003.0,0.0,0.0,0.0,1.0,NFL,,,"Melbourne, Florida",,,False
Sobieski,Ben,Iowa,5,151,2003,T,,,,,,77.0,307.0,2003.0,2003.0,0.0,0.0,0.0,0.0,NFL,,,"Saint Paul, Minnesota",,,False
Redding,Cory,Texas,3,66,2003,DE,2497.0,,,,plpo_ReddingCory,76.0,318.0,2003.0,2015.0,0.0,0.0,10.0,54.0,NFL,,,"Houston, Texas",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Cory_Redding.JPG/250px-Cory_Redding.JPG,,False
Pierce,Terry,Kansas St.,2,51,2003,LB,,,,,,73.0,251.0,2003.0,2004.0,0.0,0.0,0.0,1.0,NFL,,,"Fort Worth, Texas",,,False
Whitley,Taylor,Texas A&M,3,87,2003,G,,,,,,76.0,315.0,2003.0,2005.0,0.0,0.0,1.0,4.0,NFL,,,"Baytown, Texas",https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png,,False
Ragone,Dave,Louisville,3,88,2003,QB,,,,,,75.0,221.0,2003.0,2003.0,0.0,0.0,0.0,1.0,NFL,,,"Middleburg Heights, Ohio",https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Dave_Ragone_2021.jpg/250px-Dave_Ragone_2021.jpg,,False
Garrett,Kevin,SMU,5,172,2003,DB,,,,,,70.0,194.0,2003.0,2006.0,0.0,0.0,0.0,2.0,NFL,,,"San Benito, Texas",,,False
Babers,Roderick,Texas,4,123,2003,DB,,,,,,,,2003.0,2004.0,0.0,0.0,0.0,0.0,NFL,,,,,,False
Pagel,Derek,Iowa,5,140,2003,DB,,,,,,73.0,208.0,2003.0,2004.0,0.0,0.0,0.0,1.0,NFL,,,"Plainfield, Iowa",,,False
Pontbriand,Ryan,Rice,5,142,2003,C,,,,,,74.0,255.0,2003.0,2011.0,0.0,2.0,0.0,18.0,NFL,,,"Houston, Texas",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Pontbriand.JPG/250px-Pontbriand.JPG,,False
Long,Rien,Washington St.,4,126,2003,DT,,,,,,78.0,300.0,2003.0,2005.0,0.0,0.0,0.0,5.0,NFL,,,"Los Angeles, California",,,False
Wells,Reggie,Clarion,6,177,2003,G,,,,,,76.0,318.0,2003.0,2012.0,0.0,0.0,6.0,40.0,NFL,,,"South Park Township, Pennsylvania",,,False
Franklin,Aubrayo,Tennessee,5,146,2003,DT,1165.0,,,,plpo_FranklinAubrayo,73.0,320.0,2003.0,2013.0,0.0,0.0,7.0,42.0,NFL,,,"Johnson City, Tennessee",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Aubrayo_Franklin_9-7-08.jpg/250px-Aubrayo_Franklin_9-7-08.jpg,,False
Lee,James,South Carolina State,UD,UD,2008,LT,,,,,,,,2008.0,,,,,,,,,,,,False
Weathersby,Dennis,Oregon St.,4,98,2003,DB,,,,,,73.0,204.0,2003.0,2003.0,0.0,0.0,0.0,0.0,NFL,,,"Glendora, California",,,False
Sapp,Gerome,Notre Dame,6,182,2003,DB,,,,,,73.0,216.0,2003.0,2007.0,0.0,0.0,0.0,6.0,NFL,,,"Houston, Texas",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Gerome_Sapp.jpg/250px-Gerome_Sapp.jpg,,False
Toefield,LaBrandon,LSU,4,132,2003,RB,,,,,,71.0,235.0,2003.0,2007.0,0.0,0.0,0.0,5.0,NFL,,,"Independence, Louisiana",,,False
King,Austin,Northwestern,4,133,2003,C,,,,,,75.0,288.0,2003.0,2006.0,0.0,0.0,0.0,3.0,NFL,,,"Cincinnati, Ohio",,,False
Bridges,Jeremy,Southern Miss,6,185,2003,G,,,,,,77.0,318.0,2003.0,2012.0,0.0,0.0,2.0,23.0,NFL,,,"Fort Wayne, Indiana",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Jeremy_Bridges.jpg/250px-Jeremy_Bridges.jpg,,False
Tolver,J.R.,San Diego St.,5,169,2003,WR,,,,,,,,2003.0,,0.0,0.0,0.0,,NFL,,,,,,False
Abdullah,Khalid,Mars Hill,5,136,2003,LB,,,,,,74.0,227.0,2003.0,2003.0,0.0,0.0,0.0,1.0,NFL,,,"Jacksonville, Florida",,,False
Holt,Terrence,North Carolina St.,5,137,2003,DB,,,,,,74.0,204.0,2003.0,2008.0,0.0,0.0,3.0,18.0,NFL,,,"Gibsonville, North",,,False
Williams,Andrew,Miami (FL),3,89,2003,DE,,,,,,74.0,280.0,2003.0,2004.0,0.0,0.0,0.0,1.0,NFL,,,"Tampa, Florida",,,False
Groce,DeJuan,Nebraska,4,107,2003,DB,,,,,,70.0,191.0,2003.0,2006.0,0.0,0.0,1.0,10.0,NFL,,,"Garfield Heights, Ohio",,,False
Umenyiora,Osi,Troy,2,56,2003,DE,4840.0,,,,plpo_UmenyioraOsi,75.0,255.0,2003.0,2014.0,1.0,2.0,6.0,63.0,NFL,,,"London, England",https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Osi_Umenyiora.jpg/250px-Osi_Umenyiora.jpg,,False
Adams,Anthony,Penn St.,2,57,2003,DT,,,,,,72.0,310.0,2003.0,2011.0,0.0,0.0,4.0,33.0,NFL,,,"Detroit, Michigan",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Anthony_Adams.jpg/250px-Anthony_Adams.jpg,,False
Wallace,Seneca,Iowa St.,4,110,2003,QB,,,,,,71.0,205.0,2003.0,2013.0,0.0,0.0,1.0,14.0,NFL,,,"Sacramento, California",https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Seneca_Wallace_2012.jpg/250px-Seneca_Wallace_2012.jpg,,False
McMullen,Billy,Virginia,3,95,2003,WR,,,,,,76.0,215.0,2003.0,2008.0,0.0,0.0,0.0,5.0,NFL,,,"Richmond, Virginia",,,False
McNeal,Bryant,Clemson,4,128,2003,DE,,,,,,,,2003.0,,0.0,0.0,0.0,,NFL,,,"Swansea, South",,,False
