Last Name,First Name,College/Univ,Round,Pick,Draft Class,Position,Jersey,PhotoID,Player Assets ID,CommID,PLPO,Height,Weight,From,To,AP1,PB,St,wAV,League,Race,Home State,Wiki_Image_URL,PFR_Image_URL,isHOF
Dieterich,Chris,North Carolina St.,6,140,1980,LT,,,,,,75,262,1980,1986,0,0,3,29,NFL,,"Freeport, New",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Dieterich_Rookie_1980.jpg/250px-Dieterich_Rookie_1980.jpg,,FALSE
Heath,Jo,Pittsburgh,6,141,1980,CB,,,,,,,,1980,1987,0,0,0,2,NFL,,,,,FALSE
Acker,Bill,Texas,6,142,1980,DT,,,,,,75,255,1980,1987,0,0,0,6,NFL,,"Freer, Texas",,,FALSE
Swanke,Karl,Boston Col.,6,143,1980,LT,,,,,,78,257,1980,1986,0,0,5,30,NFL,,"Elmhurst, Illinois",,,FALSE
Foote,Chris,USC,6,144,1980,C,,,,,,75,256,1980,1990,0,0,0,10,NFL,,"Louisville, Kentucky",,,FALSE
Brunner,Scott,Delaware,6,145,1980,QB,,,,,,77,205,1980,1985,0,0,2,17,NFL,,"Sellersville, Pennsylvania",https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Scott_Brunner_Podium.jpg/250px-Scott_Brunner_Podium.jpg,,FALSE
Davis,Mike,Colorado,6,146,1980,CB,28,7074,davisMike_10852,2405,plpo_DavisMike,75,203,1980,,0,0,0,,NFL,7,"Berkeley, California",https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Mike_Davis_2021.jpg/250px-Mike_Davis_2021.jpg,,FALSE
Garcia,Bubba,Texas-El Paso,6,147,1980,WR,,,,,,71,185,1980,1981,0,0,0,0,NFL,,"New Braunfels, Texas",,,FALSE
Yakavonis,Ray,East Stroudsburg,6,148,1980,DT,,,,,,76,250,1980,1983,0,0,0,1,NFL,,"Barre, Pennsylvania",,,FALSE
Visger,George,Colorado,6,149,1980,DT,,,,,,76,250,1980,1980,0,0,0,0,NFL,,"Stockton, California",https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/George_Visger_-_B.R.A.I.N..jpg/250px-George_Visger_-_B.R.A.I.N..jpg,,FALSE
Boyd,Lester,Kentucky,6,150,1980,MLB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Harrington,LaRue,Norfolk St.,6,151,1980,HB,,,,,,72,210,1980,1980,0,0,0,0,NFL,,"Norfolk, Virginia",,,FALSE
Schremp,Tom,Wisconsin,6,152,1980,LE,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
McNeal,Mark,Idaho,6,153,1980,LE,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Guman,Mike,Penn St.,6,154,1980,HB,,,,,,74,216,1980,1988,0,0,4,24,NFL,,"Bethlehem, Pennsylvania",,,FALSE
Bell,Farley,Cincinnati,6,155,1980,MLB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Guess,Mike,Ohio St.,6,156,1980,CB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Bishop,Keith,Baylor,6,157,1980,LG,,,,,,75,260,1980,1989,0,2,6,45,NFL,,"La Jolla, California",,,FALSE
Byrd,Eugene,Michigan St.,6,158,1980,WR,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Melontree,Andrew,Baylor,6,159,1980,MLB,,,,,,76,228,1980,1980,0,0,0,2,NFL,,"Tyler, Texas",,,FALSE
Brown,Preston,Vanderbilt,6,160,1980,WR,52,6366,,2011,plpo_BrownPreston,70,184,1980,1984,0,0,0,2,NFL,7,"Nashville, Tennessee",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Preston_Brown_%28linebacker%29.JPG/250px-Preston_Brown_%28linebacker%29.JPG,https://www.pro-football-reference.com/req/20230307/images/headshots/BrowPr00_2019.jpg,FALSE
Murtha,Greg,Minnesota,6,161,1980,LT,,,,,,78,268,1980,1982,0,0,0,0,NFL,,"Minneapolis, Minnesota",,,FALSE
Newsome,Timmy,Winston-Salem St.,6,162,1980,HB,,,,,,73,232,1980,1988,0,0,4,22,NFL,,"Ahoskie, North",,,FALSE
Hamilton,Wayne,Alabama,6,163,1980,MLB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Heater,Larry,Arizona,6,164,1980,HB,,,,,,71,205,1980,1983,0,0,0,3,NFL,,"Cincinnati, Ohio",,,FALSE
Ilkin,Tunch,Indiana St.,6,165,1980,LT,,,,,,75,263,1980,1993,0,2,10,59,NFL,,"Istanbul, Turkey",https://upload.wikimedia.org/wikipedia/commons/0/04/Tunch_ilkin_thumb.png,,FALSE
Murray,Eddie,Tulane,7,166,1980,K,2,,,,,70,177,1980,2000,1,2,0,44,NFL,,"Halifax, Nova",,,FALSE
Simpkins,Ron,Michigan,7,167,1980,MLB,,,,,,73,235,1980,1988,0,0,2,14,NFL,,"Detroit, Michigan",,,FALSE
Johnson,Gary Don,Baylor,7,168,1980,DT,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Aydelette,Buddy,Alabama,7,169,1980,LT,,,,,,76,256,1980,1987,0,0,0,4,NFL,,"Mobile, Alabama",,,FALSE
Roberts,Wes,TCU,7,170,1980,LE,,,,,,78,253,1980,1980,0,0,0,0,NFL,,"Dodge City, Kansas",,,FALSE
Apuna,Ben,Arizona St.,7,171,1980,MLB,,,,,,73,222,1980,1980,0,0,0,2,NFL,,"Honolulu, Hawaii",,,FALSE
Smith,Mike,Grambling St.,7,172,1980,WR,51,,,,,70,194,1980,1980,0,0,0,0,NFL,,"Bastrop, Louisiana",https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Mike_Smith_LB.jpg/250px-Mike_Smith_LB.jpg,,FALSE
Barnwell,Malcolm,Virginia Union,7,173,1980,WR,,,,,,71,184,1980,1985,0,0,3,20,NFL,,"Charleston, South",,,FALSE
Johnson,Henry,Georgia Tech,7,174,1980,MLB,,,,,,73,235,1980,1983,0,0,0,3,NFL,,"Wrens, Georgia",,,FALSE
Loewen,Chuck,South Dakota St.,7,175,1980,LT,,,,,,75,263,1980,1984,0,0,0,7,NFL,,"Mountain Lake, Minnesota",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Chuck_Loewen_1984.jpg/250px-Chuck_Loewen_1984.jpg,,FALSE
Collins,Kirk,Baylor,7,176,1980,CB,,,,,,71,182,1980,1983,0,0,0,5,NFL,,"San Antonio, Texas",,,FALSE
Morucci,Mike,Bloomsburg,7,177,1980,HB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Batton,Bobby,UNLV,7,178,1980,HB,,,,,,71,185,1980,1980,0,0,0,0,NFL,,"Yazoo City, Mississippi",,,FALSE
Hebert,Bud,Oklahoma,7,179,1980,CB,,,,,,,,1980,1980,0,0,0,2,NFL,,,,,FALSE
Kearns,Tom,Kentucky,7,180,1980,LG,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Linnin,Chris,Washington,7,181,1980,LE,,,,,,76,255,1980,1980,0,0,0,1,NFL,,"Pasadena, California",,,FALSE
Bradshaw,Craig,Utah St.,7,182,1980,QB,,,,,,77,215,1980,1980,0,0,0,0,NFL,,"Shreveport, Louisiana",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Craig_Bradshaw.jpg/250px-Craig_Bradshaw.jpg,,FALSE
Tolbert,Emanuel,SMU,7,183,1980,WR,,,,,,,,1980,,0,0,0,,NFL,,"Little Rock, Arkansas",,,FALSE
Havekost,John,Nebraska,7,184,1980,LG,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Rose,Joe,California,7,185,1980,TE,,,,,,75,228,1980,1987,0,0,0,15,NFL,,"Marysville, California",,,FALSE
Leonard,Jim,Santa Clara,7,186,1980,LG,,,,,,,,1980,1986,0,0,0,13,NFL,,,,,FALSE
Jones,Melvin,Houston,7,187,1980,LG,,,,,,74,260,1980,1981,0,0,1,6,NFL,,"Houston, Texas",,,FALSE
Ward,Terrell,San Diego St.,7,188,1980,CB,,,,,,70,200,1980,,0,0,0,,NFL,,,,,FALSE
Brown,Lester,Clemson,7,189,1980,HB,,,,,,71,178,1980,,0,0,0,,NFL,,"Myrtle Beach, South",,,FALSE
Leverett,Bennie,Bethune-Cookman,7,190,1980,HB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Dodds,Stuart,Montana St.,7,191,1980,P,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Ellis,Gerry,Missouri,7,192,1980,HB,,,,,,71,221,1980,1986,0,0,5,44,NFL,,"Columbia, Missouri",,,FALSE
Johnson,Nate,Hillsdale,7,193,1980,WR,,,,,,71,192,1980,1980,0,0,0,0,NFL,,"Petersburg, Florida",,,FALSE
Hill,Kenny,Yale,8,194,1980,CB,,,,,,72,194,1980,1989,0,0,4,28,NFL,,"Oak Grove, Louisiana",,,FALSE
Walter,Ken,Texas Tech,8,195,1980,LT,13,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Lyles,Mark,Florida St.,8,196,1980,HB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Coleman,Don,Oregon,8,197,1980,WR,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Branch,Dupree,Colorado St.,8,198,1980,CB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Smith,Tim,Oregon St.,8,199,1980,CB,93,10737,,15220,plpo_SmithTim,74,201,1980,1986,0,0,0,,NFL,7,"Tucson, Arizona",,,FALSE
Harris,Ken,Alabama,8,200,1980,HB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Richardson,Al,Georgia Tech,8,201,1980,MLB,,,,,,74,211,1980,1985,0,0,5,34,NFL,,"Abbeville, Alabama",,,FALSE
Krueger,Todd,Northern Michigan,8,202,1980,QB,,,,,,76,260,1980,,0,0,0,,NFL,,"Stoughton, Wisconsin",,,FALSE
Stepney,Sam,Boston Univ.,8,203,1980,MLB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Minor,Vic,La-Monroe,8,204,1980,CB,,,,,,72,198,1980,1981,0,0,0,1,NFL,,"Shreveport, Louisiana",,,FALSE
Dziama,Jeff,Boston Col.,8,205,1980,MLB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Evans,Chuck,Stanford,8,206,1980,MLB,29,,,,,73,240,1980,1981,0,0,0,2,NFL,,"Augusta, Georgia",,,FALSE
Cosgrove,Jack,Pacific,8,207,1980,C,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
House,Mike,Pacific,8,208,1980,TE,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Copeland,Jeff,Texas Tech,8,209,1980,MLB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Leopold,Bobby,Notre Dame,8,210,1980,MLB,,,,,,73,215,1980,1986,0,0,1,15,NFL,,"Port Arthur, Texas",,,FALSE
Hudson,Grant,Virginia,8,211,1980,DT,,,,,,,,1980,,0,0,0,,NFL,,"Eaton Township, Lorain",https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/GrantMHudson.jpg/250px-GrantMHudson.jpg,,FALSE
Allen,Jeff,UC Davis,8,212,1980,CB,71,5020,,11498,plpo_AllenJeff,71,185,1980,1982,0,0,1,6,NFL,7,"Richmond, Indiana",https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Jeff_Allen_%28American_football%29.JPG/250px-Jeff_Allen_%28American_football%29.JPG,,FALSE
Goddard,Derrick,Drake,8,213,1980,CB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Woodley,David,LSU,8,214,1980,QB,,,,,,74,204,1980,1985,0,0,3,34,NFL,,"Shreveport, Louisiana",,,FALSE
Clark,Randy,Northern Illinois,8,215,1980,C,,,,,,75,260,1980,1987,0,0,4,27,NFL,,"Chicago, Illinois",,,FALSE
Savage,Larry,Michigan St.,8,216,1980,MLB,,,,,,74,225,1980,,0,0,0,,NFL,,"Connellsville, Pennsylvania",,,FALSE
Bailey,Harold,Oklahoma St.,8,217,1980,WR,,,,,,74,195,1980,1982,0,0,1,5,NFL,,"Houston, Texas",,,FALSE
Curcio,Mike,Temple,8,218,1980,MLB,,,,,,73,237,1980,1983,0,0,0,4,NFL,,"Hudson, New",,,FALSE
Sirmones,Curtis,North Alabama,8,219,1980,HB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Pettigrew,Tom,Eastern Illinois,8,220,1980,LT,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Walton,Ted,Connecticut,8,221,1980,CB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Jett,DeWayne,Hawaii,9,222,1980,WR,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Tuinei,Tom,Hawaii,9,223,1980,DT,,,,,,76,250,1980,1980,0,0,0,2,NFL,,"Oceanside, California",,,FALSE
Bright,Greg,Morehead St.,9,224,1980,CB,,,,,,72,208,1980,1981,0,0,1,9,NFL,,"Fort Campbell, Kentucky",,,FALSE
Mays,Stafford,Washington,9,225,1980,LE,,,,,,74,252,1980,1988,0,0,0,14,NFL,,"Lawrence, Kansas",,,FALSE
Saalfeld,Kelly,Nebraska,9,226,1980,C,,,,,,75,246,1980,1980,0,0,0,0,NFL,,"Columbus, Nebraska",,,FALSE
Bright,Mark,Temple,9,227,1980,HB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Keller,Glen,West Texas A&M,9,228,1980,C,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Wonsley,Otis,Alcorn St.,9,229,1980,HB,,,,,,70,214,1980,1985,0,0,0,1,NFL,,"Pascagoula, Mississippi",,,FALSE
Donovan,Tom,Penn St.,9,230,1980,WR,,,,,,71,179,1980,1980,0,0,0,0,NFL,,"Queens, New",,,FALSE
Davis,Kent,SE Missouri St.,9,231,1980,CB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Mosley,Dennis,Iowa,9,232,1980,HB,,,,,,70,180,1980,,0,0,0,,NFL,,"Birmingham, Alabama",,,FALSE
Mordica,Frank,Vanderbilt,9,233,1980,HB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Peters,Joe,Arizona St.,9,234,1980,DT,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Burget,Barry,Oklahoma,9,235,1980,MLB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Walt,Roy De,Texas-Arlington,9,236,1980,HB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Hartwig,Dan,California Lutheran,9,237,1980,QB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Swift,Jim,Iowa,9,238,1980,LT,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Goodspeed,Mark,Nebraska,9,239,1980,LT,,,,,,77,270,1980,1980,0,0,0,0,NFL,,"Kansas City, Kansas",,https://www.pro-football-reference.com/req/20230307/images/headshots/GoodMa00_2022.jpg,FALSE
Carter,Gerald,Texas A&M,9,240,1980,WR,,,,,,73,190,1980,1987,0,0,5,27,NFL,,"Bryan, Texas",,,FALSE
McCullough,Lawrence,Illinois,9,241,1980,WR,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Schonert,Turk,Stanford,9,242,1980,QB,,,,,,73,191,1980,1989,0,0,0,12,NFL,,"Torrance, California",,,FALSE
Bracelin,Greg,California,9,243,1980,MLB,,,,,,73,214,1980,1984,0,0,2,15,NFL,,"Lawrence, Kansas",,,FALSE
Harris,Ed,Bishop,9,244,1980,HB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Harris,Bob,Bowling Green,9,245,1980,LT,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Flowers,Jackie,Florida St.,9,246,1980,WR,,,,,,74,195,1980,,0,0,0,,NFL,,"Jacksonville, Florida",,,FALSE
Whitman,Steve,Alabama,9,247,1980,HB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Farmer,George,Southern,9,248,1980,WR,39,7689,,2748,plpo_FarmerGeorge,76,214,1980,1987,0,0,1,12,NFL,7,"Chattanooga, Tennessee",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Farmer_Ferragamo_Hill_Rams_1982_ATL.jpg/250px-Farmer_Ferragamo_Hill_Rams_1982_ATL.jpg,,FALSE
McCall,Ron,Ark-Pine Bluff,9,249,1980,WR,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Wilson,Woodrow,North Carolina St.,10,250,1980,CB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Henderson,Donnie,Utah St.,10,251,1980,CB,,,,,,,,1980,,0,0,0,,NFL,,"Baltimore, Maryland",,,FALSE
Vitiello,Sandro,Massachusetts,10,252,1980,K,,,,,,74,197,1980,1980,0,0,0,-1,NFL,,"Broccostella, Italy",,,FALSE
White,Jafus,Texas A&M-Kingsville,10,253,1980,CB,,,,,,,,1980,,0,0,0,,NFL,,"Cameron, Texas",,,FALSE
Stewart,Larry,Maryland,10,254,1980,LT,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Brown,Rush,Ball St.,10,255,1980,DT,,,,,,74,257,1980,1983,0,0,3,19,NFL,,"Laurinburg, North",,,FALSE
Sanford,Joe,Washington,10,256,1980,LT,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Bellamy,Walt,VMI,10,257,1980,CB,,,,,,83,225,1980,,0,0,0,,NFL,,"New Bern, North",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Walt_Bellamy_1972.JPG/250px-Walt_Bellamy_1972.JPG,,FALSE
Brown,Kenny,Nebraska,10,258,1980,WR,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Cater,Greg,Chattanooga,10,259,1980,P,,,,,,73,191,1980,1987,0,0,0,6,NFL,,"Grange, Georgia",,,FALSE
Bingham,Guy,Montana,10,260,1980,C,,,,,,75,255,1980,1993,0,0,1,23,NFL,,"Gunma Ken, Japan",,,FALSE
Martinovich,Rob,Notre Dame,10,261,1980,LT,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Webb,Tanya,Michigan St.,10,262,1980,LE,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Fidel,Kevin,San Diego St.,10,263,1980,C,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Carter,Walter,Florida St.,10,264,1980,LE,,,,,,76,276,1980,1987,0,0,0,0,NFL,,,,,FALSE
Essink,Ron,Grand Valley St.,10,265,1980,LT,,,,,,78,260,1980,1985,0,0,5,34,NFL,,"Zeeland, Michigan",,,FALSE
Daniel,Tom,Georgia Tech,10,266,1980,C,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Hawkins,Andy,Texas A&M-Kingsville,10,267,1980,MLB,,,,,,74,225,1980,1988,0,0,2,21,NFL,,"Bay City, Texas",,https://www.pro-football-reference.com/req/20230307/images/headshots/HawkAn00_2019.jpg,FALSE
Walker,Lewis,Utah,10,268,1980,HB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Stephens,Willie,Texas Tech,10,269,1980,CB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Seay,Virgil,Troy,10,270,1980,WR,,,,,,68,175,1980,1984,0,0,1,9,NFL,,"Moultrie, Georgia",,,FALSE
Lantz,Doug,Miami (OH),10,271,1980,C,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Long,Ben,South Dakota,10,272,1980,MLB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Teague,Matthew,Prairie View A&M,10,273,1980,LE,,,,,,77,240,1980,,0,0,0,,NFL,,"Cincinnati, Ohio",,,FALSE
Reaves,Billy,Morris Brown,10,274,1980,WR,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Davis,Brett,UNLV,10,275,1980,HB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Gruber,Bob,Pittsburgh,10,276,1980,LT,,,,,,,,1980,1987,0,0,0,0,NFL,,,,,FALSE
Fritz,Ken,Ohio St.,10,277,1980,LG,,,,,,75,238,1980,,0,0,0,,NFL,,"Ironton, Ohio",,,FALSE
Smith,Wayne,Purdue,11,278,1980,CB,,,,,,72,171,1980,1987,0,0,6,33,NFL,,"Chicago, Illinois",,,FALSE
Driscoll,Phil,Minnesota St.,11,279,1980,LE,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Whitley,Eddy,Kansas St.,11,280,1980,TE,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Alexis,Alton,Tulane,11,281,1980,WR,,,,,,72,184,1980,1980,0,0,0,0,NFL,,"New Iberia, Louisiana",,https://www.pro-football-reference.com/req/20230307/images/headshots/AlexAl00_2019.jpg,FALSE
Brown,Delrick,Houston,11,282,1980,CB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Skiles,Ricky,Louisville,11,283,1980,MLB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Babb,Mike,Oklahoma,11,284,1980,CB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Bernish,Steve,South Carolina,11,285,1980,LE,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Gordon,Joe,Grambling St.,11,286,1980,DT,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Markham,Dale,North Dakota,11,287,1980,LT,,,,,,80,280,1980,1981,0,0,0,0,NFL,,"Whitewater, Wisconsin",,,FALSE
Harrell,Sam,East Carolina,11,288,1980,HB,,,,,,74,217,1980,1987,0,0,0,0,NFL,,"Ahoskie, North",,,FALSE
Woodard,George,Texas A&M,11,289,1980,HB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Zachery,James,Texas A&M,11,290,1980,MLB,,,,,,74,245,1980,,0,0,0,,NFL,,"Midland, Texas",https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/James_Zachery.JPG/250px-James_Zachery.JPG,,FALSE
Massey,Mike,Arkansas,11,291,1980,MLB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Ena,Tali,Washington St.,11,292,1980,HB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Hubach,Mike,Kansas,11,293,1980,P,,,,,,70,185,1980,1981,0,0,0,2,NFL,,"Cleveland, Ohio",,,FALSE
Sales,Roland,Arkansas,11,294,1980,HB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Matocha,Mike,Texas-Arlington,11,295,1980,LE,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Judge,Chris,TCU,11,296,1980,CB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Farris,Phil,North Carolina,11,297,1980,WR,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Jukes,Lee,North Carolina St.,11,298,1980,WR,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Jones,Terry,Central Oklahoma,11,299,1980,LE,82,,,,,74,259,1980,,0,0,0,,NFL,,"Sandersville, Georgia",,,FALSE
Padjen,Gary,Arizona St.,11,300,1980,MLB,,,,,,74,244,1980,1987,0,0,0,4,NFL,,"Salt Lake, Utah",,,FALSE
Preston,Eddie,Western Kentucky,11,301,1980,WR,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Brown,Thomas,Baylor,11,302,1980,LE,29,,,,,76,247,1980,1983,0,0,0,5,NFL,,"Galveston, Texas",https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png,,FALSE
Singleton,John,Texas-El Paso,11,303,1980,LE,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Greer,Terry,Alabama St.,11,304,1980,WR,,,,,,73,197,1980,1990,0,0,1,6,NFL,,"Memphis, Tennessee",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/2023%2C_Alum10%2C_Terry_Greer.jpg/250px-2023%2C_Alum10%2C_Terry_Greer.jpg,,FALSE
Pollard,Frank,Baylor,11,305,1980,HB,,,,,,70,218,1980,1988,0,0,4,33,NFL,,"Clifton, Texas",,,FALSE
Vaclavik,Charles,Texas,12,306,1980,CB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Williams,Ray,Washington St.,12,307,1980,HB,,,,,,69,170,1980,1980,0,0,0,3,NFL,,"Welch, West",,,FALSE
Wright,Mike,Vanderbilt,12,308,1980,QB,99,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Gray,Tyrone,Washington St.,12,309,1980,WR,,,,,,74,203,1980,,0,0,0,,NFL,,"New York, New",,,FALSE
Stewart,James,Memphis,12,310,1980,CB,34,,,,,73,224,1980,,0,0,0,,NFL,,"Morristown, Tennessee",,,FALSE
Bielski,Randy,Towson,12,311,1980,K,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Lansford,Mike,Washington,12,312,1980,K,,,,,,72,183,1980,1990,0,0,0,22,NFL,,"Monterey Park, California",,,FALSE
Jones,Quinn,Tulsa,12,313,1980,HB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Brewington,Mike,East Carolina,12,314,1980,MLB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Lane,Thomas,Florida A&M,12,315,1980,CB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Lapham,Roger,Maine,12,316,1980,TE,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Dumars,David,La-Monroe,12,317,1980,CB,,,,,,70,170,1980,,0,0,0,,NFL,,"Natchitoches, Louisiana",,,FALSE
Lewis,Kiser,Florida A&M,12,318,1980,MLB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Gilbert,Presnell,U.S. International,12,319,1980,CB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Jordan,Jimmy,Florida St.,12,320,1980,QB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Jackson,Marcus,Purdue,12,321,1980,LE,,,,,,73,215,1980,1987,0,0,0,0,NFL,,Texas,,,FALSE
Muhammad,Calvin,Texas Southern,12,322,1980,WR,,,,,,71,190,1980,1987,0,0,1,13,NFL,,"Jacksonville, Florida",,,FALSE
Fisher,Bob,SMU,12,323,1980,TE,,,,,,72,197,1980,1981,0,0,0,2,NFL,,"Pasadena, California",,,FALSE
Sims,Marvin,Clemson,12,324,1980,FB,,,,,,76,234,1980,1981,0,0,0,2,NFL,,"Columbus, Georgia",,,FALSE
Stone,Chuck,North Carolina St.,12,325,1980,LG,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Coleman,Gene,Miami (FL),12,326,1980,CB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Emmett,Marcene,North Alabama,12,327,1980,CB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Pitts,Wiley,Temple,12,328,1980,WR,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Fields,Howard,Baylor,12,329,1980,CB,,,,,,,,1980,,0,0,0,,NFL,,"Chickasha, Oklahoma",,,FALSE
Wells,Norm,Northwestern,12,330,1980,DT,,,,,,77,261,1980,1980,0,0,0,0,NFL,,"Detroit, Michigan",,,FALSE
Price,Harry,McNeese St.,12,331,1980,WR,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
Scanlon,Kevin,Arkansas,12,332,1980,QB,,,,,,,,1980,,0,0,0,,NFL,,,,,FALSE
McGriff,Tyrone,Florida A&M,12,333,1980,LG,,,,,,74,220,1980,1982,0,0,1,7,NFL,,"Vero Beach, Florida",,,FALSE
Arnold,Walt,New Mexico,UD,UD,1980,TE,,,,,,,,1980,,,,,,,,,,,FALSE
Augustyniak,Mike,Purdue,UD,UD,1980,FB,,,,,,,,1980,,,,,,,,,,,FALSE
