last_name,first_name,team,position,jersey,year,freshman_year,possible_draft_year,height_inches,weight,recruiting_year,recruiting_stars,recruiting_rating,national_ranking,home_city,home_state,home_country,season_year,player_id
Simpson,Bryce,Baylor,OL,70.0,1,,,77.0,286.0,,,,,Cypress,TX,USA,2023,4833627
Waller,Jacob,SMU,OL,74.0,2,,,77.0,290.0,,,,,Arlington,TX,USA,2023,4833628
Wilson,Jace,UTSA,WR,10.0,3,,,76.0,214.0,,,,,Denton,TX,USA,2023,4833629
Williams,Peyton,South Carolina,DB,31.0,3,,,72.0,209.0,,,,,Heath,TX,USA,2023,4833630
Lyddy,Landry,UAB,QB,18.0,3,,,72.0,200.0,,,,,Stonewall,LA,USA,2023,4833635
Nwajuaku,Chibby,Rice,DL,16.0,3,,,74.0,239.0,,,,,Cypress,TX,USA,2023,4834814
Thompson,Kyle,Arkansas,FB,41.0,3,,,75.0,255.0,,,,,Aledo,TX,USA,2023,4834815
Platt,Jayshon,Florida Atlantic,WR,3.0,3,,,73.0,195.0,,,,,Sarasota,FL,USA,2023,4834817
Flakes,Brendan,Northwestern,DL,15.0,2,,,76.0,291.0,,,,,Winter Garden,FL,USA,2023,4836465
Hudson,Keshaun,UCF,DT,91.0,3,,,73.0,323.0,,,,,Fort Lauderdale,FL,USA,2023,4836467
Jean,Reggie,Northern Illinois,DT,90.0,3,,,73.0,298.0,,,,,Ocoee,FL,USA,2023,4836468
Stratton,Jackson,Colorado State,QB,19.0,3,,,76.0,205.0,,,,,San Diego,CA,USA,2023,4836471
Thomas Jr.,Bryan,South Carolina,LB,46.0,4,,,74.0,249.0,,,,,Windermere,FL,USA,2023,4836472
Wydner,Davin,Ole Miss,QB,2.0,3,,,77.0,220.0,,,,,Cocoa,FL,USA,2023,4836476
Guy,Izaiah,Georgia State,CB,20.0,4,,,74.0,200.0,,,,,Ocala,FL,USA,2023,4837159
Lovelace,Rasheed,Nicholls,DL,56.0,1,,,75.0,285.0,,,,,Pensacola,FL,USA,2023,4837162
Toney,LaNard,Florida State,OL,68.0,2,,,72.0,313.0,,,,,Rockledge,FL,USA,2023,4837163
Kinlock,Jaeden,Harvard,LB,38.0,4,,,70.0,225.0,,,,,Plantation,FL,USA,2023,4837165
Stevens,Grant,UCF,TE,88.0,2,,,76.0,225.0,,,,,Ponte Vedra Beach,FL,USA,2023,4837166
Anderson,Darrian,Oregon,WR,86.0,3,,,69.0,187.0,,,,,Waipahu,HI,USA,2023,4837174
Cedeno,Miguel,Rice,OL,75.0,2,,,79.0,315.0,,,,,Davie,FL,USA,2023,4837175
James,Eden,Howard,RB,5.0,4,,,70.0,180.0,,,,,Port Saint Lucie,FL,USA,2023,4837182
McNeil-Warren,Emmanuel,Toledo,S,7.0,4,,,74.0,202.0,,,,,Saint Petersburg,FL,USA,2023,4837186
Phillips,Jordan,Maryland,DL,8.0,2,,,75.0,320.0,,,,,Orlando,FL,USA,2023,4837188
Roberts,Cade,South Florida,WR,84.0,4,,,71.0,185.0,,,,,Defuniak Springs,FL,USA,2023,4837191
Robinson,Jmariyae,Missouri State,WR,0.0,3,,,73.0,165.0,,,,,Cocoa,FL,USA,2023,4837193
Sanchez,Jaylan,Villanova,WR,0.0,4,,,72.0,195.0,,,,,North Bergen,NJ,USA,2023,4837194
Stanzani,Luca,Long Island University,QB,11.0,3,,,72.0,185.0,,,,,Clearwater,FL,USA,2023,4837195
Vandeross III,Junior,Toledo,WR,2.0,4,,,68.0,182.0,,,,,Tampa,FL,USA,2023,4837200
Wilson,Jeremiah,Syracuse,DB,19.0,4,,,70.0,183.0,,,,,Kissimmee,FL,USA,2023,4837203
Brinson,D'Mon,UConn,DB,3.0,4,,,70.0,180.0,,,,,Miami,FL,USA,2023,4837204
Branch,Donovan,UConn,LB,11.0,4,,,76.0,245.0,,,,,Winter Garden,FL,USA,2023,4837205
Cottrill,AJ,Florida State,LB,41.0,3,,,72.0,228.0,,,,,Tampa,FL,USA,2023,4837206
Cushman,Preston,Ole Miss,OL,78.0,3,,,77.0,305.0,,,,,St. Petersburg,FL,USA,2023,4837207
Hill,D'Yoni,Marshall,CB,5.0,4,,,72.0,180.0,,,,,Gainesville,FL,USA,2023,4837211
Sipp Jr.,Joseph,Bowling Green,LB,3.0,4,,,72.0,230.0,,,,,Tampa,FL,USA,2023,4837215
Gonzalez,Alex,Florida,WR,19.0,3,,,71.0,193.0,,,,,Fort Myers,FL,USA,2023,4837243
Jacas,Gabe,Illinois,LB,17.0,4,,,75.0,275.0,,,,,Port Saint Lucie,FL,USA,2023,4837244
McCray,Deante,Western Kentucky,DL,8.0,3,,,76.0,274.0,,,,,Jacksonville,FL,USA,2023,4837247
Mendoza,Fernando,California,QB,15.0,3,,,77.0,225.0,,,,,Miami,FL,USA,2023,4837248
Pyburn,Jack,Florida,DE,44.0,4,,,76.0,264.0,,,,,Jacksonville,FL,USA,2023,4837252
Williams,Caleb,Furman,S,6.0,4,,,70.0,190.0,,,,,Tampa,FL,USA,2023,4837256
Bates,Travis,Duke,RB,13.0,3,,,71.0,200.0,,,,,Tampa,FL,USA,2023,4837258
Betterson Jr.,DeWhitt,Troy,RB,26.0,3,,,72.0,210.0,,,,,Ocala,FL,USA,2023,4837259
Craig,Derrieon,Massachusetts,DL,0.0,4,,,70.0,215.0,,,,,Boynton Beach,FL,USA,2023,4837264
Crouch,Daveon,Boston College,LB,1.0,4,,,73.0,227.0,,,,,Tampa,FL,USA,2023,4837267
Delaine,Greg,Syracuse,DB,32.0,3,,,72.0,180.0,,,,,Fort Myers,FL,USA,2023,4837268
Hayes,Omari,Florida Atlantic,WR,1.0,2,,,69.0,170.0,,,,,Sarasota,FL,USA,2023,4837269
McGill,Jeremiah,Massachusetts,S,6.0,3,,,71.0,195.0,,,,,Hollywood,FL,USA,2023,4837273
Pirris,Luke,Navy,LB,35.0,4,,,76.0,217.0,,,,,Ponte Vedra Beach,FL,USA,2023,4837275
Terzado,Jaylin,Bethune-Cookman,WR,9.0,3,,,72.0,170.0,,,,,Liberty City,FL,USA,2023,4837279
Woodaz,Wade,Clemson,LB,17.0,4,,,75.0,235.0,,,,,Tampa,FL,USA,2023,4837286
Ellis,Christian,New Mexico,S,8.0,4,,,72.0,202.0,,,,,Jacksonville,FL,USA,2023,4837327
Reese,Richard,Baylor,RB,29.0,4,,,71.0,175.0,,,,,Bellville,TX,USA,2023,4837335
Highsmith,Fred,Charleston Southern,WR,80.0,1,,,73.0,170.0,,,,,Eunice,LA,USA,2023,4837341
Neal,Maguire,Charlotte,S,0.0,4,,,73.0,200.0,,,,,Zephyrhills,FL,USA,2023,4837344
Whack,Donta,Massachusetts,RB,5.0,3,,,72.0,205.0,,,,,Sanford,FL,USA,2023,4837348
Bazile Jr.,CJ,Liberty,DL,1.0,4,,,73.0,260.0,,,,,Miami,FL,USA,2023,4837349
Cowan,Bryce,Vanderbilt,LB,22.0,4,,,76.0,231.0,,,,,Tallahassee,FL,USA,2023,4837351
Kiser,Davon,Cornell,WR,0.0,4,,,67.0,153.0,,,,,Lauderdale Lakes,FL,USA,2023,4837355
Baranowski,Maverick,Minnesota,LB,6.0,3,,,74.0,230.0,,,,,Ponce Inlet,FL,USA,2023,4837371
Anderson,Ty,Gardner-Webb,LB,10.0,4,,,73.0,210.0,,,,,Thomasville,GA,USA,2023,4837372
Charlton,Kanaya,Florida State,OL,69.0,1,,,77.0,338.0,,,,,Brunswick,GA,USA,2023,4837376
Clipper Jr.,Mo,Tennessee,OL,55.0,3,,,77.0,315.0,,,,,Alpharetta,GA,USA,2023,4837377
Coley,Caleb,Michigan State,DB,16.0,3,,,72.0,185.0,,,,,Warner Robins,GA,USA,2023,4837378
Henderson,Montrell,Chattanooga,DT,91.0,3,,,74.0,294.0,,,,,Riverdale,GA,USA,2023,4837382
Lopez,AJ,Harvard,CB,28.0,1,,,73.0,170.0,,,,,Loganville,GA,USA,2023,4837383
Mann,Bradley,Vanderbilt,DL,94.0,4,,,78.0,288.0,,,,,Jacksonville,FL,USA,2023,4837384
McDonald,Jordan,UCF,RB,5.0,4,,,73.0,211.0,,,,,Alpharetta,GA,USA,2023,4837385
Perry,Jordan,Kansas State,S,18.0,3,,,74.0,214.0,,,,,Jefferson,GA,USA,2023,4837387
Payne,VJ,Kansas State,S,7.0,4,,,75.0,208.0,,,,,Gainesville,GA,USA,2023,4837388
Turner,Maurice,Louisville,RB,0.0,3,,,70.0,190.0,,,,,Nicholls,GA,USA,2023,4837391
Washington,Ty,Arkansas,TE,7.0,3,,,76.0,247.0,,,,,Leesburg,GA,USA,2023,4837392
Carter,Quavian,Michigan State,LB,11.0,1,,,75.0,200.0,,,,,Albany,GA,USA,2023,4837458
Conaway,Miyon,Liberty,DE,19.0,1,,,74.0,245.0,,,,,Hazlehurst,GA,USA,2023,4837459
Collins,Audavion,Penn State,CB,2.0,3,,,71.0,180.0,,,,,Covington,GA,USA,2023,4837460
Dallas,David,Georgia Southern,QB,10.0,2,,,73.0,195.0,,,,,Sharpsburg,GA,USA,2023,4837461
Credle,Jaiden,Middle Tennessee,RB,22.0,3,,,73.0,195.0,,,,,Columbus,GA,USA,2023,4837462
Davis,Isiah,UConn,DB,11.0,3,,,73.0,190.0,,,,,Fairburn,GA,USA,2023,4837463
Floyd,Emory,South Carolina,DB,6.0,3,,,73.0,195.0,,,,,Marietta,GA,USA,2023,4837464
Gandy,Ryland,Pittsburgh,DB,10.0,2,,,72.0,180.0,,,,,Buford,GA,USA,2023,4837465
Hill,Michai,Georgia State,DE,90.0,1,,,73.0,276.0,,,,,Grantville,GA,USA,2023,4837466
Jones,Amari,Florida International,QB,3.0,3,,,75.0,225.0,,,,,Starke,FL,USA,2023,4837469
Lightsey,E.J.,Georgia,LB,2.0,3,,,74.0,235.0,,,,,Fitzgerald,GA,USA,2023,4837472
Pope,Jake,Alabama,DB,7.0,3,,,73.0,200.0,,,,,Buford,GA,USA,2023,4837473
Powell-Lee,Clayton,Georgia Tech,DB,5.0,4,,,74.0,200.0,,,,,Atlanta,GA,USA,2023,4837474
Scroggs,Griffin,App State,OL,74.0,3,,,75.0,330.0,,,,,Grayson,GA,USA,2023,4837475
Wooden,Caleb,Auburn,DB,22.0,4,,,73.0,195.0,,,,,Lawrenceville,GA,USA,2023,4837476
Zollicoffer,Elijah,Arkansas State,OL,74.0,4,,,77.0,362.0,,,,,Covington,GA,USA,2023,4837477
Arnold,OJ,Georgia Southern,RB,22.0,4,,,69.0,195.0,,,,,Quitman,GA,USA,2023,4838269
Farmer,Jalen,Florida,OL,52.0,3,,,77.0,318.0,,,,,Covington,GA,USA,2023,4838270
Jones,Jadin,South Carolina State,LB,29.0,1,,,75.0,215.0,,,,,St. Mary's,GA,USA,2023,4838271
Madison,Malachi,Virginia Tech,DL,54.0,3,,,75.0,290.0,,,,,Chester,VA,USA,2023,4838272
MacNeill,Rawson,Rice,WR,80.0,2,,,77.0,195.0,,,,,Marietta,GA,USA,2023,4838273
Watts,Antonio,Louisville,LB,9.0,3,,,74.0,225.0,,,,,Columbus,GA,USA,2023,4838276
Efford,Kyle,Georgia Tech,LB,44.0,3,,,74.0,225.0,,,,,Dacula,GA,USA,2023,4838514
Bailey,Kadin,Syracuse,LB,45.0,4,,,73.0,228.0,,,,,Jefferson,GA,USA,2023,4838518
Bell,Micah,Mercer,RB,27.0,3,,,70.0,205.0,,,,,Mcdonough,GA,USA,2023,4838520
Bracey,Stevie,Virginia,LB,2.0,4,,,72.0,235.0,,,,,Atlanta,GA,USA,2023,4838522
Dallas,Josh,Georgia Southern,WR,19.0,3,,,73.0,205.0,,,,,Sharpsburg,GA,USA,2023,4838527
DeMeritt,Noah,Virginia,G,74.0,2,,,77.0,357.0,,,,,Kingsland,GA,USA,2023,4838528
Fann,Pershaun,Buffalo,CB,13.0,2,,,72.0,225.0,,,,,Moultrie,GA,USA,2023,4838530
Griffin,Tyler,UCF,WR,0.0,3,,,76.0,210.0,,,,,Brooklet,GA,USA,2023,4838532
Henry,Cason,South Carolina,OL,75.0,3,,,78.0,310.0,,,,,Marietta,GA,USA,2023,4838533
Hixon,Felix,South Carolina,NT,91.0,3,,,73.0,299.0,,,,,Jackson,GA,USA,2023,4838534
Holland,Isaiah,Georgia State,S,13.0,2,,,72.0,180.0,,,,,Valdosta,GA,USA,2023,4838535
Hughes,Tyler,William & Mary,QB,6.0,3,,,72.0,200.0,,,,,Marietta,GA,USA,2023,4838536
Horton,Zyere,Florida Atlantic,LB,28.0,3,,,75.0,225.0,,,,,Woodstock,GA,USA,2023,4838538
Jackson,Amari,Boston College,DB,24.0,4,,,71.0,190.0,,,,,Mcdonough,GA,USA,2023,4838539
Johnson,Donelius,Kennesaw State,LB,0.0,3,,,72.0,226.0,,,,,Patterson,GA,USA,2023,4838541
Jones,Malcolm,Michigan State,S,12.0,3,,,73.0,206.0,,,,,Leesburg,GA,USA,2023,4838544
Lester,Lashaun,Southern Illinois,RB,28.0,4,,,70.0,210.0,,,,,Summerville,GA,USA,2023,4838546
Perry,Kam,Indiana,WR,8.0,3,,,69.0,168.0,,,,,Marietta,GA,USA,2023,4838549
Samples,Eli,East Carolina,OL,71.0,3,,,77.0,290.0,,,,,Cumming,GA,USA,2023,4838552
Stroud,MJ,Georgia Southern,DL,18.0,3,,,74.0,235.0,,,,,Covington,GA,USA,2023,4838553
Thornton,Miles,Georgia,WR,39.0,3,,,72.0,200.0,,,,,Tyrone,GA,USA,2023,4838555
Webb,Kaleb,Tennessee,WR,84.0,3,,,77.0,201.0,,,,,Powder Springs,GA,USA,2023,4838556
Abbey,Isaiah,Harvard,RB,27.0,4,,,72.0,225.0,,,,,Kennesaw,GA,USA,2023,4838673
Anderson,Wyatt,Western Kentucky,OL,57.0,1,,,75.0,295.0,,,,,Newnan,GA,USA,2023,4838674
Crowell,Cam,Northern Illinois,DT,93.0,2,,,75.0,275.0,,,,,Columbus,GA,USA,2023,4838678
Daniels,Ashton,Stanford,QB,12.0,4,,,74.0,219.0,,,,,Buford,GA,USA,2023,4838679
Farrar,Derrell,App State,LB,11.0,2,,,73.0,225.0,,,,,Loganville,GA,USA,2023,4838682
Guevara,Mateo,Middle Tennessee,OL,55.0,3,,,76.0,312.0,,,,,Flowery Branch,GA,USA,2023,4838683
Ivory Jr.,Eric,Southeast Missouri State,DB,28.0,1,,,72.0,170.0,,,,,Cordele,GA,USA,2023,4838686
Jordan,Treston,Georgia Southern,DB,36.0,1,,,72.0,190.0,,,,,Alpharetta,GA,USA,2023,4838687
Matthews,Blake,Troy,LB,10.0,4,,,74.0,215.0,,,,,Bremen,GA,USA,2023,4838688
Ricks Jr.,Dexter,Liberty,CB,20.0,3,,,71.0,180.0,,,,,Milledgeville,GA,USA,2023,4838691
Reynolds II,Jason,Northwestern,LB,40.0,3,,,74.0,230.0,,,,,Mcdonough,GA,USA,2023,4838692
Shelley,Rodney,Georgia Tech,DB,6.0,4,,,71.0,180.0,,,,,Fairburn,GA,USA,2023,4838693
Wright,Dae'Quan,Virginia Tech,TE,8.0,4,,,76.0,255.0,,,,,Perry,GA,USA,2023,4838696
Barker,Zakye,East Carolina,LB,33.0,3,,,70.0,231.0,,,,,Norcross,GA,USA,2023,4839483
Best,Brandon,Georgia Tech,OL,58.0,3,,,76.0,313.0,,,,,Tucker,GA,USA,2023,4839485
Carriere,Matteo,Central Michigan,WR,80.0,1,,,72.0,185.0,,,,,Alpharetta,GA,USA,2023,4839486
Johnson,Dallas,Morehouse College,,,2023,,,,,,,,,,,,2023,4839491
Joseph,Ethan,Arkansas,DB,30.0,1,,,74.0,205.0,,,,,Alpharetta,GA,USA,2023,4839493
Rutledge,Keylan,Middle Tennessee,OL,77.0,4,,,76.0,320.0,,,,,Royston,GA,USA,2023,4839498
Young,Zion,Michigan State,DE,9.0,4,,,77.0,262.0,,,,,Atlanta,GA,USA,2023,4839501
Belcher,Chase,Northern Arizona,RB,4.0,4,,,72.0,213.0,,,,,Valdosta,GA,USA,2023,4840113
Holloway,Tucker,Virginia Tech,WR,11.0,3,,,74.0,185.0,,,,,Andrews,NC,USA,2023,4840118
Jones,A'Khori,Liberty,S,29.0,4,,,70.0,205.0,,,,,Macon,GA,USA,2023,4840121
Lewis,Nate,Georgia Southern,OL,68.0,3,,,74.0,291.0,,,,,Hazlehurst,GA,USA,2023,4840123
Moore,D.J.,Georgia Tech,DB,22.0,3,,,73.0,190.0,,,,,Loganville,GA,USA,2023,4840124
Smith,Jayquan,Furman,RB,28.0,3,,,72.0,216.0,,,,,Braselton,GA,USA,2023,4840128
Grant,Brian,Tennessee,OL,73.0,3,,,79.0,325.0,,,,,Fort Walton Beach,FL,USA,2023,4845333
Martin,Seth,Texas Tech,OL,68.0,3,,,75.0,292.0,,,,,Everman,TX,USA,2023,4854182
Osunsanmi,Tobi,Kansas State,DE,44.0,3,,,75.0,250.0,,,,,Wichita,KS,USA,2023,4857878
Saka,Anto,Northwestern,DL,4.0,3,,,76.0,255.0,,,,,Phoenix,MD,USA,2023,4858848
Bacchetta,Alex,Penn State,P,91.0,3,,,74.0,230.0,,,,,Atlanta,GA,USA,2023,4862220
Keller,Andrew,Iowa State,TE,86.0,2,,,78.0,245.0,,,,,Waunakee,WI,USA,2023,4862651
Carter Jr.,Terrance,Louisiana,TE,7.0,3,,,74.0,245.0,,,,,Killeen,TX,USA,2023,4867887
Dotzler,Jack,Iowa,OL,71.0,3,,,78.0,312.0,,,,,Waunakee,WI,USA,2023,4868039
Carney,Tate,Wake Forest,RB,30.0,3,,,72.0,207.0,,,,,Mocksville,NC,USA,2023,4868171
Lane Jr.,Davis,Virginia,RB,29.0,4,,,73.0,200.0,,,,,Lynchburg,VA,USA,2023,4868249
Lyons,Grant,Miami (OH),LB,43.0,3,,,75.0,238.0,,,,,Cincinnati,OH,USA,2023,4868257
Johnson,Nate,Utah,WR,3.0,3,,,73.0,202.0,,,,,Clovis,CA,USA,2023,4868300
Coppess,Eli,Miami (OH),LB,26.0,3,,,73.0,213.0,,,,,Pickerington,OH,USA,2023,4868339
Klunder,Joey,Michigan,DE,93.0,3,,,75.0,275.0,,,,,Grosse Pointe,MI,USA,2023,4868340
Lewis,Champ,TCU,CB,1.0,3,,,73.0,185.0,,,,,New Orleans,LA,USA,2023,4868341
Kanu,Hero,Ohio State,DL,93.0,4,,,77.0,299.0,,,,,Geltendorf,,Germany,2023,4868356
Hood,Malachi,Illinois,LB,45.0,3,,,74.0,225.0,,,,,Plainfield,IL,USA,2023,4868405
Johnson,Jashawn,Western Michigan,WR,23.0,1,,,70.0,165.0,,,,,Streamwood,IL,USA,2023,4868406
Montgomery,Jayden,Iowa,LB,36.0,3,,,70.0,225.0,,,,,Suamico,WI,USA,2023,4868407
Thompson,Daejuan,NC State,LB,31.0,1,,,74.0,205.0,,,,,Whiteville,NC,USA,2023,4868408
Thornton,Dionte,Boise State,CB,27.0,2,,,75.0,204.0,,,,,Carson,CA,USA,2023,4868409
McNamara,Jake,UTEP,QB,10.0,2,,,71.0,196.0,,,,,Franklin,TN,USA,2023,4868460
Street,Isaiah,Western Michigan,DL,66.0,1,,,77.0,225.0,,,,,Brownsburg,IN,USA,2023,4868461
Conoran,Ed,Central Michigan,DB,7.0,3,,,70.0,185.0,,,,,Dover,NJ,USA,2023,4868481
Herzog,Nick,Northwestern,OL,74.0,3,,,76.0,300.0,,,,,Stilwell,KS,USA,2023,4868482
Swindell,Jalen,Norfolk State,DL,93.0,3,,,74.0,310.0,,,,,Charlotte,NC,USA,2023,4868594
Clark,Malachi,Miami (OH),DL,55.0,3,,,73.0,303.0,,,,,Detroit,MI,USA,2023,4868597
Casey,Kage,Boise State,OL,77.0,3,,,77.0,316.0,,,,,HAPPY VALLEY,OR,USA,2023,4868598
Alvarez,Spencer,Minnesota,OL,52.0,3,,,78.0,290.0,,,,,Columbia Heights,MN,USA,2023,4868599
Stevenson,Zamari,Wake Forest,DB,17.0,3,,,70.0,180.0,,,,,Statesville,NC,USA,2023,4868600
Fortenberry,Markel,Liberty,WR,2.0,4,,,77.0,200.0,,,,,Maryville,TN,USA,2023,4868720
Voss,Tyler,San José State,QB,18.0,3,,,75.0,190.0,,,,,Simi Valley,CA,USA,2023,4868721
Fuavai,Iliyas,Southern Miss,DE,98.0,2,,,73.0,268.0,,,,,Pensacola,FL,USA,2023,4868722
Harris,Quinton,TCU,OL,54.0,3,,,80.0,315.0,,,,,Arlington,TX,USA,2023,4868792
Williams,Bryant,Louisiana,OL,64.0,3,,,79.0,329.0,,,,,Lake Charles,LA,USA,2023,4868811
Echoles Jr.,DeJuan,Ball State,LB,31.0,3,,,73.0,229.0,,,,,Indianapolis,IN,USA,2023,4868896
Klemm,Jalen,Washington,OL,70.0,3,,,78.0,295.0,,,,,Mars,PA,USA,2023,4868898
Moore,Mason,Miami (OH),DB,16.0,3,,,73.0,195.0,,,,,Lexington,KY,USA,2023,4868899
Pleasant,Rayshawn,Tulane,CB,14.0,3,,,71.0,200.0,,,,,West Monroe,LA,USA,2023,4868900
Brus,Braydon,Northwestern,LB,33.0,3,,,73.0,230.0,,,,,Glendora,CA,USA,2023,4868925
Byrd,Camden,Richmond,DL,6.0,4,,,75.0,245.0,,,,,Ashland,VA,USA,2023,4868926
Krogh,Kale,Iowa,OL,72.0,3,,,77.0,305.0,,,,,Huxley,IA,USA,2023,4868927
Saxton,Wil,Southern Miss,OL,50.0,3,,,75.0,309.0,,,,,Benton,MS,USA,2023,4868928
Stone,Will,Texas,PK,15.0,4,,,72.0,195.0,,,,,Austin,TX,USA,2023,4868929
Harber,Levi,Vanderbilt,OL,72.0,2,,,76.0,283.0,,,,,Montrose,MI,USA,2023,4869071
Perkins,Tyler,Iowa State,P,80.0,4,,,71.0,205.0,,,,,Norwalk,OH,USA,2023,4869074
Ludwick,Kaden,Oregon,TE,42.0,1,,,76.0,245.0,,,,,HAPPY VALLEY,OR,USA,2023,4869075
Graham,Hut,Abilene Christian,WR,2.0,3,,,73.0,200.0,,,,,Gunter,TX,USA,2023,4869083
Hayes,Ashton,Nevada,RB,26.0,3,,,72.0,200.0,,,,,Reno,NV,USA,2023,4869120
Wheatland,Caleb,Maryland,LB,43.0,4,,,73.0,231.0,,,,,Centreville,VA,USA,2023,4869121
Edwards,James,App State,DB,2.0,3,,,70.0,190.0,,,,,Clewiston,FL,USA,2023,4869128
Johnson,Ethan,App State,DB,2.0,4,,,71.0,195.0,,,,,Huntersville,NC,USA,2023,4869129
Sieracki,Kaden,Baylor,OL,74.0,3,,,81.0,317.0,,,,,The Woodlands,TX,USA,2023,4869131
Virgil,Reggie,Miami (OH),WR,1.0,4,,,75.0,190.0,,,,,Apopka,FL,USA,2023,4869132
Wilson Jr.,Clive,Boston College,DE,95.0,3,,,76.0,267.0,,,,,Youngstown,OH,USA,2023,4869239
Alexander,Aaron,Michigan State,LB,25.0,3,,,73.0,234.0,,,,,Belleville,MI,USA,2023,4869240
Galloway,Jakob,San José State,RB,28.0,1,,,70.0,226.0,,,,,Carson,CA,USA,2023,4869242
Nelson,Barrett,Wisconsin,OL,70.0,3,,,78.0,308.0,,,,,Stoughton,WI,USA,2023,4869243
Indestad,Mack,Eastern Michigan,OL,72.0,3,,,80.0,308.0,,,,,Lemont,IL,USA,2023,4869250
Glover,Jaron,Michigan State,WR,18.0,3,,,73.0,205.0,,,,,Sarasota,FL,USA,2023,4869252
Kelly,Rhyland,Minnesota,DB,18.0,3,,,73.0,200.0,,,,,Winnipeg,MB,Canada,2023,4869253
Watson,Tariq,Minnesota,CB,24.0,3,,,70.0,185.0,,,,,Gretna,LA,USA,2023,4869254
Appleget,Jake,Nebraska,TE,80.0,3,,,76.0,242.0,,,,,Lincoln,NE,USA,2023,4869294
Ibieta,Landon,LSU,WR,24.0,2,,,71.0,195.0,,,,,Mandeville,LA,USA,2023,4869295
Willis,Ken,Cincinnati,S,23.0,3,,,71.0,185.0,,,,,Cincinnati,OH,USA,2023,4869310
Carreon,Roger,Boise State,OL,62.0,3,,,77.0,306.0,,,,,Jal,NM,USA,2023,4869311
Heininger,Alex,Buffalo,OL,67.0,3,,,76.0,295.0,,,,,Rochester,NY,USA,2023,4869313
Johnson,Jaleel,Oklahoma State,DE,95.0,3,,,77.0,265.0,,,,,Oklahoma City,OK,USA,2023,4869314
Salave'a,Oakie,Hawai'i,TE,85.0,3,,,74.0,235.0,,,,,Leone,,American Samoa,2023,4869316
Garrett,Johnny,Virginia Tech,OL,79.0,3,,,77.0,318.0,,,,,Scituate,MA,USA,2023,4869319
McWilliams,Eli,Tulsa,LB,49.0,2,,,74.0,239.0,,,,,Hulbert,OK,USA,2023,4869320
Padgett,AJ,Rice,QB,12.0,3,,,75.0,241.0,,,,,Frisco,TX,USA,2023,4869321
Seagreaves,JT,Wisconsin,TE,41.0,3,,,78.0,254.0,,,,,Monroe,WI,USA,2023,4869322
Johnson,Tyler,Penn State,WR,13.0,2,,,72.0,183.0,,,,,Martinsville,VA,USA,2023,4869324
Spalding,Brock,East Carolina,WR,10.0,3,,,71.0,193.0,,,,,Lorton,VA,USA,2023,4869340
Yacamelli,Cade,Wisconsin,RB,25.0,3,,,72.0,215.0,,,,,Trafford,PA,USA,2023,4869341
Fletcher,Ricky,South Alabama,CB,9.0,3,,,75.0,200.0,,,,,Durant,MS,USA,2023,4869387
Secrest,Sam,Louisville,OL,72.0,3,,,77.0,265.0,,,,,Greenwood,IN,USA,2023,4869389
Sullivan,Wyatt,Florida Atlantic,TE,8.0,3,,,76.0,242.0,,,,,Atlanta,GA,USA,2023,4869390
Talo,JJ,Boise State,OL,61.0,3,,,75.0,311.0,,,,,Kearns,UT,USA,2023,4869391
Royster,Danny,Ball State,LB,43.0,2,,,75.0,235.0,,,,,Indianapolis,IN,USA,2023,4869399
Stone,Jack,Baylor,PK,99.0,3,,,72.0,195.0,,,,,Dallas,TX,USA,2023,4869421
Pegan,Braden,UCLA,WR,,3,,,75.0,210.0,,,,,San Juan Capistrano,CA,USA,2023,4869422
Loftin,Brayden,Kansas State,TE,87.0,3,,,77.0,230.0,,,,,Omaha,NE,USA,2023,4869442
King,TK,Texas Tech,WR,12.0,3,,,69.0,180.0,,,,,Houston,TX,USA,2023,4869443
Stein,Eli,Arkansas,LS,48.0,3,,,75.0,225.0,,,,,Cambridge,WI,USA,2023,4869444
Smack,Trey,Florida,PK,29.0,4,,,73.0,201.0,,,,,Severna Park,MD,USA,2023,4869461
Gibson,Tyler,Georgia Tech,OL,74.0,3,,,77.0,310.0,,,,,Alpharetta,GA,USA,2023,4869496
McIntosh,Tommy,Wisconsin,WR,82.0,3,,,77.0,210.0,,,,,Dewitt,MI,USA,2023,4869497
Burkle,Gabe,Iowa State,TE,84.0,3,,,78.0,255.0,,,,,Cedar Rapids,IA,USA,2023,4869519
Smith Jr.,Octavian,Maryland,WR,5.0,4,,,72.0,182.0,,,,,Burtonsville,MD,USA,2023,4869520
Emmanwori,Nick,South Carolina,DB,7.0,3,,,75.0,227.0,,,,,Irmo,SC,USA,2023,4869523
Martin,Teigan,South Florida,TE,88.0,1,,,78.0,226.0,,,,,Mayer,MN,USA,2023,4869525
Moore,Dillon,Western Michigan,LB,12.0,3,,,74.0,223.0,,,,,Indianapolis,IN,USA,2023,4869526
Bowry,Jude,Boston College,OL,71.0,3,,,77.0,311.0,,,,,Germantown,MD,USA,2023,4869533
Niblack,Amari,Alabama,TE,84.0,4,,,75.0,235.0,,,,,St. Petersburg,FL,USA,2023,4869534
McLean,Malachi,New Mexico State,DB,7.0,3,,,70.0,185.0,,,,,Manvel,TX,USA,2023,4869537
Pardridge,Dane,Northern Illinois,WR,89.0,4,,,71.0,185.0,,,,,Dekalb,IL,USA,2023,4869538
