Last Name,First Name,College/Univ,Round,Pick,Draft Class,Position,PhotoID,Player Assets ID,CommID,PLPO,Height,Weight,From,To,AP1,PB,St,wAV,League,Race,Home State,Wiki_Image_URL,PFR_Image_URL,isHOF
Keisel,Brett,BYU,7,242,2002,LE,1765.0,,,plpo_KeiselBrett,6-5,285.0,2002.0,2014.0,0.0,1.0,8.0,58.0,NFL,,"Provo, Utah",https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Brett_Keisel_2013.jpg/250px-Brett_Keisel_2013.jpg,,False
Massey,Chris,Marshall,7,243,2002,HB,,,,,6-0,245.0,2002.0,2011.0,0.0,0.0,0.0,13.0,NFL,,"Chesapeake, West",https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Chris_Massey_2011.JPG/250px-Chris_Massey_2011.JPG,,False
Shaffer,Kevin,Tulsa,7,244,2002,LT,,,,,6-7,318.0,2002.0,2010.0,0.0,0.0,5.0,37.0,NFL,,"Salisbury, Maryland",https://upload.wikimedia.org/wikipedia/commons/b/be/Kevin_Shaffer.jpg,,False
Monk,Quincy,North Carolina,7,245,2002,MLB,,,,,6-3,250.0,2002.0,2004.0,0.0,0.0,0.0,1.0,NFL,,"Jacksonville, North",,,False
Smith,Steve,Oregon,7,246,2002,CB,,,,,6-1,242.0,2002.0,2002.0,0.0,0.0,0.0,0.0,NFL,,"Washington, D",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Steve_Smith_Sr._2015_%28cropped%29.jpg/250px-Steve_Smith_Sr._2015_%28cropped%29.jpg,,False
Epstein,Hayden,Michigan,7,247,2002,K,,,,,6-2,214.0,2002.0,2002.0,0.0,0.0,0.0,0.0,NFL,,"San Diego, California",,,False
Kosier,Kyle,Arizona St.,7,248,2002,LG,,,,,6-5,305.0,2002.0,2011.0,0.0,0.0,8.0,51.0,NFL,,"Phoenix, Arizona",,,False
Wright,Rodney,Fresno St.,7,249,2002,WR,,,,,5-9,181.0,2002.0,,0.0,0.0,0.0,,NFL,,"Bakersfield, California",,,False
Wistrom,Tracey,Nebraska,7,250,2002,TE,,,,,,,2002.0,,0.0,0.0,0.0,,NFL,,,,,False
Ferguson,Jarrett,Virginia Tech,7,251,2002,HB,,,,,,,2002.0,,0.0,0.0,0.0,,NFL,,,,,False
Murphy,Matt,Maryland,7,252,2002,TE,,,,,6-5,277.0,2002.0,2007.0,0.0,0.0,0.0,0.0,NFL,,"New Haven, Michigan",,,False
Givens,David,Notre Dame,7,253,2002,WR,,,,,6-0,215.0,2002.0,2006.0,0.0,0.0,2.0,22.0,NFL,,"Youngstown, Ohio",https://upload.wikimedia.org/wikipedia/commons/a/a1/David_Givens.jpg,,False
Lockett,Aaron,Kansas St.,7,254,2002,WR,,,,,5-7,163.0,2002.0,,0.0,0.0,0.0,,NFL,,"Tulsa, Oklahoma",,,False
Quaccia,Zack,Stanford,7,255,2002,C,,,,,,,2002.0,,0.0,0.0,0.0,,NFL,,,,,False
Gaines,Teddy,Tennessee,7,256,2002,CB,,,,,,,2002.0,,0.0,0.0,0.0,,NFL,,,,,False
Cartwright,Rock,Kansas St.,7,257,2002,FB,,,,,5-8,215.0,2002.0,2011.0,0.0,0.0,0.0,9.0,NFL,,"Conroe, Texas",https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Rock_Cartwright.jpg/250px-Rock_Cartwright.jpg,,False
Franklin,Brad,Louisiana,7,258,2002,CB,,,,,,,2002.0,2003.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Rogers,Victor,Colorado,7,259,2002,LT,,,,,6-6,330.0,2002.0,2004.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Stevenson,Dominique,Tennessee,7,260,2002,MLB,,,,,,,2002.0,2004.0,0.0,0.0,0.0,2.0,NFL,,"Gaffney, South",,,False
Miller,Ahmad,UNLV,7,261,2002,DT,,,,,6-4,315.0,2002.0,,0.0,0.0,0.0,,NFL,,"Bradenton, Florida",,,False
Adams,Charlie,Hofstra,UD,UD,2002,WR,,,,,,,2002.0,,,,,,,,,,,
Aldridge,Kevin,SMU,UD,UD,2002,RE,,,,,6-1,271.0,2002.0,,,,,,,,,,,
Alexander,P.J.,Syracuse,UD,UD,2002,C,,,,,,,2002.0,,,,,,,,,,,
Allen,Matt,Troy State,UD,UD,2002,P,,,,,6-3,230.0,2002.0,,,,,,,,,,,
Anderson,Damien,Northwestern,UD,UD,2002,RB,,,,,5-11,202.0,2002.0,,,,,,,,,,,
Atkins,James,Virginia Union,UD,UD,2002,DT,,,,,6-6,306.0,2002.0,,,,,,,,,,,
Ball,Jason,New Hampshire,UD,UD,2002,C,,,,,6-2,301.0,2002.0,,,,,,,,,,,
Barnes,Darian,Hampton,UD,UD,2002,FB,,,,,6-2,240.0,2002.0,,,,,,,,,,,
Barry,Kevin,Arizona,UD,UD,2002,RT,,,,,6-4,332.0,2002.0,,,,,,,,,,,
Blakley,Dwayne,Missouri,UD,UD,2002,TE,,,,,6-5,261.0,2002.0,,,,,,,,,,,
Boyd,Danny,LSU,UD,UD,2002,K,,,,,,,2002.0,,,,,,,,,,,
Branch,Bruce,Penn State,UD,UD,2002,CB,,,,,5-11,189.0,2002.0,,,,,,,,,,,
Bredenburg,Vinny,ND,UD,UD,2002,QB,,,,,,,2002.0,,,,,,,,,,,
Brewer,Jack,Minnesota,UD,UD,2002,FS,,,,,6-0,194.0,2002.0,,,,,,,,,,,
Brooks,Ahmad,Texas,UD,UD,2002,CB,527.0,,,,5-8,180.0,2002.0,,,,,,,,,,,
Brutley,Daryon,Northern Iowa,UD,UD,2002,CB,,,,,6-0,185.0,2002.0,,,,,,,,,,,
Bryant,Matt,Baylor,UD,UD,2002,K,591.0,BryantMatt_15694,,,,,2002.0,,,,,,,,,,,
Byrdsong,Shawn,Mississippi State,UD,UD,2002,CB,,,,,,,2002.0,,,,,,,,,,,
Campbell,Kelly,Georgia Tech,UD,UD,2002,WR,,,,,,,2002.0,,,,,,,,,,,
Campbell,Khary,Bowling Green,UD,UD,2002,MLB,,,,,6-2,224.0,2002.0,,,,,,,,,,,
Chatman,Jesse,Eastern Washington,UD,UD,2002,RB,,,,,5-8,225.0,2002.0,,,,,,,,,,,
Chatman,Antonio,Cincinnati,UD,UD,2002,WR,,,,,5-8,185.0,2002.0,,,,,,,,,,,
Clark,Ryan,LSU,UD,UD,2002,FS,,,,,5-11,205.0,2002.0,,,,,,,,,,,
Coleman,Clarence,Ferris State,UD,UD,2002,WR,,,,,5-10,193.0,2002.0,,,,,,,,,,,
Coleman,Travis,Hampton,UD,UD,2002,CB,,,,,5-11,180.0,2002.0,,,,,,,,,,,
Cundiff,Billy,Drake,UD,UD,2002,K,859.0,,,,,,2002.0,,,,,,,,,,,
Dantzler,Woodrow,Clemson,UD,UD,2002,RB,,,,,5-10,209.0,2002.0,,,,,,,,,,,
Davis,Rashied,San Jose State,UD,UD,2002,WR,,,,,5-9,187.0,2002.0,,,,,,,,,,,
Davis,Nick,Wisconsin,UD,UD,2002,WR,,,,,6-0,180.0,2002.0,,,,,,,,,,,
Davis,Keith,Sam Houston State,UD,UD,2002,SS,,,,,5-11,207.0,2002.0,,,,,,,,,,,
Davison,Andrew,Kansas,UD,UD,2002,CB,,,,,5-11,185.0,2002.0,,,,,,,,,,,
Demps,Will,San Diego State,UD,UD,2002,FS,,,,,6-0,214.0,2002.0,,,,,,,,,,,
Drummond,Eddie,Penn State,UD,UD,2002,WR,,,,,,,2002.0,,,,,,,,,,,
Edwards,Steve,UCF,UD,UD,2002,LG,,,,,6-5,333.0,2002.0,,,,,,,,,,,
Ena,Justin,BYU,UD,UD,2002,LOLB,,,,,6-3,247.0,2002.0,,,,,,,,,,,
Filipović,Filip,South Dakota,UD,UD,2002,P,,,,,,,2002.0,,,,,,,,,,,
Fisher,Tony,Notre Dame,UD,UD,2002,RB,,,,,,,2002.0,,,,,,,,,,,
Floyd,Marcus,Indiana,UD,UD,2002,CB,,,,,5-9,180.0,2002.0,,,,,,,,,,,
Fox,Vernon,Fresno State,UD,UD,2002,SS,,,,,5-10,203.0,2002.0,,,,,,,,,,,
Gray,Quinn,Florida A&M,UD,UD,2002,QB,,,,,6-3,254.0,2002.0,,,,,,,,,,,
Green,Louis,Alcorn State,UD,UD,2002,LOLB,,,,,6-3,237.0,2002.0,,,,,,,,,,,
Harris,Atnaf,Cal State Northridge,UD,UD,2002,WR,,,,,6-1,182.0,2002.0,,,,,,,,,,,
Harris,Quentin,Syracuse,UD,UD,2002,CB,,,,,6-1,213.0,2002.0,,,,,,,,,,,
Harrison,James,Kent State,UD,UD,2002,ROLB,1417.0,,,,6-0,242.0,2002.0,,,,,,,,,,,
Hayden,George,Bucks,UD,UD,2002,FS,,,,,,,2002.0,,,,,,,,,,,
Hicks,Maurice,North Carolina A&T,UD,UD,2002,RB,,,,,5-11,205.0,2002.0,,,,,,,,,,,
Hicks,Artis,Memphis,UD,UD,2002,RG,,,,,6-4,312.0,2002.0,,,,,,,,,,,
Hill,Shaun,Maryland,UD,UD,2002,QB,1510.0,,,,6-3,230.0,2002.0,,,,,,,,,,,
Hutchinson,Chad,Stanford,UD,UD,2002,QB,,,,,6-5,237.0,2002.0,,,,,,,,,,,
Hymes,Randy,Grambling State,UD,UD,2002,WR,,,,,6-3,211.0,2002.0,,,,,,,,,,,
Irons,Grant,Notre Dame,UD,UD,2002,LE,,,,,6-6,285.0,2002.0,,,,,,,,,,,
Jackson,Ray,Cincinnati,UD,UD,2002,RB,,,,,6-1,227.0,2002.0,,,,,,,,,,,
Jackson,Frisman,Western Illinois,UD,UD,2002,WR,,,,,6-3,217.0,2002.0,,,,,,,,,,,
Jackson,Nate,Menlo,UD,UD,2002,TE,,,,,,,2002.0,,,,,,,,,,,
Jackson,Bernard,Tennessee,UD,UD,2002,LE,,,,,6-0,178.0,2002.0,,,,,,,,,,,
Jennings,Michael,Florida State,UD,UD,2002,WR,,,,,5-11,181.0,2002.0,,,,,,,,,,,
Jerman,Greg,Baylor,UD,UD,2002,LT,,,,,,,2002.0,,,,,,,,,,,
Joseph,Ricot,UCF,UD,UD,2002,SS,,,,,6-0,195.0,2002.0,,,,,,,,,,,
Joyce,Eric,Tennessee State,UD,UD,2002,CB,,,,,5-9,192.0,2002.0,,,,,,,,,,,
Julien,Jarmar,San Jose State,UD,UD,2002,RB,,,,,5-10,240.0,2002.0,,,,,,,,,,,
Kassell,Brad,North Texas,UD,UD,2002,MLB,,,,,,,2002.0,,,,,,,,,,,
Kemoeatu,Ma'ake,Utah,UD,UD,2002,DT,,,,,6-5,345.0,2002.0,,,,,,,,,,,
Kent,Rashod,Rutgers,UD,UD,2002,TE,,,,,6-6,275.0,2002.0,,,,,,,,,,,
King,Andy,Illinois State,UD,UD,2002,LG,,,,,,,2002.0,,,,,,,,,,,
Lake,Antwan,West Virginia,UD,UD,2002,LE,,,,,6-4,308.0,2002.0,,,,,,,,,,,
Lewis,D.D.,Texas,UD,UD,2002,MLB,,,,,,,2002.0,,,,,,,,,,,
Mair,Paul,Akron,UD,UD,2002,TE,,,,,,,2002.0,,,,,,,,,,,
Marshall,Brett,Mount,UD,UD,2002,QB,,,,,,,2002.0,,,,,,,,,,,
May,Dave,Walsh,UD,UD,2002,DT,,,,,,,2002.0,,,,,,,,,,,
McClain,Jimmy,Troy State,UD,UD,2002,MLB,,,,,6-0,231.0,2002.0,,,,,,,,,,,
McCoo,Eric,Penn State,UD,UD,2002,RB,,,,,5-10,209.0,2002.0,,,,,,,,,,,
McIntyre,Corey,West Virginia,UD,UD,2002,FB,,,,,6-0,245.0,2002.0,,,,,,,,,,,
McKie,Jason,Temple,UD,UD,2002,FB,,,,,5-11,247.0,2002.0,,,,,,,,,,,
Mitchell,Qasim,North Carolina A&T,UD,UD,2002,RG,,,,,6-5,347.0,2002.0,,,,,,,,,,,
Mitrione,Matt,Purdue,UD,UD,2002,DT,,,,,,,2002.0,,,,,,,,,,,
Moore,Brandon,Illinois,UD,UD,2002,RG,,,,,6-1,240.0,2002.0,,,,,,,,,,,
Mungro,James,Syracuse,UD,UD,2002,RB,,,,,5-9,214.0,2002.0,,,,,,,,,,,
Mustard,Chad,North Dakota,UD,UD,2002,TE,,,,,6-6,277.0,2002.0,,,,,,,,,,,
Nece,Ryan,UCLA,UD,UD,2002,LOLB,,,,,6-3,224.0,2002.0,,,,,,,,,,,
Norman,Josh,Oklahoma,UD,UD,2002,TE,,,,,,,2002.0,,,,,,,,,,,
Parker,Eric,Tennessee,UD,UD,2002,WR,,,,,6-0,180.0,2002.0,,,,,,,,,,,
Pearson,Kalvin,Grambling State,UD,UD,2002,FS,,,,,5-10,200.0,2002.0,,,,,,,,,,,
Rasmussen,Kemp,Indiana,UD,UD,2002,RE,,,,,6-3,265.0,2002.0,,,,,,,,,,,
Reed,Jeff,North Carolina,UD,UD,2002,K,,,,,,,2002.0,,,,,,,,,,,
Scott,Bart,Southern Illinois,UD,UD,2002,MLB,,,,,6-2,242.0,2002.0,,,,,,,,,,,
Shepherd,Edell,San Jose State,UD,UD,2002,WR,,,,,6-1,175.0,2002.0,,,,,,,,,,,
Simon,John,Louisiana Tech,UD,UD,2002,RB,6072.0,,,,5-11,202.0,2002.0,,,,,,,,,,,
Sippio,Bobby,Western Kentucky,UD,UD,2002,WR,,,,,,,2002.0,,,,,,,,,,,
Smith,Corey,NC State,UD,UD,2002,LE,,,,,6-2,250.0,2002.0,,,,,,,,,,,
Smith,Justin,Indiana,UD,UD,2002,ROLB,2772.0,,,,6-4,285.0,2002.0,,,,,,,,,,,
Soliday,Jake,Northern Iowa,UD,UD,2002,WR,,,,,,,2002.0,,,,,,,,,,,
Stackhouse,Charles,Ole Miss,UD,UD,2002,FB,,,,,6-2,252.0,2002.0,,,,,,,,,,,
Stansbury,Ed,UCLA,UD,UD,2002,RB,,,,,,,2002.0,,,,,,,,,,,
Stone,John,Wake Forest,UD,UD,2002,WR,,,,,5-11,180.0,2002.0,,,,,,,,,,,
Swiney,Erwin,Nebraska,UD,UD,2002,CB,,,,,6-0,195.0,2002.0,,,,,,,,,,,
Sykes,Jashon,Colorado,UD,UD,2002,ROLB,,,,,6-2,236.0,2002.0,,,,,,,,,,,
Thornhill,Josh,Michigan State,UD,UD,2002,LOLB,,,,,6-2,243.0,2002.0,,,,,,,,,,,
Vollers,Kurt,Notre Dame,UD,UD,2002,RT,,,,,6-7,300.0,2002.0,,,,,,,,,,,
Walls,Lenny,Boston College,UD,UD,2002,CB,,,,,6-4,197.0,2002.0,,,,,,,,,,,
Wilkins,Marcus,Texas,UD,UD,2002,LOLB,,,,,6-2,233.0,2002.0,,,,,,,,,,,
Williams,Ricky,Texas Tech,UD,UD,2002,RB,,,,,5-7,195.0,2002.0,,,,,,,,,,,
Wragge,Tony,New Mexico State,UD,UD,2002,LG,,,,,6-4,310.0,2002.0,,,,,,,,,,,
Palmer,Carson,USC,1,1,2003,QB,2337.0,,,plpo_PalmerCarson,6-5,235.0,2003.0,2017.0,0.0,3.0,12.0,107.0,NFL,,"Fresno, California",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Carson_Palmer_2015.JPG/250px-Carson_Palmer_2015.JPG,,False
Rogers,Charles,Michigan St.,1,2,2003,WR,,,,,6-3,202.0,2003.0,2005.0,0.0,0.0,0.0,4.0,NFL,,"Saginaw, Michigan",https://upload.wikimedia.org/wikipedia/en/thumb/6/64/Charles_Rogers_%28wide_receiver%29.jpeg/250px-Charles_Rogers_%28wide_receiver%29.jpeg,,False
Johnson,Andre,Miami (FL),1,3,2003,WR,1654.0,,,plpo_JohnsonAndre,6-3,229.0,2003.0,2016.0,2.0,7.0,12.0,94.0,NFL,,"Miami, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Andre_Johnson_2010.jpg/250px-Andre_Johnson_2010.jpg,,True
Robertson,Dewayne,Kentucky,1,4,2003,DT,,,,,6-1,317.0,2003.0,2008.0,0.0,0.0,6.0,34.0,NFL,,"Memphis, Tennessee",https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Dewayne_Robertson-vsPats-Oct20-2008.jpg/250px-Dewayne_Robertson-vsPats-Oct20-2008.jpg,,False
Newman,Terence,Kansas St.,1,5,2003,CB,2242.0,,,plpo_NewmanTerence,5-10,197.0,2003.0,2017.0,0.0,2.0,15.0,70.0,NFL,,"Salina, Kansas",https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Terence_Newman.JPG/250px-Terence_Newman.JPG,,False
Sullivan,Johnathan,Georgia,1,6,2003,DT,,,,,6-3,315.0,2003.0,2005.0,0.0,0.0,1.0,10.0,NFL,,"Griffin, Georgia",,,False
Leftwich,Byron,Marshall,1,7,2003,QB,,,,,6-5,250.0,2003.0,2012.0,0.0,0.0,3.0,33.0,NFL,,"Washington, D",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Byron_Leftwich_WFT-Buccaneers_NOV2021_%28cropped%29.jpg/250px-Byron_Leftwich_WFT-Buccaneers_NOV2021_%28cropped%29.jpg,,False
Gross,Jordan,Utah,1,8,2003,LT,33.0,,,plpo_legends_GrossJordan,6-4,305.0,2003.0,2013.0,1.0,3.0,11.0,69.0,NFL,,"Nampa, Idaho",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Jordan_Gross_2013-11-03_%28cropped%29.jpg/250px-Jordan_Gross_2013-11-03_%28cropped%29.jpg,,False
Williams,Kevin,Oklahoma St.,1,9,2003,DT,3207.0,williamsKevin,,plpo_WilliamsKevin,5-8,164.0,2003.0,2015.0,5.0,6.0,12.0,102.0,NFL,,"Los Angeles, California",https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Kevin_Williams_of_Vikings_in_2007.jpg/250px-Kevin_Williams_of_Vikings_in_2007.jpg,,False
Suggs,Terrell,Arizona St.,1,10,2003,MLB,2886.0,SuggsTerrell_16524,,plpo_SuggsTerrell,6-3,265.0,2003.0,2019.0,1.0,7.0,15.0,110.0,NFL,,"Minneapolis, Minnesota",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Terrell_Suggs_2015.jpg/250px-Terrell_Suggs_2015.jpg,,False
Trufant,Marcus,Washington St.,1,11,2003,CB,,,,,5-11,197.0,2003.0,2012.0,0.0,1.0,8.0,49.0,NFL,,"Tacoma, Washington",https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Marcus_Trufant.JPG/250px-Marcus_Trufant.JPG,,False
Kennedy,Jimmy,Penn St.,1,12,2003,DT,,,,,6-4,323.0,2003.0,2011.0,0.0,0.0,2.0,16.0,NFL,,"Yonkers, New",,,False
Warren,Ty,Texas A&M,1,13,2003,LE,,,,,6-5,300.0,2003.0,2012.0,0.0,0.0,6.0,45.0,NFL,,"Bryan, Texas",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Ty-Warren_8-28-09_Patriots-vs-Redskins.jpg/250px-Ty-Warren_8-28-09_Patriots-vs-Redskins.jpg,,False
Haynes,Michael,Penn St.,1,14,2003,LE,,,,,6-0,184.0,2003.0,2005.0,0.0,0.0,0.0,8.0,NFL,,"New Orleans, Louisiana",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Michael_Haynes_2023_%28cropped%29.jpg/250px-Michael_Haynes_2023_%28cropped%29.jpg,,False
McDougle,Jerome,Miami (FL),1,15,2003,LE,,,,,6-2,264.0,2003.0,2008.0,0.0,0.0,0.0,3.0,NFL,,"Pompano Beach, Florida",,,False
Polamalu,Troy,USC,1,16,2003,CB,63.0,PolamaluTroy_16548,,plpo_PolamaluTroy,5-10,207.0,2003.0,2014.0,4.0,8.0,10.0,96.0,NFL,,"Garden Grove, California",https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Troy_Polamalu_2013.jpg/250px-Troy_Polamalu_2013.jpg,,True
Johnson,Bryant,Penn St.,1,17,2003,WR,,,,,6-3,212.0,2003.0,2011.0,0.0,0.0,4.0,26.0,NFL,,"Baltimore, Maryland",https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Bryant_Johnson_on_field_pregame_at_Eagles_at_49ers_10-12-08.JPG/250px-Bryant_Johnson_on_field_pregame_at_Eagles_at_49ers_10-12-08.JPG,,False
Pace,Calvin,Wake Forest,1,18,2003,LE,2329.0,,,plpo_PaceCalvin,6-4,265.0,2003.0,2015.0,0.0,0.0,10.0,61.0,NFL,,"Detroit, Michigan",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Calvin_Pace_2011.JPG/250px-Calvin_Pace_2011.JPG,,False
Boller,Kyle,California,1,19,2003,QB,,,,,6-3,220.0,2003.0,2011.0,0.0,0.0,4.0,16.0,NFL,,"Burbank, California",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Kyle_Boller.JPG/250px-Kyle_Boller.JPG,,False
Foster,George,Georgia,1,20,2003,LT,,,,,6-5,338.0,2003.0,2008.0,0.0,0.0,4.0,31.0,NFL,,"Macon, Georgia",,,False
Faine,Jeff,Notre Dame,1,21,2003,C,,,,,6-3,291.0,2003.0,2012.0,0.0,0.0,8.0,45.0,NFL,,"Milwaukie, Oregon",https://upload.wikimedia.org/wikipedia/commons/8/84/Jeff_Faine_Saints.jpg,,False
Grossman,Rex,Florida,1,22,2003,QB,,,,,6-1,225.0,2003.0,2011.0,0.0,0.0,3.0,23.0,NFL,,"Bloomington, Indiana",https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/RexGrossmanRedskins.jpg/250px-RexGrossmanRedskins.jpg,,False
McGahee,Willis,Miami (FL),1,23,2003,HB,,,,,6-0,235.0,2003.0,2013.0,0.0,2.0,7.0,56.0,NFL,,"Miami, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Willis_McGahee.jpg/250px-Willis_McGahee.jpg,,False
Clark,Dallas,Iowa,1,24,2003,TE,30.0,,,plpo_legends_ClarkDallas,6-3,252.0,2003.0,2013.0,1.0,1.0,9.0,51.0,NFL,,"Sioux Falls, South",https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Dallas_Clark_in_2007.JPG/250px-Dallas_Clark_in_2007.JPG,,False
Joseph,William,Miami (FL),1,25,2003,DT,,,,,6-5,310.0,2003.0,2009.0,0.0,0.0,1.0,11.0,NFL,,"Miami, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/William_Joseph_%28American_football%29.JPG/250px-William_Joseph_%28American_football%29.JPG,,False
Harris,Kwame,Stanford,1,26,2003,LT,,,,,6-7,320.0,2003.0,2008.0,0.0,0.0,3.0,22.0,NFL,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Kwame_Harris_in_2008_with_Raiders.JPG/250px-Kwame_Harris_in_2008_with_Raiders.JPG,,False
Johnson,Larry,Penn St.,1,27,2003,HB,,,,,6-1,235.0,2003.0,2011.0,1.0,2.0,4.0,51.0,NFL,,"State College, Pennsylvania",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Larry_Johnson_KC_Chiefs.jpg/250px-Larry_Johnson_KC_Chiefs.jpg,,False
Woolfolk,Andre,Oklahoma,1,28,2003,CB,,,,,6-1,197.0,2003.0,2006.0,0.0,0.0,0.0,6.0,NFL,,"Denver, Colorado",,,False
Barnett,Nick,Oregon St.,1,29,2003,MLB,2463.0,,,plpo_legends_BarnettNick,6-2,228.0,2003.0,2013.0,0.0,0.0,9.0,60.0,NFL,,"Fontana, California",https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Nick_Barnett_%285257360%29_%28cropped%29.jpg/250px-Nick_Barnett_%285257360%29_%28cropped%29.jpg,,False
Davis,Sammy,Texas A&M,1,30,2003,CB,,,,,6-1,195.0,2003.0,2007.0,0.0,0.0,2.0,12.0,NFL,,"Humble, Texas",https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Sammy_Davis_JSC%27s_Super_Bowl_Tailgate_%28cropped%29.jpg/250px-Sammy_Davis_JSC%27s_Super_Bowl_Tailgate_%28cropped%29.jpg,,False
Asomugha,Nnamdi,California,1,31,2003,CB,2727.0,,,plpo_NnamdiAsomugha,6-2,210.0,2003.0,2013.0,2.0,3.0,8.0,64.0,NFL,,"Lafayette, Louisiana",https://upload.wikimedia.org/wikipedia/commons/f/fb/Nnamdi_Asomugha_in_2009.jpg,,False
Brayton,Tyler,Colorado,1,32,2003,LE,,,,,6-6,280.0,2003.0,2011.0,0.0,0.0,6.0,40.0,NFL,,"Richland, Washington",https://upload.wikimedia.org/wikipedia/commons/9/92/Tyler_Brayton_in_2006_game_vs_Chargers.jpg,,False
Steinbach,Eric,Iowa,2,33,2003,LG,,,,,6-6,295.0,2003.0,2010.0,0.0,0.0,8.0,48.0,NFL,,"Joliet, Illinois",,,False
Bailey,Boss,Georgia,2,34,2003,MLB,,,,,6-3,232.0,2003.0,2008.0,0.0,0.0,4.0,22.0,NFL,,"Folkston, Georgia",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Boss_bailey.jpg/250px-Boss_bailey.jpg,,False
Tillman,Charles,Louisiana,2,35,2003,CB,3388.0,,,plpo_legends_TillmanCharles,6-2,210.0,2003.0,2015.0,1.0,2.0,11.0,66.0,NFL,,"Chicago, Illinois",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Charles_tillman_2016.jpg/250px-Charles_tillman_2016.jpg,,False
Wilson,Eugene,Illinois,2,36,2003,CB,,,,,5-10,200.0,2003.0,2010.0,0.0,0.0,6.0,29.0,NFL,,"Merrillville, Indiana",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Eugenewilson.jpg/250px-Eugenewilson.jpg,,False
Stinchcomb,Jon,Georgia,2,37,2003,LT,,,,,6-5,315.0,2003.0,2010.0,0.0,1.0,5.0,45.0,NFL,,"Atlanta, Georgia",https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/100401-N-0696M-202_Jon_Stinchcomb_%28cropped%29.jpg/250px-100401-N-0696M-202_Jon_Stinchcomb_%28cropped%29.jpg,,False
Johnson,Al,Wisconsin,2,38,2003,C,,,,,6-5,305.0,2003.0,2008.0,0.0,0.0,3.0,23.0,NFL,,"Brussels, Wisconsin",,,False
Mathis,Rashean,Bethune-Cookman,2,39,2003,CB,2192.0,,,plpo_legends_MathisRashean,6-1,195.0,2003.0,2015.0,1.0,1.0,11.0,64.0,NFL,,"Nashville, Georgia",https://upload.wikimedia.org/wikipedia/commons/6/68/Rashean_Mathis_in_2009.jpg,,False
Henderson,E.J.,Maryland,2,40,2003,MLB,,,,,6-1,245.0,2003.0,2011.0,0.0,1.0,7.0,47.0,NFL,,"Fort Campbell, Kentucky",https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/E.J._Henderson.jpg/250px-E.J._Henderson.jpg,,False
Joppru,Bennie,Michigan,2,41,2003,TE,,,,,6-5,260.0,2003.0,2007.0,0.0,0.0,0.0,0.0,NFL,,"Dickinson, North",,,False
Hamlin,Ken,Arkansas,2,42,2003,CB,,,,,6-2,208.0,2003.0,2010.0,0.0,1.0,6.0,37.0,NFL,,"Memphis, Tennessee",https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Ken_Hamlin2.jpg/250px-Ken_Hamlin2.jpg,,False
Tinoisamoa,Pisa,Hawaii,2,43,2003,MLB,,,,,6-1,230.0,2003.0,2010.0,0.0,0.0,7.0,35.0,NFL,,"San Diego, California",,,False
Jacobs,Taylor,Florida,2,44,2003,WR,,,,,6-0,198.0,2003.0,2007.0,0.0,0.0,0.0,2.0,NFL,,"Tallahassee, Florida",,,False
Johnson,Bethel,Texas A&M,2,45,2003,WR,,,,,5-11,200.0,2003.0,2006.0,0.0,0.0,0.0,8.0,NFL,,"Dallas, Texas",,,False
